region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,5.6797387599999994e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.303299892051647e7,0.0,0.0,0.0,4.202190926849838e7,3.38908717621598e7,0.0,0.0,4.303299892051647e7,5.6797387599999994e7,-1.3764388679483525e7
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.295391149e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13431379275349e7,0.0,0.0,0.0,1.8475427546480033e8,2.754044821677851e8,0.0,0.0,6.13431379275349e7,1.295391149e8,-6.81959769724651e7
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.3676233e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4258019472042308e6,0.0,0.0,0.0,3.324446804029567e6,4.486557552600509e6,0.0,0.0,1.4258019472042308e6,3.3676233e6,-1.941821352795769e6
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.30715296e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8097244005138956e7,0.0,0.0,0.0,9.237906569476499e7,1.199408025164451e8,0.0,0.0,3.8097244005138956e7,4.30715296e7,-4.9742855948610455e6
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.4608994600000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.313311874423924e6,0.0,0.0,0.0,1.45392445996038e7,2.2040246723507088e7,0.0,0.0,6.313311874423924e6,1.4608994600000001e7,-8.295682725576078e6
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.0430972e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4923168173495464e7,0.0,0.0,0.0,2.0856333500910446e7,0.0,0.0,0.0,4.4923168173495464e7,3.0430972e7,1.4492196173495464e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,8.02164678e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68085079692967e7,0.0,0.0,0.0,4.065090383029889e7,0.0,0.0,0.0,6.68085079692967e7,8.02164678e7,-1.3407959830703296e7
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,9,0.0,0.0,0.0,3.9607026e7,0.0,0.0,6.902278194844069e6,0.0,0.0,0.0,0.0,0.0,4.967071822522809e7,0.0,0.0,0.0,6.887680143648577e7,0.0,0.0,0.0,4.967071822522809e7,4.650930419484407e7,3.1614140303840265e6
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,10,0.0,0.0,0.0,1.2438089903732149e7,0.0,0.0,1.588705504960917e7,1.1291346480540068e8,0.0,0.0,0.0,0.0,3.635756547435013e7,0.0,0.0,0.0,1.0488104428439215e8,0.0,0.0,0.0,3.635756547435013e7,1.41238609758742e8,-1.0488104428439188e8
