Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,-0.0,1600.0,1200.0,760.0,-218.0516762720813,1000.0,-1093.8654783146642,-1195.7398220230887,-3250.0,3486.721827050613,1510.0,572.8639374829713,-521.3731164386562,1868.8223856826849,350.0,1320.0,-255.8666661132436
t2,-0.0,1600.0,1200.0,760.0,17.750131181873485,1000.0,-1300.0,-1002.7033848655101,-3250.0,3112.2858373559184,1510.0,-1338.457786580194,-1126.2572435868306,1811.1987605567765,350.0,1320.0,-317.19666713128464
t3,-0.0,-142.18156313757095,1200.0,760.0,42.459444518404325,1000.0,-1300.0,-1201.1172973990504,3250.0,-3001.2605713882576,1510.0,5601.4816514925715,-2266.430146408988,1605.9861661785174,350.0,1320.0,-600.0
t4,-0.0,1600.0,-1200.0,760.0,-313.041375739768,1000.0,-1300.0,-1343.6103046256965,3250.0,-2842.435839120487,1510.0,4379.368063090607,-2413.9191403947,1562.2840705283731,350.0,1320.0,-600.0
t5,-0.0,1600.0,-1200.0,760.0,17.66168486774336,1000.0,-1300.0,-1361.6499683204236,3250.0,-2754.3496515637707,1510.0,2974.040415917977,-2500.799101315482,1534.76227315274,350.0,1320.0,-0.0
t6,-0.0,-1600.0,-826.6599904360253,-267.34721530487326,316.9518276505322,1000.0,435.99669973065363,-1456.3439521115313,3250.0,-946.5187712270163,1510.0,3680.3599499511897,-2124.7979103680227,2580.0,350.0,1320.0,-0.0
t7,-0.0,-1600.0,-1200.0,180.46104569244363,-176.6998599399965,1000.0,-73.1896837277396,-1385.3229006005536,3250.0,-1641.091273381656,1510.0,691.6154328439093,-2066.121086411382,2161.3657603767742,350.0,1320.0,-0.0
t8,-0.0,-1600.0,-1200.0,-228.76367940981282,-256.9009429808066,1000.0,-192.63514126046695,-1315.6377329704053,3250.0,-1957.6126768289955,1510.0,3600.3995869177024,-2297.6752441590925,2580.0,350.0,1320.0,-0.0
t9,-0.0,-1600.0,-1200.0,-211.66202637517262,-317.18698817009044,1000.0,-976.8510530988137,-1315.856985747159,3250.0,-2555.204654062377,1510.0,5013.790391009603,-2129.8708032913178,2580.0,350.0,1320.0,-0.0
t10,-0.0,-1600.0,-1200.0,-178.9745386429011,-389.6196982922813,1000.0,359.799590097393,-1240.919645807597,-1919.7367922089975,4300.0,1510.0,1552.3032793680386,-1786.2318977033538,2580.0,350.0,1320.0,-0.0
t11,-0.0,-1600.0,-1200.0,80.26783628472405,-714.5803219553128,1000.0,846.235478200101,-397.41137195604074,2528.261314816971,-134.79422902852411,1510.0,6950.0,106.80238802053555,2580.0,350.0,1320.0,-0.0
t12,-0.0,-1600.0,-1200.0,73.14077128961381,-940.5275736582826,1000.0,1300.0,-429.468155530603,-1566.8051038279643,4300.0,1510.0,3926.945958806197,335.4718651078001,2580.0,350.0,1320.0,-0.0
t13,-0.0,-1600.0,-1200.0,139.391327258353,-1180.2747127450234,1000.0,1300.0,-763.66458711671,-1947.4601648878656,4300.0,1510.0,3381.19208768592,1478.2051529995188,2580.0,350.0,1320.0,-0.0
t14,-0.0,-1600.0,-1200.0,106.80638738735452,-1176.0714626091112,1000.0,1300.0,-320.981737591341,2396.6854299149536,179.53986590939567,1510.0,6950.0,-247.35533777661203,2580.0,350.0,1320.0,-0.0
t15,-0.0,-1600.0,-1200.0,311.1695685735862,-995.5456745265733,1000.0,1174.2110176822637,-376.1134535650682,-1791.6415772239138,4300.0,1510.0,2766.4294725722075,1964.7474761055728,2580.0,350.0,1320.0,-0.0
t16,-0.0,-1600.0,-1200.0,333.69948818864844,-821.8116108402878,1000.0,881.2305867222501,-798.7604092390752,3250.0,-854.2575882655614,1510.0,6950.0,943.8036829087996,2580.0,350.0,1320.0,-503.95912243434975
t17,-0.0,-251.8399444821661,-1200.0,464.103696358084,-521.5535726793796,1000.0,296.01294767541117,-942.4101287670364,-3099.075274953557,4300.0,1510.0,778.5042425029252,-276.0186325704701,2580.0,350.0,1320.0,-0.0
t18,-0.0,-0.0,892.9806467270789,760.0,51.829223662380784,1000.0,-463.58149754062026,-890.926364111801,-0.0,-0.0,1510.0,2512.6655629392058,1035.2307439069843,2580.0,18.897163532283667,1320.0,-0.0
t19,-0.0,-0.0,-0.0,696.7185439412186,145.18190565684955,1000.0,-599.6399828233189,-965.657701814612,-0.0,-0.0,1510.0,3960.081416739167,1482.9587709778261,2580.0,342.0485189178746,1320.0,-0.0
t20,-0.0,-216.97598158916816,-0.0,675.1511177344119,-0.0,1000.0,-483.47647424655077,-1180.7470794556937,-0.0,-0.0,1510.0,3728.467009496559,2138.1133497580795,2580.0,350.0,1320.0,-0.0
t21,-0.0,-142.3845084250339,-0.0,639.44882005162,205.03617304941935,1000.0,-306.4972201062635,-1188.4668592563162,-0.0,-0.0,1510.0,3848.124093936704,988.2523643959441,2580.0,350.0,1320.0,-0.0
