Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Total
AnnualSum,0.0,190690.92688846317,189988.317364672,138021.40894186246,57540.38633778008,203668.61496700897,85729.19580320988,142271.53547015996,222108.35130920523,246668.65828293056,423945.7955770851,480392.4050310279,252879.34177464273,163869.55669931349,10504.13008393065,148876.90846712256,134352.92784229585,3.0915084608407104e6
t1,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,19.62,418.49190835692065
t2,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,19.62,418.49190835692065
t3,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,19.62,418.49190835692065
t4,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,19.62,418.49190835692065
t5,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,19.62,418.49190835692065
t6,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,19.62,418.49190835692065
t7,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,19.62,418.49190835692065
t8,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,19.62,418.49190835692065
t9,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,19.62,418.49190835692065
t10,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,4.806157355919637,403.6780657128403
t11,-0.0,28.16,30.12,19.760000000000005,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,-0.0,398.87190835692064
t12,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,-0.0,398.87190835692064
t13,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,-0.0,398.87190835692064
t14,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,-0.0,398.87190835692064
t15,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,-0.0,398.87190835692064
t16,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,10.076010629119052,408.94791898603967
t17,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,19.62,418.49190835692065
t18,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,8.316333310055107,407.1882416669757
t19,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,10.047777300723622,408.91968565764427
t20,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,19.62,418.49190835692065
t21,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,19.62,418.49190835692065
t22,-0.0,28.16,30.12,19.75999999999999,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,19.62,418.49190835692065
t23,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,19.62,418.49190835692065
t24,-0.0,28.16,30.12,19.759999999999998,10.422,25.4,12.35,21.6,32.824999999999996,29.656712270314998,56.323,58.6096371774371,31.663558909168565,20.898,1.68,19.404,19.62,418.49190835692065
t25,0.0,-0.0,-0.0,12.000531911719538,1.4325252426875228,25.4,3.824211609817051,18.911037899242892,-0.0,29.656712270314998,56.323,52.10674103278086,23.496788559351096,20.1893720784833,-0.0,19.404,-0.0,262.7449206043973
t26,0.0,-0.0,10.618734839745375,19.759999999999998,2.032713290117348,25.4,4.314456909318269,18.276843101915958,-0.0,27.979739128008408,56.323,40.022211304426065,22.35912030960432,16.431837555517642,-0.0,19.404,2.123636774204048,265.04629321285745
t27,0.0,3.617765891598951,30.12,19.759999999999998,2.297356021193193,25.4,4.748333680722854,17.48713762077875,-0.0,29.656712270314998,56.323,20.449086545051614,17.600889637768596,15.909571518193022,-0.0,19.404,-0.0,262.773853185622
t28,0.0,-0.0,15.278161753293864,19.759999999999998,2.7452519779663516,25.4,5.247199340753195,18.54090279891686,-0.0,29.15572583351424,56.323,14.440916617642442,14.484325551130617,15.683042774943068,-0.0,19.404,19.62,256.08252664816064
t29,0.0,-0.0,13.268078060085486,19.759999999999998,1.7418364934343151,25.4,3.4843527724146424,18.77069329193511,-0.0,29.656712270314998,56.323,22.578595763015098,14.802298077961222,15.699476853331033,-0.0,19.404,19.62,260.50904358249187
t30,0.0,-0.0,25.134515196457933,19.759999999999998,2.2931717188355463,25.4,4.656368840835339,18.872002014655127,-0.0,29.656712270314998,56.323,23.26201275352747,17.688254545416385,16.132037667371907,-0.0,19.404,19.62,278.20207500741475
t31,0.0,-0.0,-0.0,-0.0,2.9713087957977913,25.4,6.166921204424033,15.25820930493761,18.840657555427395,29.656712270314998,56.323,58.6096371774371,20.809867530787127,20.898,1.1865803495458016,19.404,-0.0,275.52489418867185
t32,0.0,-0.0,-0.0,2.3207977498647665,4.732429884836642,25.4,10.097174499551278,8.27004888020586,32.824999999999996,29.656712270314998,56.323,58.6096371774371,26.464947376761874,20.898,1.68,19.404,-0.0,296.6817478389725
t33,0.0,3.8349049753886657,-0.0,5.4672957172198835,5.677084278109486,25.4,12.12503463560695,9.365713467410057,32.824999999999996,16.906062610141632,56.323,58.6096371774371,29.829074906017777,20.898,1.68,19.404,-0.0,298.34480776733153
t34,0.0,-0.0,-0.0,7.3970092385965245,5.543638059575274,25.4,12.35,11.07587192321794,32.824999999999996,26.232943406600437,56.323,58.6096371774371,29.757227611702547,20.898,1.68,19.404,-0.0,307.49632741712986
t35,0.0,10.414146007000614,-0.0,19.759999999999998,5.4112326118822045,25.4,12.35,12.968718519109135,32.824999999999996,27.82935644525427,56.323,58.6096371774371,29.970181860187555,20.898,0.39739600383170665,19.404,-0.0,332.5606686247026
t36,0.0,-0.0,-0.0,19.759999999999998,5.334109252243589,25.4,12.35,12.595207865932307,32.824999999999996,29.656712270314998,56.323,58.6096371774371,27.52429960381695,20.898,0.2544321499599156,19.404,-0.0,320.9343983197049
t37,0.0,9.260758846040961,-0.0,19.759999999999998,5.2776236173491515,25.4,12.35,12.26915010175358,32.824999999999996,25.409957257339446,56.323,58.6096371774371,30.46082653082551,20.898,0.2625458064330462,19.404,5.655121898152051,334.16562123533083
t38,0.0,-0.0,-0.0,19.759999999999998,5.3403968518393174,25.4,12.35,9.893944513686748,32.824999999999996,23.633999886535243,56.323,58.6096371774371,29.865193336568446,20.898,0.5420170196910665,19.404,19.62,334.46518878575796
t39,0.0,-0.0,-0.0,19.759999999999998,4.981732937341946,25.4,12.35,7.603625178099886,32.824999999999996,19.55482562204719,56.323,58.6096371774371,31.122931783927367,20.898,0.4902073652597778,19.404,19.62,328.94296006411327
t40,0.0,-0.0,-0.0,19.759999999999998,4.971167062944837,25.4,12.35,8.032899501381971,32.824999999999996,22.92435132055682,56.323,58.6096371774371,31.663558909168565,20.898,0.6104494368139513,19.404,19.62,333.3920634083033
t41,0.0,14.856606476202748,-0.0,19.759999999999998,4.896435416596815,25.4,12.35,9.803777509497548,32.824999999999996,19.815121286855867,56.323,58.6096371774371,27.47413278260138,20.898,1.4393213963262497,19.404,19.62,343.47503204551776
t42,0.0,3.339549556671511,-0.0,17.97285123841593,4.835169178663144,25.4,12.35,10.85055539813377,32.824999999999996,29.656712270314998,56.323,58.6096371774371,24.971950529208698,20.898,1.68,19.404,19.62,338.7364253488452
t43,0.0,28.16,-0.0,16.12630042307387,4.879374649550755,25.4,12.35,11.242392687625856,4.395078911882223,18.438444539881097,56.323,58.6096371774371,25.856259300729707,20.898,1.68,19.404,19.62,323.38248769018065
t44,0.0,4.581136541097667,-0.0,14.453803632206254,3.536704955850417,25.4,9.549266742483981,13.862187349669089,-0.0,4.530197020790091,56.323,58.6096371774371,24.855219049076492,20.898,1.68,19.404,-0.0,257.68315246861107
t45,0.0,9.837006229141597,-0.0,13.971496730130818,1.9993676533975167,25.4,6.770729625905468,14.790133910695122,-0.0,14.37842063147168,56.323,52.876584998753366,28.480655979075063,20.898,1.68,19.404,-0.0,266.80939575857064
t46,0.0,14.431189491501101,-0.0,13.670533245503286,2.0430856042485286,25.4,6.870723587544022,13.929733779330798,-0.0,23.544643639952852,56.323,50.95323365756129,27.109742778810162,20.898,1.68,19.404,-0.0,276.257885784452
t47,0.0,-0.0,-0.0,9.80088138667191,2.4155799863779404,25.4,6.942973007765081,17.767434825604685,-0.0,20.114508911932724,56.323,58.6096371774371,27.301913542991628,20.898,1.68,19.404,19.62,286.27792883878107
t48,0.0,-0.0,17.89827290324178,19.759999999999998,3.4394494406020106,25.4,7.962580220121932,21.53776361412237,-0.0,18.758673990043448,56.323,33.133097556442664,10.850193036947326,19.8414278996872,-0.0,19.404,10.924129970630315,265.23258863183906
t49,0.0,28.16,19.3983223196729,-0.0,6.019639936592555,25.4,7.645599116814807,15.433934867852258,31.06616265331919,29.656712270314998,56.323,53.849109332337115,30.89482452607241,5.97646215189498,-0.0,19.404,19.62,348.8477671748712
t50,0.0,28.16,21.32093437411805,-0.0,7.181014770531991,25.4,9.805935881571434,14.135886683854508,32.824999999999996,29.656712270314998,56.323,46.76319190707092,27.768196540316914,4.915515428200994,-0.0,19.404,19.62,343.2793878559798
t51,0.0,28.16,7.404704831847394,-0.0,6.51482818845736,25.4,9.229778183062217,13.008915390605257,32.824999999999996,29.656712270314998,56.323,38.607183598248454,27.108740081448268,4.7809789518229255,-0.0,19.404,19.62,318.0438414958069
t52,0.0,28.16,10.935565362851484,-0.0,6.519627157713846,25.4,9.289494790175953,13.241391861978135,32.824999999999996,29.656712270314998,56.323,37.65405849821829,27.02074407851845,3.68861371962153,-0.0,19.404,19.62,319.7382077393927
t53,0.0,28.16,20.008861643970008,-0.0,6.723560707389585,25.4,9.942549980475976,11.996912072682653,32.824999999999996,29.656712270314998,56.323,38.64888517968614,24.227328261993097,4.8539471398954035,-0.0,17.314861924271355,19.62,325.70161918067924
t54,0.0,28.16,7.25020616692091,-0.0,6.586901061444716,25.276773669244655,9.746098854352331,12.619093933084397,32.824999999999996,29.656712270314998,56.323,37.27869470825513,23.53759676138361,9.260063187183917,-0.0,8.437312638126164,19.62,306.57745325031084
t55,0.0,28.16,23.083280947558375,-0.0,1.2294632713234337,-0.0,1.0944528963278237,10.35040230567769,8.019714171092229,29.656712270314998,-0.0,58.6096371774371,19.755349515012558,12.36947900455004,-0.0,-0.0,10.541095136592402,202.86958669588665
t56,0.0,28.16,30.12,15.99384610436877,0.8624756859119682,4.874227965837466,-0.0,9.124501900991074,0.5282140858406488,29.656712270314998,-0.0,58.6096371774371,19.099411726112592,17.618315085944836,-0.0,-0.0,19.62,234.26734200275948
t57,0.0,28.16,30.12,2.08990114982791,1.6787558418232553,5.2195236263751275,-0.0,10.324615146686414,6.7273356216583196,29.656712270314998,-0.0,58.6096371774371,23.10542328388918,14.218133595505462,-0.0,-0.0,19.62,229.53003771351777
t58,0.0,28.16,19.558263941878447,-0.0,2.8837105641317176,16.168619905581625,-0.0,10.076037693185325,8.642925637618955,29.656712270314998,-0.0,58.6096371774371,24.381522075117903,15.578372229011528,-0.0,-0.0,19.62,233.33580149427763
t59,0.0,28.16,30.12,19.759999999999998,-0.0,10.793326673304671,5.584859159007319,9.09268225659657,27.989462157466793,29.656712270314998,-0.0,58.6096371774371,31.66355890916856,20.898,0.7813480296640449,1.0187272571007715,19.62,293.74831389006084
t60,0.0,28.16,30.12,19.759999999999998,-0.0,16.68404934767683,6.240907628774348,7.956447562011869,31.29443666091167,29.656712270314998,-0.0,58.6096371774371,31.66355890916856,20.049571280096036,1.2430767174061392,10.786716306094098,19.62,311.8451138598916
t61,0.0,28.16,30.12,19.759999999999998,-0.0,19.659971612877733,6.361037019691767,6.946410304402549,23.0547558884485,29.656712270314998,-0.0,58.6096371774371,31.663558909168493,19.228326870467598,1.68,14.481769354773926,19.62,309.0021794075827
t62,0.0,28.16,30.12,19.759999999999998,-0.0,18.593548625465548,6.422443311778984,6.473828072891669,32.824999999999996,29.656712270314998,-0.0,58.6096371774371,31.66355890916856,19.429969236704085,1.68,16.376010600971266,19.62,319.3907082047322
