Constraint,CapRes_1,CapRes_2,CapRes_3
t1,0.0,0.0,0.0
t2,0.0,0.0,0.0
t3,0.0,0.0,0.0
t4,0.0,0.0,0.0
t5,0.0,0.0,0.0
t6,0.0,0.0,0.0
t7,0.0,0.0,0.0
t8,0.0,0.0,0.0
t9,0.0,0.0,0.0
t10,0.0,0.0,0.0
t11,0.0,0.0,0.0
t12,0.0,-0.0,0.0
t13,0.0,0.0,0.0
t14,0.0,0.0,0.0
t15,0.0,0.0,0.0
t16,0.0,0.0,0.0
t17,0.0,0.0,0.0
t18,0.0,0.0,0.0
t19,0.0,0.0,0.0
t20,0.0,0.0,0.0
t21,0.0,0.0,0.0
t22,0.0,0.0,0.0
t23,0.0,0.0,0.0
t24,0.0,0.0,0.0
t25,0.0,0.0,0.0
t26,0.0,-0.0,0.0
t27,0.0,0.0,0.0
t28,0.0,0.0,0.0
t29,0.0,0.0,0.0
t30,0.0,0.0,0.0
t31,0.0,0.0,0.0
t32,0.0,2.1769816800093493,0.0
t33,0.0,2.2962889264749777,0.0
t34,0.12470943166238901,2.2962889264749777,0.0
t35,2.456222694889328,2.2962889264749777,0.0
t36,2.456222694889328,2.2962889264749777,0.0
t37,2.456222694889329,2.2962889264749777,0.0
t38,2.4562226948893295,2.2962889264749777,0.0
t39,2.4562226948893278,2.2962889264749777,2.45622269488933
t40,2.456222694889328,2.2962889264749777,2.45622269488933
t41,2.456222694889328,2.2962889264749777,2.456222694889328
t42,0.0,2.2962889264749777,2.456222694889328
t43,0.0,9.453918000141751e-17,2.456222694889328
t44,0.0,0.0,2.4562226948893295
t45,0.0,-5.913576526739634e-17,51.535477551602725
t46,0.0,0.0,2.456222694889328
t47,0.0,0.0,0.0
t48,0.0,0.0,0.0
t49,9.31861605807751,10.736554024982983,0.0
t50,9.31861605807751,10.484239019985397,0.0
t51,0.0,2.49871985044248,0.0
t52,0.0,2.4987198504424715,0.0
t53,0.0,1.1552876928846607,0.0
t54,0.0,1.1552876928846607,0.0
t55,0.0,5.223843810479142,0.0
t56,0.0,14.056019754301284,0.0
t57,0.0,13.950487819030341,0.0
t58,0.19619047658425742,17.341609604198677,0.0
t59,9.31861605807751,21.954854420445432,0.0
t60,9.31861605807751,21.95485442044544,0.0
t61,9.31861605807751,21.954854420445432,0.0
t62,14.88177307128142,21.954854420445432,0.0
t63,14.88177307128142,21.95485442044543,-0.0
t64,14.88177307128142,21.954854420445432,0.8199786486822759
t65,14.88177307128142,19.238101383530246,2.456222694889328
t66,23.610667375231248,23.874646116105783,2.456222694889328
t67,266.9939578409552,240.38969624712192,250.15071174348344
t68,497.39423543919304,495.56010454656905,497.40904418751967
t69,316.1670303183885,248.30177210253288,250.15071174348344
t70,266.9939578409552,240.70280538255184,242.5517450235024
t71,234.54844345579696,237.63995343474434,2.456222694889328
t72,9.31861605807751,11.598469027166878,0.0
t73,0.0,0.0,0.0
t74,0.0,0.0,0.0
t75,0.0,0.0,0.0
t76,0.0,0.0,0.0
t77,0.0,0.0,0.0
t78,0.0,0.0,0.0
t79,0.0,0.0,0.0
t80,0.0,0.0,0.0
t81,0.0,0.0,0.0
t82,0.0,0.0,0.0
t83,0.0,0.0,0.0
t84,0.0,0.0,0.0
t85,0.0,0.0,0.0
t86,0.0,0.0,0.0
t87,0.0,0.0,0.0
t88,0.0,0.0,0.0
t89,0.0,0.0,0.0
t90,0.0,0.0,0.0
t91,0.0,0.0,0.0
t92,0.0,0.0,0.0
t93,0.0,0.0,0.0
t94,0.0,0.0,0.0
t95,0.0,0.0,0.0
t96,0.0,0.0,0.0
