Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,11.8476,15.289451435817105
t2,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,11.8476,14.967513792272326
t3,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-12.200904549426001,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,11.8476,14.967513792272326
t4,-11.402355080030086,-11.402355080030084,-11.402355080030084,-11.402355080030084,-21.244751146739763,-11.402355080030084,-11.402355080030084,-11.402355080030084,-11.402355080030086,11.8476,14.967513792272326
t5,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-24.69514398227671,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,11.8476,14.967513792272326
t6,-11.402355080030086,-11.402355080030087,-11.402355080030087,-11.402355080030087,-28.757582490004175,-11.402355080030087,-11.402355080030087,-11.402355080030087,-11.402355080030086,11.8476,15.289451435817105
t7,-11.402355080030086,-12.200904549426005,-12.200904549426005,-12.200904549426005,-31.203355570382627,-12.200904549426005,-12.200904549426005,-12.200904549426005,-11.402355080030086,11.8476,20.387131292791985
t8,-11.402355080030086,-14.087836187885168,-14.087836187885168,-14.087836187885168,-32.157207905314145,-14.087836187885168,-14.087836187885168,-14.087836187885168,-11.402355080030086,11.8476,20.387131292791985
t9,-11.402355080030086,-35.90303303386958,-35.90303303386958,-35.90303303386958,-35.90303303386958,-35.90303303386958,-35.90303303386958,-35.90303303386958,-11.402355080030086,11.8476,15.289451435817105
t10,-11.402355080030086,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-11.402355080030086,11.8476,12.241456066690386
t11,-11.402355080030086,-38.99716457569518,-38.99716457569518,-38.99716457569518,-38.99716457569518,-38.99716457569518,-38.99716457569518,-38.99716457569518,-11.402355080030086,11.8476,11.8476
t12,-11.402355080030086,-38.99716457569518,-38.99716457569518,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-11.402355080030086,11.8476,11.8476
t13,-11.402355080030086,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-11.402355080030086,11.8476,11.8476
t14,-11.402355080030086,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-11.402355080030086,11.8476,11.8476
t15,-11.402355080030086,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-11.402355080030086,11.8476,11.8476
t16,-11.402355080030086,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-38.99716457569519,-11.402355080030086,15.797726799972263,15.289451435817105
t17,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,23.693200000000004,24.674000000000003
t18,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,25.146830540660204,25.982799999999997
t19,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,25.146830540660204,25.982800000000005
t20,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,25.146830540660204,25.982800000000005
t21,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,23.693200000000004,25.982800000000005
t22,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,23.693200000000004,25.982800000000005
t23,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,23.693200000000004,25.982800000000005
t24,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,-11.402355080030086,23.693200000000004,24.674000000000003
t25,18.271841850772265,18.644711059275426,18.54430072745126,18.368962726047144,18.12264437809419,18.394698196640427,18.601879029104598,18.725057921040076,18.75316696538227,24.316207035600005,24.674000000000003
t26,18.140758922808093,18.64471105927542,18.544300727451255,18.36896272604714,18.122644378094186,18.394698196640427,18.601879029104598,18.725057921040076,18.75316696538227,23.880139814040437,24.674000000000003
t27,18.073775626992457,18.644711059275423,18.54430072745126,18.368962726047144,18.12264437809419,18.394698196640427,18.601879029104598,18.725057921040076,18.75316696538227,23.880139814040437,24.674000000000003
t28,18.140758922808093,18.64471105927542,18.544300727451258,18.36896272604714,18.122644378094186,18.394698196640423,18.601879029104598,18.725057921040076,18.753166965382267,23.880139814040437,24.674000000000003
t29,18.140758922808093,18.644711059275423,18.544300727451258,18.36896272604714,18.12264437809419,18.394698196640427,18.601879029104598,18.725057921040076,18.75316696538227,23.880139814040437,24.674000000000003
t30,18.140758922808093,18.644711059275423,18.54430072745126,18.368962726047144,18.12264437809419,18.394698196640427,18.601879029104598,18.725057921040076,18.75316696538227,23.880139814040437,24.674000000000003
t31,14.000081889906928,14.144444203584342,14.068269875570623,13.93525314124077,13.748388559759022,13.795214280759668,14.17930066511651,14.273193897172062,14.341870050646827,23.880139814040437,24.674000000000003
t32,14.000081889906928,12.025451956121772,11.960689374529013,11.8476,11.68872977402533,11.727081684750786,12.111168069107629,12.191366432964468,12.273505935630027,24.316207035600005,24.674000000000003
t33,14.02079821529966,12.02545195612177,11.960689374529013,11.8476,11.68872977402533,11.613739800608439,11.997826184965282,12.07727401562724,12.179933244120898,24.316207035600005,24.674000000000003
t34,13.88160792982766,12.025451956121774,11.960689374529018,11.8476,11.68872977402533,11.613739800608439,11.997826184965282,12.077274015627241,12.15711075262762,24.316207035600005,24.674000000000003
t35,11.666670329762066,12.025451956121774,11.960689374529018,11.8476,11.68872977402533,11.613739800608439,11.997826184965282,12.07727401562724,12.1353843958147,24.316207035600005,24.674000000000003
t36,11.666670329762066,12.025451956121774,11.960689374529018,11.8476,11.68872977402533,11.613739800608439,11.997826184965282,12.07727401562724,12.1353843958147,24.316207035600005,24.674000000000003
t37,11.666670329762066,12.025451956121774,11.960689374529018,11.8476,11.68872977402533,11.613739800608439,11.997826184965282,12.07727401562724,12.1353843958147,26.846560036598383,25.9828
t38,11.666670329762066,12.025451956121774,11.960689374529018,11.8476,11.68872977402533,11.613739800608439,11.997826184965282,12.07727401562724,12.1353843958147,30.0901,25.9828
t39,11.666670329762066,12.02545195612177,11.960689374529013,11.8476,11.68872977402533,11.613739800608439,11.997826184965282,12.077274015627236,12.135384395814697,30.0901,25.9828
t40,11.666670329762068,12.02545195612177,11.960689374529013,11.8476,11.68872977402533,11.613739800608439,11.99782618496528,12.077274015627241,12.135384395814697,30.0901,25.9828
t41,11.666670329762068,12.02545195612177,11.960689374529013,11.8476,11.68872977402533,11.613739800608439,11.997826184965282,12.07727401562724,12.1353843958147,30.0901,25.9828
t42,14.02079821529966,16.463236579124192,16.37457448923961,11.8476,11.68872977402533,11.613739800608439,11.997826184965282,12.077274015627241,12.179933244120898,30.0901,25.9828
t43,18.667871034976624,18.64471105927546,18.544300727451294,18.368962726047176,18.122644378094222,18.184368403841237,18.60187902910463,18.725057921040108,19.159628529312382,30.0901,25.9828
t44,18.721319149284568,18.644711059275423,18.544300727451258,18.36896272604714,18.122644378094186,18.394698196640427,18.601879029104598,18.725057921040076,19.214484597999256,30.090099999999996,30.244599999999995
t45,18.721319149284568,18.64471105927542,18.544300727451255,18.36896272604714,18.122644378094186,18.394698196640427,18.601879029104598,18.725057921040076,19.214484597999256,30.090099999999996,30.244599999999995
t46,18.721319149284568,18.644711059275423,18.544300727451258,18.36896272604714,18.122644378094186,18.394698196640427,18.601879029104598,18.725057921040076,19.214484597999256,30.0901,30.244599999999995
t47,18.667871034976624,18.644711059275423,18.544300727451258,18.36896272604714,18.122644378094186,18.394698196640427,18.601879029104598,18.725057921040076,19.159628529312382,30.0901,25.9828
