Zone,1,2,3,4,5,6,7,8,9,10,11,Total
AnnualSum,3.241335475096762e7,1.1879214474041548e6,353141.96692723205,3.082964362955837e6,685679.2456962004,8.713076171121862e6,1.87336758779345e7,1.0353888946141377e7,2.917683902619538e6,3.2550486070892945e7,2.6371455269980836e8,3.747064254424696e8
t1,3309.4296462717602,132.07517576344003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2359.2216177750106,1122.8582330277202,325.98013851802,3193.841598242906,19496.29349414834,31258.015127610597
t2,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1873.3487326481802,1122.8582330277202,325.98013851802,3166.758688296133,19358.82790540573,30604.186782418386
t3,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1732.9975734280738,1122.8582330277202,325.98013851802,3166.758688296133,19358.82790540573,30463.83562319828
t4,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1144.7406546762,1122.8582330277202,325.98013851802,3166.758688296133,19358.82790540573,29875.578704446405
t5,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1467.999738737868,1122.8582330277202,325.98013851802,3166.758688296133,19358.82790540573,30198.837788508074
t6,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1562.836923037419,1122.8582330277202,325.98013851802,3166.758688296133,19358.82790540573,30293.674972807625
t7,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1471.492290150004,1122.8582330277202,325.98013851802,3275.090328083224,22639.825280155146,33591.659354456715
t8,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1263.2515840682163,1122.8582330277202,325.98013851802,3166.758688296133,25018.723839156268,35653.985567588956
t9,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1302.2496519878168,1122.8582330277202,325.98013851802,3166.758688296133,24168.60872079465,34842.86851714694
t10,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1356.3948369316363,1122.8582330277202,325.98013851802,3166.758688296133,26887.81478841656,37616.21976971267
t11,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1987.8679162786952,1122.8582330277202,325.98013851802,3166.758688296133,29099.809640204014,40459.687700847186
t12,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1945.2332069513484,1122.8582330277202,325.98013851802,3166.758688296133,31342.599887901535,42659.843239217356
t13,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2195.6982136022784,1122.8582330277202,325.98013851802,3166.758688296133,31453.76100695499,43021.46936492174
t14,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2258.8553364720815,1122.8582330277202,325.98013851802,3166.758688296133,28805.165036144146,40436.0305169807
t15,3309.4296462717602,132.07517576344003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2359.2216177750106,1122.8582330277202,325.98013851802,3193.841598242906,31913.831152546274,43675.55278600853
t16,3309.4296462717602,141.41156030344004,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2359.2216177750106,1122.8582330277202,325.98013851802,3327.0584105266134,36503.07264054473,48407.34747083069
t17,3309.4296462717602,141.41156030344004,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2484.1156505385106,1122.8582330277202,325.98013851802,4719.060693113221,37684.02812001044,51105.19926564651
t18,3700.34797469929,141.41156030344004,40.3130099232,351.93657111368003,78.27388649500001,1222.798144348003,2484.1156505385106,1218.4989716067694,446.5051364914,4318.3822553871305,38438.032634054,52440.615794960424
t19,4829.80074150379,141.41156030344004,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2484.1156505385106,1585.2505097406765,620.03745846,3302.1732380299964,37842.156883294665,52123.26126573448
t20,4363.476906512783,141.41156030344004,40.3130099232,351.93657111368003,78.27388649500001,1089.6212109872258,2484.1156505385106,1336.2194633394042,389.7060014411713,3638.736471466598,37842.156883294665,51755.96761541568
t21,4224.030301600992,141.41156030344004,40.3130099232,351.93657111368003,78.27388649500001,1282.563969255833,2484.1156505385106,1270.163168049963,327.725882270904,4653.202654518745,37842.156883294665,52695.89353736493
t22,3471.414054368598,141.41156030344004,40.3130099232,351.93657111368003,78.27388649500001,1482.47512463792,2484.1156505385106,1190.9273343297643,325.98013851802,4669.009126695536,37842.156883294665,52078.013340218335
