Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,-0.0,-160.27287390496758,1200.0,1030.8777021527926,-625.1697875652419,1000.0,-1331.5597094167445,-355.7014819343359,-3584.5134898729843,1248.2532766722074,1510.0,-3475.0,1290.2015930553885,2133.9002227133524,350.0,1320.0,600.0
t2,-0.0,-796.0104637253544,1200.0,1030.8777021527926,-442.66523325675024,1000.0,-1192.8935875072766,-354.227252094841,-3005.7555782755617,671.6280761040312,1510.0,-3475.0,897.3814614388865,1892.6883662947957,350.0,1320.0,600.0
t3,-0.0,-306.20330666605605,1200.0,1030.8777021527926,-832.8757018913963,1000.0,-1480.4155783320123,-310.146699230965,4893.757584628712,-4300.0,1510.0,2658.1801553035634,2218.1987779853075,1933.1487578925248,350.0,1320.0,600.0
t4,-0.0,1600.0,171.10828953588606,1030.8777021527926,-41.07951549420489,1000.0,-635.2084820608752,-384.9498988855185,-5539.847123274871,3944.770998177661,1510.0,-3475.0,3494.3326738795713,1729.05711860039,350.0,1320.0,600.0
t5,-0.0,-205.21907912408608,1200.0,1030.8777021527926,368.3010711975071,1000.0,1127.6691451693541,-454.57619899640946,3194.740153628632,-2902.7570910757454,1510.0,3475.0,4789.445483165915,1679.92802284245,350.0,1320.0,600.0
t6,-0.0,1600.0,1200.0,1030.8777021527926,295.0773463233682,1000.0,-214.13931989083994,-526.6377488582752,1359.477057210726,-2299.149860207069,1510.0,3475.0,5438.985528023113,1653.959579375115,350.0,1320.0,600.0
t7,-0.0,1600.0,451.16731865183465,1030.8777021527926,335.55405422243365,1000.0,-94.19582776130572,-592.3630770673275,1336.9488514580528,-2098.463476561438,1510.0,3475.0,5763.911581163553,1657.9541549798787,350.0,1320.0,600.0
t8,-0.0,-1259.9883047723156,1200.0,1030.8777021527926,357.4064513367006,1000.0,15.255148108904432,-538.8093184491614,6500.0,-3276.4625398436992,1510.0,3475.0,5494.820940044326,1574.7291568254886,350.0,1320.0,600.0
t9,-0.0,-1600.0,-1200.0,688.2218782852482,755.8175605050841,1000.0,2600.0,-470.1081650787372,835.0587489720289,4300.0,1510.0,-2510.467217080511,4788.372904532574,1898.3911842911748,350.0,1320.0,-0.0
t10,-0.0,-1600.0,-1200.0,16.007558873890495,1778.0897390115604,1000.0,2600.0,-394.9537252100023,2969.054943312248,4300.0,1510.0,-464.18728639499176,5750.54635357593,2580.0,350.0,1320.0,600.0
t11,-0.0,-1600.0,-1200.0,101.89901073532155,1930.0,1000.0,2600.0,-319.09941061586443,3823.5786769292054,4300.0,1510.0,347.4827341709051,5875.73495780832,2580.0,350.0,1320.0,-0.0
t12,-0.0,-1600.0,-1200.0,145.22659951060655,1930.0,1000.0,2600.0,-349.65124477047203,3311.6934383582657,4300.0,1510.0,-210.99940951974278,5718.777597009527,2580.0,350.0,1320.0,-0.0
t13,-0.0,-1600.0,-1200.0,209.5992505042093,1539.166515592665,1000.0,2600.0,-328.4502150441007,3751.4885238847546,4300.0,1510.0,200.50750788720399,5698.232485340993,2580.0,350.0,1320.0,-0.0
t14,-0.0,-1600.0,-1200.0,264.54386192074867,567.5916893970589,1000.0,2073.558967603106,-389.12010288191044,101.77221525466246,4300.0,1510.0,-3475.0,3003.1434057137694,2580.0,350.0,1320.0,-0.0
