Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Total
AnnualSum,0.0,206038.15165897566,193586.8423076481,122941.02107240382,91877.50009733287,188448.22508255905,128126.04907426825,129236.21968731996,384097.1410843243,430949.45531784714,444604.5656057691,398126.7177626336,305412.2297550846,151141.95072027206,8443.538414118382,140801.87462925137,138369.061855655,3.462200544125463e6
t1,-0.0,28.16,30.12,19.759999999999998,13.762301774600239,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.995876290950555,47.84027890332945,20.898,1.68,19.404,19.62,502.3710946472399
t2,-0.0,28.16,30.12,19.759999999999998,13.762301774600239,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.840278903329455,20.898,1.68,19.404,19.62,502.37109464723994
t3,-0.0,28.16,30.12,19.759999999999998,13.762301774600237,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.84027890332945,20.898,1.68,19.404,19.62,502.3710946472399
t4,-0.0,28.16,30.12,19.759999999999998,13.762301774600237,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.84027890332945,20.898,1.68,19.404,19.62,502.3710946472399
t5,-0.0,28.16,30.12,19.75999999999999,13.762301774600237,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.84027890332945,20.898,1.68,19.404,19.62,502.3710946472399
t6,-0.0,28.16,30.12,19.759999999999998,13.762301774600237,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.84027890332945,20.898,1.68,19.404,19.62,502.3710946472399
t7,-0.0,28.16,30.12,19.75999999999999,13.762301774600239,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.84027890332946,20.898,1.68,19.404,19.62,502.37109464723994
t8,-0.0,28.16,30.12,19.759999999999998,13.762301774600239,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.995876290950555,47.84027890332946,20.898,1.68,19.404,19.62,502.37109464723994
t9,-0.0,28.16,30.12,19.759999999999998,13.762301774600239,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.84027890332982,20.898,1.68,19.404,19.62,502.3710946472403
t10,-0.0,28.16,30.12,19.75999999999999,13.762301774600239,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.840278903329455,20.898,1.68,19.404,19.62,502.37109464723994
t11,-0.0,28.16,30.12,19.759999999999998,13.762301774600239,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.840278903329455,20.898,1.68,19.404,19.62,502.37109464723994
t12,-0.0,28.16,30.12,19.759999999999998,13.762301774600239,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.84027890332945,20.898,1.68,19.404,19.62,502.3710946472399
t13,-0.0,28.16,30.12,19.759999999999998,13.762301774600239,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.840278903329455,20.898,1.68,19.404,19.62,502.37109464723994
t14,-0.0,28.16,30.12,19.759999999999998,13.762301774600239,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.840278903329455,20.898,1.68,19.404,19.62,502.37109464723994
t15,-0.0,28.16,30.12,19.759999999999998,13.762301774600237,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.84027890332945,20.898,1.68,19.404,11.442785564777488,494.19388021201735
t16,-0.0,28.16,30.12,19.759999999999998,13.762301774600237,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.995876290950555,47.840278903329455,20.898,1.68,19.404,19.62,502.37109464723994
t17,-0.0,28.16,30.12,19.759999999999998,13.762301774600239,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.840278903329455,20.898,1.68,19.404,-0.0,482.75109464723994
t18,-0.0,28.16,30.12,19.759999999999998,13.762301774600237,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.995876290950555,47.84027890332945,20.898,1.68,19.404,19.62,502.3710946472399
t19,-0.0,28.16,30.12,19.759999999999998,13.762301774600237,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.840278903329455,20.898,1.68,19.404,19.62,502.37109464723994
t20,-0.0,28.16,30.12,19.759999999999998,13.762301774600237,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.840278903329455,20.898,1.68,19.404,19.62,502.37109464723994
t21,-0.0,28.16,30.12,19.759999999999998,13.762301774600237,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.840278903329455,20.898,1.68,19.404,19.62,502.37109464723994
t22,-0.0,28.16,30.12,19.759999999999998,13.762301774600237,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.995876290950555,47.840278903329455,20.898,1.68,19.404,19.62,502.37109464723994
t23,-0.0,28.16,30.12,19.759999999999998,13.762301774600239,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.84027890332945,20.898,1.68,19.404,19.62,502.3710946472399
t24,-0.0,28.16,30.12,19.759999999999998,13.762301774600237,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.84027890332945,20.898,1.68,19.404,19.62,502.3710946472399
t25,0.0,-0.0,22.437569496363952,19.759999999999998,0.9395755177749202,25.4,1.7765972648149309,17.541314819358444,-0.0,26.606037444298174,56.323,13.112422796775842,6.467934344749044,18.256018652348466,-0.0,19.404,19.62,247.64447033648375
t26,0.0,2.885107897572251,30.12,19.759999999999998,1.0866263034429122,25.4,1.7565185417730016,15.770632837632006,-0.0,16.558420476583652,56.323,15.224619083117895,7.01821444378417,16.50376693492898,-0.0,19.404,19.62,247.43090651883486
t27,0.0,25.57699833433078,30.12,19.759999999999998,0.25662862986426993,25.4,-0.0,12.141209637539276,10.175317351658395,-0.0,56.323,18.09629392146411,-0.0,16.587403281140855,-0.0,19.404,19.62,253.4608511559977
t28,0.0,28.16,30.12,19.759999999999998,0.2975365181979051,25.4,-0.0,10.628502821607524,17.81587238548717,-0.0,56.323,11.809528667371874,-0.0,12.867719358500429,1.6375058433070064,19.404,19.62,253.8436655944719
t29,0.0,0.7493092616588216,30.12,19.759999999999998,0.021296997318280532,25.4,1.1408872953880642,9.75269583809326,-0.0,18.28325398684372,56.323,14.692454441458882,9.087891619983015,15.522817177518817,-0.0,19.404,11.231196424193309,231.4888030424562
t30,0.0,-0.0,-0.0,9.632775527292189,1.1342970666469339,25.4,3.3228793152790908,10.136543557622122,-0.0,26.77133663612938,56.323,14.374852877804702,8.674286133400388,11.444907963854254,-0.0,6.1461914558772195,19.62,192.98107053390626
t31,0.0,10.210056134970426,-0.0,-0.0,4.514404039748506,25.4,9.264113940558923,10.914724981066085,9.579118673663581,54.18,56.323,18.1469111966664,16.83451168264605,20.898,1.0583609753343453,19.404,-0.0,256.72720162465436
t32,0.0,28.16,-0.0,1.7968349105243533,10.017192610860398,25.4,17.97763767835967,10.352806922049792,37.15734741131332,54.18,28.703203986455982,35.80573005540056,25.990416132382315,20.898,1.68,19.404,-0.0,317.5231697073464
t33,0.0,25.567163859752178,-0.0,5.507602540788827,9.960694784925563,25.4,17.97763767835967,9.802285149167204,33.79807772825793,54.18,56.323,46.85897156787756,32.21895460294797,20.898,1.68,19.302258621775856,-0.0,359.4746465338528
t34,0.0,28.16,-0.0,-0.0,10.962342165420353,24.3462042765883,17.97763767835967,9.268788557468449,39.45575974173837,54.18,-0.0,39.41001519878707,30.51321706162629,20.898,1.3536255111962294,14.327984764202075,19.62,310.4735749553868
t35,0.0,28.16,30.12,12.920097390422743,9.617141269638761,25.4,13.317841418693916,8.375225376409974,41.66636531694637,54.18,56.323,40.47565605951162,25.088598771600505,20.898,1.68,7.044977896929449,19.62,394.8869035001533
t36,0.0,28.16,30.12,0.741013363463276,11.21224073583499,-0.0,16.81048294253222,7.362846490805949,49.82866818327099,54.18,49.36085797361023,38.80764549991472,25.339486816798644,20.898,1.68,14.10446002707437,19.62,368.2257020333054
t37,0.0,28.16,30.12,10.60939183414125,13.220220297103708,25.4,17.97763767835967,6.851996285024306,47.80281256684195,54.18,56.323,36.07833565935265,23.10431608203032,20.898,1.68,19.404,19.62,411.4297104028539
t38,0.0,28.16,30.12,7.868581437757828,11.995108737042784,25.4,16.371007256525385,5.6478100897282015,44.968399951074346,54.18,56.323,32.64361638229692,21.140197544559044,20.898,1.68,19.404,19.62,396.4197213989845
t39,0.0,28.16,30.12,14.596138189884593,11.691691491183148,25.4,17.97763767835967,6.806213980905016,48.62465322036037,54.18,56.323,36.27049631788218,22.318247636630026,20.898,1.68,19.404,19.62,414.070078515205
t40,0.0,28.16,-0.0,13.99725226364493,12.06746833749166,25.4,17.97763767835967,9.441808786318711,44.527485730892536,54.18,56.323,31.16799744872715,25.8930561090814,20.898,1.68,19.404,19.62,380.73770635451604
t41,0.0,28.16,13.522215054569523,13.814820938582134,11.032485534083692,14.968042304143614,17.97763767835967,11.353848745315588,48.62199534201117,54.18,18.286825955030043,46.60270981738649,29.757909079713837,20.898,1.68,19.404,19.62,369.8804904491958
t42,0.0,20.646478050763086,-0.0,13.56850193000264,9.724093022189932,-0.0,17.97763767835967,10.407701774655521,34.30571842233614,54.18,-0.0,48.150012997789695,30.77809321370428,20.898,1.68,19.404,19.62,301.340237089801
t43,0.0,16.382379696568677,-0.0,16.469362084537124,10.149447875549948,25.4,17.97763767835967,9.986524941296214,40.74074602887154,54.18,-0.0,57.457904091700414,35.59475821045127,20.898,1.68,19.404,19.62,345.9407606073349
t44,0.0,24.775615484280944,-0.0,17.400569997414717,10.597495009858783,25.4,17.97763767835967,10.516757780798418,41.22421312886854,54.18,-0.0,50.444078128694066,31.309606958694527,20.898,1.68,19.404,19.62,345.4279741669697
t45,0.0,4.7049606152883925,-0.0,-0.0,10.369322996854141,25.4,17.97763767835967,10.45070232875196,-0.0,54.18,26.282910635204438,6.914396702203633,9.28091533799747,16.686913753238866,-0.0,2.6879451235709344,-0.0,184.9357051714695
t46,0.0,-0.0,-0.0,9.041724268415058,3.862747641072148,25.4,6.9006747549589855,10.522004498349132,-0.0,24.5560879450419,56.323,9.991418567831445,4.6044592156238595,6.375207557034509,-0.0,15.416277919374759,-0.0,172.99360236770175
t47,0.0,-0.0,-0.0,9.403218590314161,1.337059144232517,25.4,2.523682713317722,10.728374174545916,-0.0,19.12104387724002,56.323,10.421024710510302,1.219127210363941,7.970960244244276,-0.0,11.397139298159718,-0.0,155.8446299629286
t48,0.0,4.940349653450747,30.12,19.759999999999998,0.25505922025556427,25.4,-0.0,9.855496062070028,-0.0,15.076378149970955,56.323,13.940130490053848,-0.0,19.614093381091756,0.7001238956345004,19.404,19.62,235.0086308525274
t49,-0.0,28.16,30.12,19.759999999999998,13.762301774600239,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.84027890332945,20.898,1.68,19.404,19.62,502.3710946472399
t50,-0.0,28.16,30.12,19.759999999999998,13.762301774600237,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.840278903329455,20.898,1.68,19.404,19.62,502.37109464723994
t51,-0.0,28.16,30.12,19.759999999999998,13.762301774600237,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.995876290950555,47.84027890332945,20.898,1.68,19.404,19.62,502.3710946472399
t52,-0.0,28.16,30.12,19.759999999999998,13.762301774600239,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.995876290950555,47.840278903329455,20.898,1.68,19.404,19.62,502.37109464723994
t53,-0.0,28.16,30.12,19.759999999999998,13.762301774600237,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.840278903329455,20.898,1.68,19.404,19.62,502.37109464723994
t54,-0.0,28.16,30.12,19.759999999999998,13.762301774600239,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.84027890332945,20.898,1.68,19.404,19.62,502.3710946472399
t55,-0.0,28.16,30.12,19.759999999999998,13.762301774600237,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.995876290950555,47.840278903329455,20.898,1.68,19.404,19.62,502.37109464723994
t56,-0.0,28.16,30.12,19.759999999999998,13.762301774600239,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.995876290950555,47.840278903329455,20.898,1.68,19.404,19.62,502.37109464723994
t57,-0.0,28.16,30.12,19.759999999999998,13.762301774600237,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.84027890332945,20.898,1.68,19.404,19.62,502.3710946472399
t58,-0.0,28.16,30.12,19.759999999999998,13.762301774600237,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.995876290950555,47.840278903329455,20.898,1.68,19.404,19.62,502.37109464723994
t59,-0.0,28.16,30.12,19.759999999999998,13.762301774600239,25.4,17.97763767835967,21.6,65.64999999999999,54.18,56.323,59.99587629095056,47.840278903329455,20.898,1.68,19.404,19.62,502.37109464723994
