Constraint,Price
MinCapReq_1,261357.82659636953
MinCapReq_2,0.0
MinCapReq_3,244336.29006767445
MinCapReq_4,26907.207972211785
MinCapReq_5,0.0
MinCapReq_6,0.0
MinCapReq_7,0.0
MinCapReq_8,424393.8851477188
MinCapReq_9,2113.6249170992596
MinCapReq_10,6561.513450666869
MinCapReq_11,133279.43560976812
MinCapReq_12,336272.816573664
MinCapReq_13,46957.68431982226
