time,theta_0,theta_1,theta_2
1.1218697829716193,-1.460847581051461,0.6332241444154577,2.72768270564508
1.1419031719532553,-1.460879658692064,0.6332454180046799,2.727693509696461
1.1619365609348915,-1.4609064437002803,0.6332631815699357,2.727702531139421
1.1819699499165275,-1.4609288102846032,0.633278014878067,2.727710064415613
1.2020033388981637,-1.4609474859833744,0.6332904004256517,2.7277163545667995
1.2220367278797997,-1.4609630816370818,0.6333007433163502,2.7277216073298085
1.2420701168614356,-1.4609761031132429,0.633309379036737,2.7277259930855826
1.2621035058430718,-1.460986977408313,0.6333165907668411,2.7277296556505486
1.2821368948247078,-1.4609960569519305,0.6333226122346801,2.727732713726327
1.3021702838063438,-1.461003638510662,0.6333276402530469,2.727735267266692
1.32220367278798,-1.4610099700100443,0.6333318392438233,2.727737399775298
1.342237061769616,-1.4610152559058946,0.633335344800182,2.7277391801147894
1.362270450751252,-1.4610196703901899,0.6333382724446023,2.7277406669546647
1.3823038397328882,-1.4610233567525122,0.6333407172053857,2.7277419085562036
1.4023372287145242,-1.4610264340848245,0.6333427580632007,2.727742945030701
1.4223706176961604,-1.4610290043881689,0.6333444626641781,2.727743810733068
1.4424040066777963,-1.4610311508654594,0.6333458861877072,2.7277445336868293
1.4624373956594323,-1.4610329424267778,0.6333470743343051,2.7277451371015498
1.4824707846410685,-1.4610344386713405,0.6333480666296113,2.7277456410508063
1.5025041736227045,-1.461035688718537,0.6333488956491422,2.727746062078472
1.5225375626043405,-1.4610367319616486,0.6333495875181513,2.7277464134525746
1.5425709515859767,-1.4610376026968286,0.6333501649815243,2.7277467067243815
1.5626043405676127,-1.4610383304242187,0.6333506476034774,2.7277469518298187
1.5826377295492486,-1.4610389382996822,0.6333510507407615,2.727747156567998
1.6026711185308848,-1.461039445355691,0.6333513870155324,2.727747327349236
1.6227045075125208,-1.4610398684744195,0.6333516676238892,2.7277474698596076
1.6427378964941568,-1.4610402223112393,0.6333519022851366,2.72774758903518
1.662771285475793,-1.4610405180671582,0.6333520984276775,2.727747688648558
1.682804674457429,-1.4610407646798622,0.6333522619789007,2.727747771710039
1.7028380634390652,-1.461040970222168,0.6333523982926227,2.7277478409386227
1.7228714524207012,-1.4610411419321934,0.6333525121690947,2.727747898772176
1.7429048414023371,-1.4610412858350519,0.6333526076041155,2.727747947240014
1.7629382303839733,-1.4610414060499535,0.6333526873295064,2.7277479877295243
1.7829716193656093,-1.4610415061414643,0.633352753709254,2.727748021441288
1.8030050083472453,-1.4610415894191284,0.6333528089382168,2.727748049489989
1.8230383973288815,-1.461041658937466,0.6333528550421237,2.7277480729044195
1.8430717863105175,-1.4610417173785588,0.6333528937997062,2.72774809258793
1.8631051752921535,-1.4610417663825757,0.6333529262987088,2.727748109092944
1.8831385642737897,-1.4610418072005533,0.6333529533688071,2.7277481228408234
1.9031719532554257,-1.4610418410486117,0.6333529758165207,2.727748134241168
1.9232053422370616,-1.4610418691050606,0.6333529944232936,2.727748143690844
1.9432387312186978,-1.4610418925103998,0.6333530099454943,2.7277481515739828
1.9632721202003338,-1.461041912326326,0.6333530230872301,2.7277481582481737
1.98330550918197,-1.4610419290882417,0.6333530342035747,2.7277481638937444
2.003338898163606,-1.4610419430965944,0.6333530434937823,2.7277481686118894
2.023372287145242,-1.4610419546802835,0.6333530511759758,2.727748172513385
2.043405676126878,-1.461041964186363,0.6333530574803183,2.727748175715122
2.0634390651085144,-1.4610419719800418,0.6333530626490127,2.7277481783401067
2.0834724540901504,-1.4610419784446838,0.6333530669363023,2.727748180517459
2.1035058430717863,-1.4610419839812905,0.6333530706081277,2.72774818238224
2.1235392320534223,-1.4610419888118864,0.6333530738117334,2.72774818400923
2.1435726210350583,-1.4610419929233025,0.6333530765383859,2.727748185393994
2.1636060100166943,-1.461041996349207,0.6333530788104134,2.727748186547871
2.1836393989983307,-1.4610419991417858,0.6333530806624255,2.7277481874884377
2.2036727879799667,-1.4610420013717451,0.6333530821413134,2.727748188239509
2.2237061769616027,-1.461042003128309,0.63335308330625,2.727748188831136
2.2437395659432386,-1.4610420045192205,0.6333530842286894,2.7277481892996085
2.2637729549248746,-1.4610420056707423,0.6333530849923678,2.7277481896874516
2.2838063439065106,-1.4610420067276548,0.6333530856933022,2.72774819004343
2.303839732888147,-1.4610420077564774,0.6333530863756076,2.727748190389947
2.323873121869783,-1.4610420086788591,0.6333530869873226,2.727748190700614
2.343906510851419,-1.4610420094726442,0.6333530875137532,2.727748190967968
2.363939899833055,-1.4610420101251493,0.6333530879464886,2.727748191187738
2.383973288814691,-1.461042010632791,0.6333530882831517,2.7277481913587165
2.4040066777963274,-1.4610420110010829,0.6333530885273995,2.727748191482761
2.4240400667779634,-1.461042011244637,0.6333530886889223,2.727748191564792
2.4440734557595993,-1.4610420113871634,0.6333530887834445,2.7277481916127964
2.4641068447412353,-1.4610420114614708,0.6333530888327246,2.7277481916378234
2.4841402337228713,-1.4610420115094653,0.6333530888645541,2.7277481916539883
2.5041736227045073,-1.4610420115821519,0.6333530889127592,2.72774819167847
2.5242070116861437,-1.4610420117362313,0.6333530890149434,2.7277481917303654
2.5442404006677797,-1.461042011939383,0.6333530891496716,2.727748191798789
2.5642737896494157,-1.461042012147794,0.6333530892878877,2.727748191868984
2.5843071786310516,-1.4610420123437948,0.6333530894178735,2.7277481919349986
2.6043405676126876,-1.4610420125133712,0.6333530895303348,2.727748191992114
2.624373956594324,-1.4610420126461645,0.6333530896184021,2.72774819203684
2.64440734557596,-1.4610420127354722,0.63335308967763,2.7277481920669198
2.664440734557596,-1.4610420127782469,0.6333530897059977,2.7277481920813265
2.684474123539232,-1.461042012775097,0.6333530897039087,2.7277481920802655
2.704507512520868,-1.4610420127302863,0.6333530896741908,2.7277481920651727
2.724540901502504,-1.4610420126517347,0.6333530896220964,2.727748192038716
2.7445742904841404,-1.4610420125510175,0.6333530895553017,2.7277481920047935
2.7646076794657763,-1.4610420124433656,0.6333530894839081,2.727748191968535
2.7846410684474123,-1.4610420123476653,0.6333530894204407,2.727748191936302
2.8046744574290483,-1.4610420122864591,0.6333530893798494,2.727748191915687
2.8247078464106843,-1.4610420122859444,0.6333530893795081,2.7277481919155138
2.8447412353923207,-1.4610420123701353,0.6333530894353425,2.72774819194387
2.8647746243739567,-1.4610420125223396,0.6333530895362828,2.7277481919951345
2.8848080133555927,-1.46104201271438,0.6333530896636419,2.7277481920598157
2.9048414023372287,-1.461042012921985,0.6333530898013232,2.7277481921297393
2.9248747913188646,-1.4610420131242419,0.6333530899354578,2.7277481921978617
2.9449081803005006,-1.4610420133035986,0.6333530900544051,2.727748192258271
2.964941569282137,-1.4610420134458622,0.6333530901487527,2.727748192306187
2.984974958263773,-1.4610420135401996,0.6333530902113161,2.7277481923379607
3.005008347245409,-1.4610420135791373,0.6333530902371393,2.7277481923510756
3.025041736227045,-1.4610420135585618,0.6333530902234938,2.7277481923441456
3.045075125208681,-1.4610420134777191,0.63335309016988,2.7277481923169167
3.065108514190317,-1.461042013339215,0.6333530900780256,2.727748192270267
3.0851419031719534,-1.4610420131490152,0.6333530899518872,2.7277481922062057
3.1051752921535893,-1.4610420129164445,0.633353089797649,2.7277481921278732
3.1252086811352253,-1.461042012654188,0.6333530896237235,2.727748192039542
3.1452420701168613,-1.4610420123782903,0.6333530894407513,2.7277481919466164
3.1652754590984973,-1.4610420121081558,0.633353089261601,2.7277481918556323
3.1853088480801337,-1.4610420118665484,0.6333530891013698,2.727748191774256
3.2053422370617697,-1.461042011679592,0.6333530889773824,2.727748191711287
3.2253756260434057,-1.46104201157677,0.6333530889091921,2.7277481916766555
3.2454090150250416,-1.4610420115909255,0.6333530889185799,2.7277481916814232
3.2654424040066776,-1.4610420117551304,0.6333530890274787,2.727748191736729
3.2854757929883136,-1.4610420120447065,0.6333530892195224,2.7277481918342614
3.30550918196995,-1.461042012404115,0.6333530894578782,2.7277481919553144
3.325542570951586,-1.4610420127872967,0.6333530897120001,2.7277481920843742
3.345575959933222,-1.4610420131550281,0.6333530899558756,2.72774819220823
3.365609348914858,-1.4610420134749216,0.6333530901680253,2.7277481923159734
3.385642737896494,-1.4610420137214246,0.6333530903315036,2.7277481923989986
3.4056761268781304,-1.461042013875821,0.6333530904338974,2.727748192451001
3.4257095158597664,-1.4610420139262297,0.6333530904673279,2.727748192467979
3.4457429048414023,-1.4610420138676055,0.6333530904284489,2.727748192448234
3.4657762938230383,-1.4610420137017386,0.6333530903184479,2.7277481923923683
3.4858096828046743,-1.4610420134372555,0.6333530901430454,2.7277481923032876
3.5058430717863103,-1.4610420130896176,0.6333530899124957,2.727748192186199
3.5258764607679467,-1.461042012681122,0.633353089641586,2.7277481920486135
3.5459098497495827,-1.4610420122409022,0.633353089349637,2.727748191900343
3.5659432387312187,-1.4610420118049268,0.6333530890605027,2.7277481917535016
3.5859766277128546,-1.4610420114159997,0.6333530888025704,2.727748191622507
3.6060100166944906,-1.461042011123761,0.6333530886087608,2.7277481915240775
3.626043405676127,-1.4610420109846862,0.6333530885165279,2.7277481914772355
3.646076794657763,-1.4610420110620865,0.633353088567859,2.727748191503305
3.666110183639399,-1.4610420113918399,0.6333530887865478,2.7277481916143693
3.686143572621035,-1.4610420118805878,0.6333530891106802,2.7277481917789848
3.706176961602671,-1.4610420124489356,0.6333530894876024,2.7277481919704103
3.726210350584307,-1.4610420130305084,0.6333530898732953,2.7277481921662905
3.7462437395659434,-1.461042013569346,0.6333530902306467,2.7277481923477764
3.7662771285475793,-1.4610420140199019,0.6333530905294505,2.7277481924995284
3.7863105175292153,-1.4610420143470442,0.6333530907464079,2.7277481926097136
3.8063439065108513,-1.461042014526055,0.6333530908651259,2.7277481926700062
3.8263772954924873,-1.4610420145426306,0.6333530908761186,2.727748192675589
3.8464106844741233,-1.4610420143928813,0.6333530907768065,2.727748192625152
3.8664440734557597,-1.461042014083332,0.6333530905715167,2.7277481925208926
3.8864774624373957,-1.4610420136309215,0.6333530902714828,2.727748192368516
3.9065108514190316,-1.4610420130630029,0.6333530898948451,2.7277481921772346
3.9265442404006676,-1.461042012417343,0.6333530894666505,2.72774819195977
3.9465776293823036,-1.4610420117421241,0.6333530890188523,2.727748191732349
3.96661101836394,-1.4610420110959415,0.6333530885903107,2.7277481915147077
3.986644407345576,-1.4610420105478046,0.6333530882267921,2.7277481913300896
4.006677796327212,-1.4610420101771378,0.6333530879809698,2.727748191205245
4.026711185308848,-1.461042010073779,0.6333530879124234,2.727748191170433
4.046744574290484,-1.4610420103369735,0.6333530880869711,2.7277481912590793
4.06677796327212,-1.4610420109058637,0.6333530884642532,2.7277481914506874
4.086811352253756,-1.461042011617746,0.6333530889363662,2.727748191690457
4.106844741235392,-1.4610420123796783,0.6333530894416718,2.7277481919470836
4.126878130217029,-1.4610420131127988,0.6333530899278698,2.727748192194006
4.146911519198665,-1.4610420137523266,0.633353090351998,2.727748192409406
4.166944908180301,-1.4610420142475617,0.6333530906804329,2.7277481925762057
4.186978297161937,-1.4610420145618848,0.6333530908888887,2.727748192682073
4.207011686143573,-1.4610420146727574,0.6333530909624182,2.727748192719416
4.227045075125209,-1.4610420145717216,0.6333530908954123,2.7277481926853864
4.247078464106845,-1.4610420142644003,0.6333530906915997,2.7277481925818776
4.267111853088481,-1.4610420137704971,0.6333530903640482,2.727748192415526
4.287145242070117,-1.4610420131237967,0.633353089935163,2.7277481921977107
4.307178631051753,-1.4610420123721641,0.633353089436688,2.727748191944553
4.327212020033389,-1.4610420115775455,0.6333530889097049,2.7277481916769175
4.3472454090150245,-1.4610420108159674,0.633353088404634,2.7277481914204103
4.367278797996661,-1.4610420101775372,0.6333530879812336,2.7277481912053805
4.387312186978297,-1.4610420097664434,0.6333530877086003,2.72774819106692
4.407345575959933,-1.4610420097009547,0.6333530876651688,2.727748191044863
4.427378964941569,-1.4610420100919803,0.633353087924493,2.7277481911765644
4.447412353923205,-1.4610420107181998,0.6333530883397955,2.7277481913874815
4.467445742904841,-1.4610420114157974,0.6333530888024351,2.7277481916224393
4.487479131886477,-1.4610420121092904,0.6333530892623528,2.7277481918560147
4.507512520868113,-1.4610420127364478,0.6333530896782772,2.7277481920672475
4.527545909849749,-1.4610420132482893,0.6333530900177254,2.727748192239641
4.547579298831385,-1.4610420136090865,0.6333530902570025,2.7277481923611613
4.567612687813021,-1.4610420137963613,0.6333530903812012,2.727748192424237
4.587646076794658,-1.4610420138008877,0.6333530903842031,2.7277481924257616
4.607679465776294,-1.4610420136266902,0.633353090268677,2.7277481923670903
4.62771285475793,-1.4610420132910449,0.6333530900460804,2.7277481922540416
4.647746243739566,-1.4610420128244788,0.6333530897366585,2.727748192096897
4.667779632721202,-1.4610420122707704,0.6333530893694447,2.7277481919104027
4.687813021702838,-1.4610420116869491,0.6333530889822603,2.727748191713766
4.707846410684474,-1.461042011143296,0.633353088621715,2.727748191530658
4.72787979966611,-1.4610420107233428,0.6333530883432062,2.727748191389214
4.747913188647746,-1.4610420105238728,0.6333530882109196,2.7277481913220303
4.767946577629382,-1.46104201065492,0.6333530882978289,2.7277481913661683
4.787979966611018,-1.461042011067624,0.63335308857153,2.7277481915051713
4.808013355592655,-1.4610420115478615,0.6333530888900187,2.7277481916669197
4.828046744574291,-1.461042012039712,0.6333530892162091,2.72774819183258
4.848080133555927,-1.4610420124973353,0.6333530895197003,2.727748191986712
4.868113522537563,-1.4610420128841486,0.633353089776231,2.727748192116995
4.888146911519199,-1.4610420131728268,0.6333530899676795,2.7277481922142246
4.908180300500835,-1.4610420133453026,0.6333530900820638,2.727748192272316
4.928213689482471,-1.4610420133927664,0.6333530901135412,2.7277481922883022
4.948247078464107,-1.4610420133156663,0.6333530900624091,2.727748192262334
4.968280467445743,-1.4610420131237076,0.6333530899351041,2.727748192197681
4.988313856427379,-1.4610420128358543,0.6333530897442025,2.727748192100729
5.0083472454090145,-1.461042012480327,0.6333530895084203,2.727748191980984
5.028380634390651,-1.4610420120946046,0.633353089252613,2.727748191851069
5.048414023372287,-1.4610420117254235,0.6333530890077756,2.7277481917267252
5.068447412353923,-1.4610420114287779,0.6333530888110432,2.727748191626812
5.088480801335559,-1.4610420112699196,0.63335308870569,2.727748191573307
5.108514190317195,-1.461042011323358,0.6333530887411297,2.7277481915913055
5.128547579298831,-1.461042011598545,0.6333530889236311,2.7277481916839914
5.148580968280467,-1.461042011957816,0.6333530891618963,2.7277481918049973
5.168614357262103,-1.461042012349062,0.6333530894213667,2.7277481919367728
5.188647746243739,-1.4610420127307828,0.6333530896745203,2.7277481920653397
5.208681135225375,-1.4610420130688189,0.6333530898987025,2.7277481921791935
5.228714524207011,-1.4610420133363502,0.6333530900761267,2.727748192269301
5.248747913188648,-1.461042013513897,0.6333530901938742,2.7277481923291003
5.268781302170284,-1.4610420135893196,0.6333530902438936,2.7277481923545035
5.28881469115192,-1.461042013557818,0.633353090223002,2.7277481923438933
5.308848080133556,-1.461042013421932,0.6333530901328838,2.7277481922981255
5.328881469115192,-1.4610420131915416,0.6333530899800911,2.727748192220528
5.348914858096828,-1.461042012883867,0.6333530897760443,2.7277481921169002
5.368948247078464,-1.461042012523468,0.6333530895370312,2.727748191995514
5.3889816360601,-1.4610420121422445,0.6333530892842073,2.7277481918671147
5.409015025041736,-1.461042011779436,0.6333530890435963,2.7277481917449173
5.429048414023372,-1.4610420114816227,0.6333530888460893,2.727748191644611
5.449081803005008,-1.461042011302724,0.6333530887274454,2.727748191584356
5.469115191986645,-1.4610420113039997,0.6333530887282915,2.7277481915847854
5.489148580968281,-1.4610420115367277,0.6333530888826345,2.7277481916631703
5.509181969949917,-1.4610420119235015,0.6333530891391391,2.7277481917934394
5.529215358931553,-1.461042012389482,0.6333530894481729,2.7277481919503863
5.549248747913189,-1.461042012877372,0.633353089771737,2.727748192114712
5.569282136894825,-1.4610420133385815,0.6333530900776068,2.727748192270052
5.589315525876461,-1.4610420137332278,0.6333530903393325,2.7277481924029723
5.609348914858097,-1.461042014030136,0.6333530905362391,2.727748192502974
5.629382303839733,-1.461042014206838,0.6333530906534263,2.727748192562489
5.649415692821369,-1.461042014249574,0.6333530906817683,2.727748192576883
5.6694490818030046,-1.4610420141532907,0.6333530906179141,2.7277481925444538
5.689482470784641,-1.461042013921643,0.6333530904642874,2.7277481924664326
5.709515859766277,-1.4610420135669928,0.6333530902290867,2.7277481923469833
5.729549248747913,-1.4610420131104094,0.6333530899262849,2.727748192193202
5.749582637729549,-1.4610420125816699,0.6333530895756297,2.727748192015117
5.769616026711185,-1.4610420120192587,0.6333530892026438,2.727748191825692
5.789649415692821,-1.461042011470367,0.6333530888386241,2.72774819164082
5.809682804674457,-1.4610420109908946,0.6333530885206424,2.7277481914793293
5.829716193656093,-1.4610420106454478,0.6333530882915454,2.7277481913629797
5.849749582637729,-1.4610420105073407,0.633353088199954,2.727748191316464
5.869782971619365,-1.4610420106585948,0.6333530883002643,2.7277481913674078
5.889816360601001,-1.4610420111152744,0.63335308860313,2.7277481915212216
5.909849749582638,-1.4610420117445126,0.6333530890204347,2.7277481917331547
5.929883138564274,-1.461042012453568,0.6333530894906735,2.7277481919719713
5.94991652754591,-1.4610420131632706,0.6333530899613415,2.7277481922110063
5.969949916527546,-1.4610420138073748,0.6333530903885052,2.7277481924279465
5.989983305509182,-1.4610420143325566,0.6333530907368008,2.727748192604833
6.010016694490818,-1.461042014698416,0.6333530909794352,2.727748192728058
6.030050083472454,-1.4610420148774756,0.6333530910981857,2.7277481927883667
6.05008347245409,-1.461042014855181,0.6333530910834002,2.727748192780858
6.070116861435726,-1.461042014629901,0.6333530909339966,2.7277481927049814
6.090150250417362,-1.4610420142129272,0.6333530906574638,2.7277481925645404
6.110183639398998,-1.4610420136284747,0.6333530902698605,2.727748192367691
6.130217028380634,-1.4610420129136812,0.6333530897958163,2.727748192126942
6.150250417362271,-1.4610420121186074,0.6333530892685311,2.7277481918591535
6.170283806343907,-1.4610420113062372,0.633353088729775,2.727748191585539
6.190317195325543,-1.4610420105524775,0.633353088229889,2.7277481913316657
6.210350584307179,-1.4610420099461585,0.633353087827784,2.7277481911274517
6.230383973288815,-1.4610420095890326,0.6333530875909417,2.727748191007168
6.250417362270451,-1.4610420095957763,0.6333530875954141,2.7277481910094394
6.270450751252087,-1.4610420100584653,0.6333530879022649,2.7277481911652774
6.290484140233723,-1.4610420107550919,0.633353088364261,2.727748191399908
6.310517529215359,-1.461042011539388,0.6333530888843989,2.727748191664066
6.330550918196995,-1.4610420123240753,0.6333530894047961,2.727748191928356
6.3505843071786305,-1.4610420130368118,0.6333530898774763,2.7277481921684124
6.370617696160267,-1.461042013620193,0.6333530902643693,2.7277481923649005
6.390651085141903,-1.4610420140317513,0.6333530905373109,2.7277481925035176
6.410684474123539,-1.4610420142439562,0.6333530906780431,2.7277481925749902
6.430717863105175,-1.4610420142442142,0.6333530906782141,2.727748192575077
6.450751252086811,-1.4610420140348683,0.6333530905393779,2.7277481925045675
6.470784641068447,-1.4610420136331996,0.6333530902729949,2.727748192369282
6.490818030050083,-1.4610420130714254,0.6333530899004314,2.727748192180071
6.510851419031719,-1.4610420123967005,0.6333530894529599,2.7277481919528177
6.530884808013355,-1.461042011671116,0.633353088971759,2.727748191708434
6.550918196994991,-1.4610420109717008,0.6333530885079133,2.7277481914728647
6.570951585976627,-1.4610420103904207,0.6333530881224136,2.727748191277084
6.590984974958264,-1.461042010034178,0.6333530878861569,2.727748191157098
6.6110183639399,-1.461042010024813,0.6333530878799459,2.727748191153944
6.631051752921536,-1.4610420104385915,0.63335308815436,2.7277481912933084
6.651085141903172,-1.4610420109993856,0.6333530885262735,2.7277481914821893
6.671118530884808,-1.461042011594413,0.63335308892089,2.7277481916825996
6.691151919866444,-1.4610420121653358,0.6333530892995208,2.727748191874892
6.71118530884808,-1.4610420126649286,0.6333530896308461,2.7277481920431597
6.731218697829716,-1.461042013057077,0.6333530898909152,2.7277481921752385
6.751252086811352,-1.4610420133167776,0.6333530900631463,2.727748192262708
6.771285475792988,-1.461042013430139,0.6333530901383266,2.7277481923008895
6.791318864774624,-1.4610420133943813,0.6333530901146126,2.727748192288846
6.811352253756261,-1.4610420132178359,0.6333530899975293,2.7277481922293836
6.831385642737897,-1.4610420129199455,0.6333530897999713,2.7277481921290514
6.851419031719533,-1.4610420125312646,0.6333530895422017,2.7277481919981397
6.871452420701169,-1.4610420120934589,0.6333530892518531,2.7277481918506825
6.891485809682805,-1.4610420116593057,0.6333530889639267,2.727748191704456
6.911519198664441,-1.4610420112926934,0.6333530887207931,2.7277481915809774
6.931552587646077,-1.4610420110686229,0.6333530885721914,2.7277481915055084
6.951585976627713,-1.461042011073205,0.6333530885752303,2.7277481915070516
6.971619365609349,-1.4610420113491929,0.6333530887582627,2.727748191600007
6.991652754590985,-1.4610420117212821,0.6333530890050285,2.7277481917253303
7.0116861435726205,-1.4610420121233,0.6333530892716429,2.727748191860734
7.031719532554257,-1.4610420125136931,0.6333530895305478,2.727748191992222
7.051752921535893,-1.461042012858491,0.6333530897592141,2.7277481921083533
7.071786310517529,-1.4610420131313056,0.6333530899401421,2.7277481922002402
7.091819699499165,-1.4610420133133333,0.633353090060861,2.727748192261549
7.111853088480801,-1.4610420133933533,0.6333530901139296,2.7277481922885003
7.131886477462437,-1.4610420133677282,0.6333530900969354,2.7277481922798694
7.151919866444073,-1.461042013240404,0.6333530900124953,2.7277481922369855
7.171953255425709,-1.4610420130229098,0.6333530898682553,2.727748192163731
7.191986644407345,-1.461042012734358,0.6333530896768907,2.727748192066544
7.212020033388981,-1.4610420124014443,0.6333530894561058,2.727748191954415
7.232053422370617,-1.4610420120584477,0.633353089228634,2.7277481918388906
7.252086811352254,-1.4610420117472307,0.6333530890222381,2.7277481917340696
7.27212020033389,-1.461042011517239,0.63335308886971,2.7277481916566058
7.292153589315526,-1.4610420114255012,0.6333530888088704,2.7277481916257074
7.312186978297162,-1.4610420115363172,0.6333530888823623,2.7277481916630313
7.332220367278798,-1.4610420118241523,0.6333530890732517,2.7277481917599773
7.352253756260434,-1.4610420121962524,0.6333530893200249,2.727748191885304
7.37228714524207,-1.4610420126020303,0.6333530895891327,2.7277481920219744
7.392320534223706,-1.4610420129983022,0.6333530898519363,2.7277481921554427
7.412353923205342,-1.4610420133492874,0.6333530900847063,2.727748192273658
7.432387312186978,-1.461042013626609,0.6333530902686231,2.727748192367063
7.452420701168614,-1.4610420138092928,0.6333530903897772,2.7277481924285922
7.472454090150251,-1.461042013883768,0.6333530904391684,2.727748192453676
7.492487479131887,-1.4610420138438678,0.6333530904127069,2.7277481924402376
7.512520868113523,-1.4610420136908275,0.6333530903112122,2.727748192388692
7.532554257095159,-1.4610420134332869,0.6333530901404139,2.72774819230195
7.552587646076795,-1.4610420130872885,0.6333530899109511,2.7277481921854143
7.572621035058431,-1.4610420126762778,0.6333530896383729,2.727748192046982
7.592654424040067,-1.4610420122311045,0.6333530893431383,2.7277481918970428
7.612687813021703,-1.4610420117900207,0.6333530890506158,2.7277481917484816
7.632721202003339,-1.4610420113986822,0.633353088791084,2.727748191616675
7.652754590984975,-1.461042011110148,0.633353088599731,2.7277481915194937
7.6727879799666105,-1.461042010984881,0.6333530885166552,2.7277481914773025
7.6928213689482465,-1.4610420110907463,0.633353088586864,2.727748191512959
7.712854757929883,-1.4610420114546314,0.633353088828189,2.727748191635519
7.732888146911519,-1.4610420119793661,0.6333530891761877,2.727748191812255
7.752921535893155,-1.46104201258409,0.6333530895772345,2.727748192015932
7.772954924874791,-1.461042013199453,0.6333530899853371,2.7277481922231925
7.792988313856427,-1.461042013766969,0.633353090361708,2.727748192414338
7.813021702838063,-1.4610420142390141,0.6333530906747635,2.727748192573327
7.833055091819699,-1.4610420145788277,0.6333530909001244,2.7277481926877796
