time,node_0_coord_0,node_0_coord_1,node_1_coord_0,node_1_coord_1,node_2_coord_0,node_2_coord_1
0.0,0.6894137976242853,-0.7243677350940344,0.9868491083539974,0.1616441689047899,-0.8288355951220819,0.5594922307401815
0.02003338898163606,0.7012316234379061,-0.7129335236676282,0.9872689489345529,0.15905980544152348,-0.8210211686876643,0.5708977493902958
0.04006677796327212,0.7127072564547613,-0.701461594158586,0.9876220099237123,0.15685268767969593,-0.8129534237475163,0.5823287127846363
0.060100166944908176,0.7238462191873873,-0.6899613405297401,0.9879101326124607,0.1550276428567387,-0.8046247008075555,0.5937837068919621
0.08013355592654424,0.7346545795955718,-0.6784413372827363,0.9881348740698658,0.15358863975521203,-0.7960272419139058,0.6052607949268938
0.1001669449081803,0.7451388677506126,-0.66690934123498,0.9882974842366753,0.1525387912013974,-0.7871532336370857,0.6167574769920573
0.12020033388981635,0.7553059870710488,-0.6553723108686665,0.9883988851935591,0.1518803600384417,-0.7779948603089755,0.6282706399217362
0.14023372287145242,0.7651631598943067,-0.6438364224558917,0.9884396612830245,0.15161476203801605,-0.7685443412940085,0.6397965264861174
0.16026711185308848,0.7747178478559131,-0.6323070912559897,0.9884200490513555,0.15174256692535854,-0.7587939911143183,0.6513306973500204
0.18030050083472454,0.7839776821864589,-0.6207890089841716,0.9883399346670764,0.15226350041476577,-0.7487362860174805,0.6628679910460874
0.2003338898163606,0.7929504181808568,-0.6092861684377169,0.98819885525137,0.15317644370353772,-0.7383639118041082,0.6744025011704065
0.22036727879799667,0.8016438670047257,-0.5978018998561947,0.9879960045710677,0.15447943106270406,-0.7276698406046089,0.6859275478527003
0.2404006677796327,0.8100658451106706,-0.5863389177583783,0.9877302473279196,0.15616964729708022,-0.7166474090105145,0.6974356536112795
0.2604340567612688,0.8182241367993657,-0.5748993503892422,0.9874001312349018,0.15824342447672746,-0.7052903758886583,0.7089185321855915
0.28046744574290483,0.8261264401919528,-0.5634847870805946,0.9870039102720812,0.16069623672552896,-0.6935930154775525,0.7203670775329893
0.3005008347245409,0.8337803348089224,-0.5520963262170111,0.9865395727745557,0.16352269583003184,-0.6815501998554406,0.7317713614749464
0.32053422370617696,0.8411932503869727,-0.5407346084122681,0.9860048646876273,0.1667165474749969,-0.6691574669722646,0.743120638548255
0.340567612687813,0.8483724287847351,-0.5293998697515285,0.9853973305979087,0.17027066724586903,-0.6564111242199826,0.7544033625599511
0.3606010016694491,0.8553249059549461,-0.5180919857833939,0.9847143511839813,0.17417705900832592,-0.6433083269050383,0.7656072085470543
0.3806343906510851,0.8620574867024904,-0.5068105077420751,0.9839531785086926,0.178426854764083,-0.6298471538824296,0.7767191004400198
0.4006677796327212,0.8685767224164722,-0.49555471644300414,0.9831109919624792,0.18301031889979333,-0.6160267095495239,0.7877252634824349
0.42070116861435725,0.874888903095221,-0.48432366042439723,0.9821849407368757,0.18791685408345463,-0.6018471909100401,0.7986112701627857
0.44073455759599334,0.8810000387374011,-0.47311619363501967,0.981172190322799,0.19313501097435598,-0.5873099624015184,0.8093620978628576
0.4607679465776294,0.8869158510538628,-0.4619310258877726,0.9800699874328126,0.19865250877916196,-0.5724176404421796,0.8199622203365048
0.4808013355592654,0.8926417722807178,-0.4507667550110366,0.9788757035099297,0.20445625269514753,-0.5571741422714694,0.830395675402072
0.5008347245409015,0.8981829337925897,-0.4396219036291466,0.9775868883455763,0.2105323606428599,-0.5415847459534662,0.8406461560459932
0.5208681135225376,0.9035441691700099,-0.4284949635324817,0.9762013358036558,0.2168662068279754,-0.5256561409444396,0.8506971373953861
0.5409015025041736,0.9087300178414471,-0.4173844221301432,0.974717124179145,0.22344245354149517,-0.5093964519465043,0.8605319618300336
0.5609348914858097,0.9137447208540878,-0.4062887958168548,0.973132669593373,0.23024510059367664,-0.49281526781556206,0.8701339599313219
0.5809682804674458,0.9185922326907145,-0.3952066666622382,0.9714467830835429,0.237257555160728,-0.47592364394343223,0.8794866021496077
0.6010016694490818,0.9232762286098581,-0.38413670332590577,0.9696587031507166,0.24446267876403074,-0.4587340952182519,0.8885735939904202
0.6210350584307178,0.9278001068896331,-0.37307768890327714,0.9677681397633962,0.25184286121792776,-0.44126058004871827,0.897379015262805
0.6410684474123539,0.9321670070631136,-0.36202854890293457,0.9657753134001736,0.25938011493222324,-0.4235184459807928,0.9058874788040685
0.66110183639399,0.9363798201236798,-0.35098836663746913,0.9636809752045613,0.2670561352095281,-0.40552438865372087,0.9140842254222223
0.681135225375626,0.9404411961807035,-0.33995640402745014,0.9614864326993198,0.2748523952643153,-0.38729638386078735,0.9219552635910816
0.7011686143572621,0.9443535669918501,-0.32893212028839225,0.9591935634370119,0.28275025731448766,-0.36885357690701687,0.9294875132422343
0.7212020033388982,0.9481191581656604,-0.3179151817777602,0.9568048192758035,0.2907310414099149,-0.350216209107686,0.9366688883459774
0.7412353923205343,0.951740000960104,-0.3069054748597758,0.9543232274211584,0.29877613289594046,-0.33140550019928666,0.9434884165480146
0.7612687813021702,0.9552179571199035,-0.29590311529476615,0.9517523756241104,0.3068670978836319,-0.3124434926660712,0.9499363465355805
0.7813021702838063,0.9585547320448282,-0.28490845263626774,0.9490963993309259,0.3149857532945725,-0.29335295309954373,0.956004206550728
0.8013355592654424,0.9617518893427358,-0.2739220748734244,0.9463599559255612,0.32311427458533243,-0.27415721688684835,0.961684885509598
0.8213689482470784,0.9648108760674173,-0.26294480920169344,0.9435481840176583,0.33123530117635486,-0.25488000800890237,0.9669726884070602
0.8414023372287145,0.9677330357567134,-0.2519777213201922,0.9406666751582081,0.3393319994451757,-0.23554532743095738,0.9718633625879349
