Zone,1,2,3,4,5,6,7,8,9,10,11,Total
AnnualSum,2.268361721923714e7,110181.23047928678,9679.833322582024,3.0829643629558366e6,389359.0986969602,6.814130826163344e6,3.05899503443752e6,1.00202189340783e7,1.4166474627912692e6,3.4929153918531574e7,2.6832731346667776e8,3.5084226138737154e8
t1,2257.728127754384,9.53002679799156,0.690548547724434,351.93657111368003,44.447385696000005,745.0630845336001,250.3280313336113,1122.8582330277202,151.15210753271992,3164.376524557984,21291.230944413062,29389.341585308477
t2,2257.728127754384,9.53002679799156,0.690548547724434,351.93657111368003,44.447385696000005,745.0630845336001,250.3280313336113,1122.8582330277202,151.15210753271992,3164.376524557984,19332.108597604092,27430.219238499507
t3,2257.728127754384,9.53002679799156,0.690548547724434,351.93657111368003,44.447385696000005,745.0630845336001,250.3280313336113,1122.8582330277202,151.15210753271992,3164.376524557984,19332.108597604092,27430.219238499507
t4,2257.728127754384,9.53002679799156,0.690548547724434,351.93657111368003,44.447385696000005,745.0630845336001,250.3280313336113,1122.8582330277202,151.15210753271992,3164.376524557984,19332.108597604092,27430.219238499507
t5,2257.728127754384,9.53002679799156,0.690548547724434,351.93657111368003,44.447385696000005,745.0630845336001,250.3280313336113,1122.8582330277202,151.15210753271992,3164.376524557984,19798.42430476753,27896.534945662945
t6,2257.728127754384,9.53002679799156,0.690548547724434,351.93657111368003,44.447385696000005,745.0630845336001,250.3280313336113,1122.8582330277202,151.15210753271992,3164.376524557984,22428.237897903127,30526.348538798542
t7,2257.728127754384,9.53002679799156,0.690548547724434,351.93657111368003,44.447385696000005,745.0630845336001,250.3280313336113,1122.8582330277202,151.15210753271992,3164.376524557984,25654.996052319177,33753.10669321459
t8,2257.728127754384,9.53002679799156,0.690548547724434,351.93657111368003,44.447385696000005,745.0630845336001,250.3280313336113,1122.8582330277202,151.15210753271992,3164.376524557984,26890.36146065924,34988.47210155465
t9,2257.728127754384,9.53002679799156,0.690548547724434,351.93657111368003,44.447385696000005,745.0630845336001,250.3280313336113,1122.8582330277202,151.15210753271992,3164.376524557984,23606.261752144797,31704.372393040212
t10,2257.728127754384,9.53002679799156,0.690548547724434,351.93657111368003,44.447385696000005,745.0630845336001,250.3280313336113,1122.8582330277202,151.15210753271992,3164.376524557984,19332.108597604092,27430.219238499507
t11,2257.728127754384,9.53002679799156,0.690548547724434,351.93657111368003,44.447385696000005,745.0630845336001,250.3280313336113,1122.8582330277202,151.15210753271992,3164.376524557984,19332.108597604092,27430.219238499507
t12,2257.728127754384,9.53002679799156,0.690548547724434,351.93657111368003,44.447385696000005,745.0630845336001,250.3280313336113,1122.8582330277202,151.15210753271992,3164.376524557984,19332.108597604092,27430.219238499507
t13,2257.728127754384,9.53002679799156,0.690548547724434,351.93657111368003,44.447385696000005,745.0630845336001,250.3280313336113,1122.8582330277202,151.15210753271992,3164.376524557984,19332.108597604092,27430.219238499507
t14,2257.728127754384,9.53002679799156,0.690548547724434,351.93657111368003,44.447385696000005,745.0630845336001,250.3280313336113,1122.8582330277202,151.15210753271992,3164.376524557984,19332.108597604092,27430.219238499507
t15,2257.728127754384,9.53002679799156,0.690548547724434,351.93657111368003,44.447385696000005,745.0630845336001,250.3280313336113,1122.8582330277202,151.15210753271992,3164.376524557984,19332.108597604092,27430.219238499507
t16,2257.728127754384,9.53002679799156,0.690548547724434,351.93657111368003,44.447385696000005,745.0630845336001,250.3280313336113,1122.8582330277202,151.15210753271992,3164.376524557984,21707.66936884545,29805.780009740865
t17,2257.728127754384,9.53002679799156,0.690548547724434,351.93657111368003,44.447385696000005,745.0630845336001,250.3280313336113,1122.8582330277202,151.15210753271992,3655.57117249127,36339.24322616089,44928.5485149896
t18,2257.728127754384,9.53002679799156,0.690548547724434,351.93657111368003,44.447385696000005,745.0630845336001,250.3280313336113,1122.8582330277202,151.15210753271992,3803.829445580961,39724.20275668704,48461.76631860543
t19,2257.728127754384,9.53002679799156,0.690548547724434,351.93657111368003,44.447385696000005,745.0630845336001,250.3280313336113,1122.8582330277202,151.15210753271992,3803.829445580961,39107.958558395025,47845.52212031341
