Line,New_Trans_Capacity,Cost_Trans_Capacity
1,-0.0,-0.0
2,800.0,1.3364e7
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,375.42022701599626,3.61379510525598e6
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,1477.3601285245384,9.195089439936727e6
14,623.7492296834903,4.797255325495724e6
15,0.0,0.0
16,0.0,0.0
17,300.0,9.3117e6
