Zone,1,2,3,4,5,6,7,8,9,10,11,Total
AnnualSum,3.0276786172029547e7,1.1593969908760341e6,353141.966927232,3.0829643629558375e6,685679.2456962004,7.739435379335202e6,1.7379735199797906e7,1.0063876484561967e7,2.957798022134942e6,3.205971092353897e7,2.901016105196462e8,3.9586013526750004e8
t1,3309.4296462717602,132.07517576344003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1843.6233657010357,1122.8582330277202,325.98013851802,3247.3357097167145,37365.11349195978,48664.73098482187
t2,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1256.3250520808579,1122.8582330277202,325.98013851802,3139.41463619917,34298.51368641189,44899.504830760256
t3,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1027.811097970783,1122.8582330277202,325.98013851802,3139.41463619917,31934.6936850385,42307.170875276795
t4,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,981.0992237044047,1122.8582330277202,325.98013851802,3139.41463619917,32674.209220726476,42999.97453669839
t5,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,949.2173686442518,1122.8582330277202,325.98013851802,3139.41463619917,33891.26291295822,44185.14637386998
t6,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,863.573033283634,1122.8582330277202,325.98013851802,3139.41463619917,36670.7562454295,46878.99537098064
t7,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1402.0291778527753,1122.8582330277202,325.98013851802,3139.41463619917,38038.672534500874,48785.36780462116
t8,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1118.1031024981241,1122.8582330277202,325.98013851802,3139.41463619917,38067.81808635122,48530.58728111685
t9,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,886.8635330672578,1122.8582330277202,325.98013851802,3139.41463619917,37861.9076577449,48093.43728307967
