Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,-0.0,115.81705029767384,1200.0,760.0,15.161713236634027,1000.0,-678.9908890764558,-591.8310573882553,-0.0,685.5984322672618,1510.0,1290.5061528675963,532.5959803020085,1589.2706546510124,-0.0,708.2708982181514,-0.0
t2,-0.0,877.0292447672413,1200.0,760.0,-115.26262139082093,1000.0,-777.5428830122554,-531.8634524807909,-0.0,589.4775532022127,1510.0,2058.629975095681,825.8997975089924,2067.0015709938866,-0.0,1320.0,-0.0
t3,-0.0,1389.3174274585026,1200.0,760.0,-299.20600486722054,1000.0,-948.2101766232006,-523.083195567591,-0.0,428.1828360359847,1510.0,2371.481700583134,-0.0,1765.0398653860943,267.33846314025703,1320.0,-0.0
t4,-0.0,1105.6383908870837,1200.0,760.0,-38.3894575623602,1000.0,-641.201131169735,-600.1635736814458,-0.0,889.8780352055994,1510.0,1521.6556572522427,-89.00242733675064,1565.0761833534561,350.0,1320.0,-0.0
t5,-0.0,-0.0,403.45389155258914,760.0,171.19740237221083,1000.0,-425.05949932855117,-667.9811003478817,-0.0,1177.836970301039,1510.0,1294.448220677629,937.4909922482319,1136.1389091337358,-0.0,562.9507301613558,-0.0
t6,-0.0,-0.0,-0.0,61.755240797662964,195.83228622021596,1000.0,-408.7063967186376,-733.0373060707495,-0.0,2489.531807033675,286.23455962110364,1297.561659497567,874.1174275657962,2241.5345188301385,-0.0,949.4228041881443,-0.0
t7,-0.0,-767.3267442042014,-0.0,-0.0,567.916256810525,974.5320558809282,-67.20666800262633,-764.4427925441493,-0.0,3077.6090846634643,-0.0,512.9144850562577,1833.2623886373747,2580.0,204.74887314712478,1320.0,-600.0
t8,-0.0,-1600.0,-0.0,51.01770276156757,501.7989686314382,965.9178080297049,-0.0,-746.7872829340267,-0.0,3077.6090846634643,-0.0,1713.3263192908664,3209.2546907958726,2580.0,350.0,1320.0,-600.0
t9,-0.0,-1600.0,-0.0,199.16216885391455,583.8751786651927,1000.0,-0.0,-728.2573799011662,-0.0,3077.6090846634643,-0.0,2457.0697551311946,3941.6983194238655,2580.0,350.0,1320.0,-600.0
t10,-0.0,-1600.0,-1119.466269864819,264.8744203554838,546.5692840580821,1000.0,-308.8274051868996,-680.3950813170355,-0.0,2685.4209127753015,271.39748159788417,5547.005488035714,3833.746561021521,2580.0,350.0,1320.0,-600.0
t11,-0.0,-1600.0,-1200.0,148.40618835399457,721.45790062299,1000.0,-149.1394406625489,-610.3771515433823,-0.0,1986.5946481725614,1510.0,6500.47463681342,2955.2970265768,2580.0,350.0,1143.7767336232464,-308.6923642605195
t12,-0.0,-1600.0,-1200.0,266.44465264787004,845.3561944240303,1000.0,-323.996311551734,-542.0527836882333,-0.0,3077.6090846634643,-0.0,5922.219085549009,3358.271258170899,2580.0,350.0,1268.5415377620031,-600.0
t13,-0.0,-1600.0,-872.3222970123229,372.31854807194196,1442.4455110752917,-0.0,17.94180369902145,-463.1947842105739,493.42620343940575,3077.6090846634643,-296.5420473096704,5076.615489108458,2873.883588902535,2580.0,350.0,1320.0,-600.0
t14,-0.0,-1600.0,-0.0,397.3672957610659,1930.0,-846.2773347933982,512.261681867442,-407.9610444921015,2256.3030058269255,3077.6090846634643,-1510.0,3499.734693589896,2119.1876951198815,2580.0,350.0,1320.0,-600.0
t15,-0.0,-1600.0,-0.0,487.65936991002275,1930.0,-1000.0,485.09953187273504,-481.3713819588859,2172.9506704517967,3077.6090846634643,-1510.0,4571.6279917648,3032.4711609814876,2580.0,350.0,1320.0,-600.0
t16,-0.0,-1600.0,-137.55572268897896,476.73114400639537,1930.0,-797.355302347551,476.401972269015,-538.9532913343281,1923.5172127938988,3077.6090846634643,-1510.0,5867.736730051637,3876.586339239144,2580.0,350.0,1320.0,-600.0
t17,-0.0,-1446.1536724858463,-0.0,266.01682920057357,1930.0,-360.1172526909319,1026.422197545079,-608.577427334985,2634.522037115175,3077.6090846634643,-1510.0,4318.887317024822,4045.9657693849085,2580.0,350.0,1080.1207688371787,-600.0
t18,-0.0,-589.6061659669949,-0.0,484.8120824469939,987.3640793578977,-0.0,59.117660538936896,-677.0529504930029,-0.0,2979.4906707614255,-0.0,3101.7888910284432,4126.087987786256,2580.0,350.0,1320.0,-600.0
t19,-0.0,-755.2808151901775,-0.0,624.9680216156585,407.10301031134634,973.1248092844447,-0.0,-695.6314877908472,-0.0,2828.067229434949,-0.0,4436.4590412514435,4710.61357864823,2580.0,350.0,1320.0,-600.0
t20,-0.0,-1600.0,-0.0,645.9466977355403,952.3628308869942,48.82066901789872,-0.0,-687.5888846562596,-0.0,2818.252421142709,-0.0,3474.8809831013705,4169.211570455473,2580.0,350.0,1320.0,-600.0
t21,-0.0,-778.2454141803921,-0.0,618.1795876840308,415.0613345486131,801.8601249715794,-0.0,-697.0317378758186,-0.0,2491.506500909613,-0.0,842.8524479675572,1291.174504434403,2580.0,350.0,1320.0,-600.0
t22,-0.0,-218.15949476490664,-0.0,344.52082884970224,903.4233270872796,161.87957233342655,-0.0,-706.4946183902528,-0.0,2554.09142169378,-0.0,723.4578035580108,252.56422807105866,2580.0,350.0,1104.3048652478492,-207.48453615570185
t23,-0.0,-458.2740212412321,-0.0,256.73137490542825,340.3953140123074,707.242335192216,-0.0,-687.7464874245019,-0.0,2692.977361787914,-0.0,483.05754657165994,-0.0,2580.0,350.0,1066.66631162332,-0.0
t24,-0.0,35.62361650234165,1200.0,760.0,-141.56343411956357,1000.0,-1003.415909301734,-621.4064016316436,-0.0,59.17528389382701,1510.0,1015.0376118780124,-301.24490353445555,1388.8932159090698,350.0,536.3278626027624,600.0
t25,-0.0,1600.0,1200.0,760.0,-285.8946684441976,1000.0,-1300.0,-638.4087292561537,-3250.0,1795.1200693709363,1510.0,-899.3864764389564,-1116.2955989487687,1978.8921025173365,350.0,1320.0,600.0
t26,-0.0,1600.0,1200.0,760.0,411.85807766923193,1000.0,-92.5129878751038,-672.7209162002237,2634.934996715212,-3077.6090846634643,1510.0,3523.6144469894657,-1309.1490913103212,1839.6563593937706,350.0,1320.0,600.0
t27,-0.0,1600.0,1200.0,760.0,-71.57783194542776,1000.0,-1300.0,-647.0978293545817,1814.5469022842967,-3077.6090846634643,1510.0,4230.8264062322,-1855.6661651961142,1808.5917271881935,350.0,1320.0,600.0
t28,-0.0,1600.0,1200.0,760.0,-313.40495547459733,1000.0,-604.8078434380122,-590.5853580489015,2582.298132628637,-3077.6090846634643,1510.0,2813.8980174362505,-2482.9307073161854,2393.8079784305405,-350.0,1320.0,600.0
t29,-0.0,1600.0,1200.0,236.41586042754437,-121.69629545901,1000.0,-1300.0,-609.0565394334648,-3250.0,1677.555753775762,1510.0,-1374.2572718009064,-1821.67843290487,2199.5760926986663,350.0,1320.0,600.0
t30,-0.0,1600.0,1200.0,570.4697682454865,11.866013702475527,1000.0,-1174.03878511241,-675.0801732768099,1695.5265786625148,-3077.6090846634643,1510.0,2153.57766778922,-1770.6250531279377,1886.9830219394526,350.0,1320.0,600.0
t31,-0.0,1240.726937836228,1200.0,760.0,-347.5000670879667,1000.0,-623.9306189978369,-732.2929484055802,-3250.0,3077.6090846634643,1510.0,-2114.5977917386613,-2009.6282776960416,1789.4581118941044,350.0,1320.0,600.0
t32,-0.0,325.84758014017916,1200.0,760.0,-270.4277342984734,1000.0,-517.3310444521396,-648.3958523833488,2810.8272444265817,-3077.6090846634643,1510.0,1959.6015910825,-1517.87677657437,1815.6018325850948,350.0,1320.0,600.0
t33,-0.0,-1600.0,-743.3228693883607,72.94739609713383,79.24506306003207,1000.0,-1300.0,-614.5805765984334,-3250.0,2093.350686855245,1510.0,2140.990514481827,-809.053496478078,2580.0,350.0,1320.0,600.0
