Constraint,Price
MinCapReq_1,306247.7871637949
MinCapReq_2,0.0
MinCapReq_3,253636.32585978726
MinCapReq_4,0.0
MinCapReq_5,7266.4900088586355
MinCapReq_6,0.0
MinCapReq_7,0.0
MinCapReq_8,409403.2693279572
MinCapReq_9,26409.01109364938
MinCapReq_10,23015.909886777757
MinCapReq_11,111778.85477762294
MinCapReq_12,365853.45148944104
MinCapReq_13,49451.14397578929
