region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,5.6797387599999994e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.671695285840395e7,0.0,0.0,0.0,4.087227056447187e7,3.751562588937463e7,0.0,0.0,3.671695285840395e7,5.6797387599999994e7,-2.0080434741596043e7
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.295391149e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8984217018372107e7,0.0,0.0,0.0,2.0185509778063118e8,5.0027849601442146e8,0.0,0.0,2.8984217018372107e7,1.295391149e8,-1.005548978816279e8
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.3676233e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840126.191557717,0.0,0.0,0.0,3.642208311975536e6,8.070730723812636e6,0.0,0.0,840126.191557717,3.3676233e6,-2.527497108442283e6
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.30715296e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.680311253777553e7,0.0,0.0,0.0,9.781940486390775e7,2.1141198372830132e8,0.0,0.0,1.680311253777553e7,4.30715296e7,-2.626841706222447e7
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.4608994600000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49946792295509e6,0.0,0.0,0.0,1.5800894938300852e7,3.917767257437736e7,0.0,0.0,3.49946792295509e6,1.4608994600000001e7,-1.1109526677044911e7
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.0430972e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.798771507079024e7,0.0,0.0,0.0,2.4575415045592763e7,0.0,0.0,0.0,4.798771507079024e7,3.0430972e7,1.755674307079024e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,8.02164678e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69996803490009e7,0.0,0.0,0.0,4.600234741867079e7,0.0,0.0,0.0,6.69996803490009e7,8.02164678e7,-1.3216787450999096e7
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,9,0.0,0.0,0.0,3.9607026e7,0.0,0.0,6.305814583192739e6,0.0,0.0,0.0,0.0,0.0,4.703864650036526e7,0.0,0.0,0.0,7.180831033199412e7,0.0,0.0,0.0,4.703864650036526e7,4.5912840583192736e7,1.1258059171725214e6
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,3.146898676377801e-9,2.236583380820405e-8,0.0,0.0,0.0,0.0,5.747283216455623e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.747283216455623e-9,2.551273248458185e-8,-1.9765449268126228e-8
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,11,0.0,0.0,0.0,1.163506911e8,0.0,0.0,1.602319061657993e8,1.186784318334691e9,0.0,0.0,0.0,0.0,4.2633018178156143e8,0.0,0.0,0.0,1.7236125776560588e9,0.0,0.0,0.0,4.2633018178156143e8,1.4633669156004903e9,-1.037036733818929e9
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,12,0.0,0.0,0.0,1.0686073200000001e7,0.0,0.0,1.166409554256e7,7.845931041204491e7,0.0,0.0,0.0,0.0,1.9720451367335737e7,0.0,0.0,0.0,1.5299432694478744e8,0.0,0.0,0.0,1.9720451367335737e7,1.0080947915460491e8,-8.108902778726918e7
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,13,0.0,0.0,0.0,0.0,0.0,0.0,1.301012311712436e-10,1.0758696250329807e-9,0.0,0.0,0.0,0.0,5.57147239327402e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57147239327402e-10,1.2059708562042243e-9,-6.488236168768224e-10
NENG_Rest,NENG_Rest_nuclear_1,1,1,14,0.0,0.0,0.0,1.4663326606652522e7,0.0,0.0,1.45285040726672e6,3.412745606669524e6,0.0,0.0,0.0,0.0,6.11482144539093e6,0.0,0.0,0.0,9.498755290941657e6,3.915345884256371e6,0.0,0.0,6.11482144539093e6,1.9528922620588765e7,-1.3414101175197834e7
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,16,0.0,0.0,0.0,741143.0,0.0,0.0,469471.9643999974,2.692504286279983e6,0.0,0.0,0.0,0.0,139459.1195769875,0.0,0.0,0.0,7.575086517727786e6,0.0,0.0,0.0,139459.1195769875,3.90311925067998e6,-3.7636601311029927e6
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,17,0.0,0.0,0.0,2.61054e6,0.0,0.0,160275.36975108023,3.132157843453175e6,0.0,0.0,0.0,0.0,1.3740902595415628e6,0.0,0.0,0.0,7.252742410590433e6,0.0,0.0,0.0,1.3740902595415628e6,5.902973213204255e6,-4.528882953662693e6
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,18,0.0,0.0,0.0,2.6501822958380217e-10,0.0,0.0,8.919531779838509e-13,5.201974850876922e-12,0.0,0.0,0.0,0.0,2.0683624646314547e-12,0.0,0.0,0.0,2.2903926374152134e-9,0.0,0.0,0.0,2.0683624646314547e-12,2.7111215761266293e-10,-2.690437951480315e-10
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,20,0.0,0.0,0.0,-8.244001037382986e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2903926374152134e-9,0.0,0.0,0.0,0.0,-8.244001037382986e-10,8.244001037382986e-10
NY_Z_B,NY_Z_B_nuclear_1,3,1,21,0.0,0.0,0.0,2.2609256589999998e8,0.0,0.0,1.2666968281762233e7,2.9754708493859567e7,0.0,0.0,0.0,0.0,2.636097650773515e7,0.0,0.0,0.0,9.368931473947152e7,0.0,0.0,2.3480604636228833e8,2.636097650773515e7,2.685142426756218e8,-2.4215326616788664e8
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,22,0.0,0.0,0.0,2.74177092e7,0.0,0.0,2.9646772847999923e7,1.8570132100724408e8,0.0,0.0,0.0,0.0,1.7133497234288085e7,0.0,0.0,0.0,2.849844251201334e8,0.0,0.0,0.0,1.7133497234288085e7,2.42765803055244e8,-2.256323058209559e8
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,23,0.0,0.0,0.0,6.1666756e6,0.0,0.0,333542.2297199995,1.1269074590575159e7,0.0,0.0,0.0,0.0,712730.1581547995,0.0,0.0,0.0,1.713258929435029e7,0.0,0.0,0.0,712730.1581547995,1.7769292420295157e7,-1.7056562262140356e7
