Constraint,Price
MinCapReq_1,272330.1735546383
MinCapReq_2,0.0
MinCapReq_3,259707.4608109719
MinCapReq_4,0.0
MinCapReq_5,14986.783651753074
MinCapReq_6,9162.115037791047
MinCapReq_7,0.0
MinCapReq_8,403932.6446968662
MinCapReq_9,26526.943719727064
MinCapReq_10,14875.175977957579
MinCapReq_11,94795.15827985636
MinCapReq_12,321236.96714253246
MinCapReq_13,31444.14992855528
