Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11
9000,1,1.0,1.0,9000,48,168,168.46153846153848,1,12058.154694954095,1027.684181913892,777.7911002407991,1541.526824972151,175.6355850187633,952.3937140995201,1696.1712367459063,6484.77240797961,2015.4437686727676,14496.7925379462,55485.30418675218
,2,0.067,0.075,603,,,168.46153846153848,2,11357.893586606902,976.5006923849775,739.6542462935082,1464.249764084875,167.60652970361983,905.2256376372678,1611.864500718299,6159.630615936064,1914.0693560054622,13805.272516722669,53761.042889893644
,,,,,,,168.46153846153848,3,10786.231361858621,933.3459855272652,706.5353994445452,1400.0194797110355,159.57747438847636,865.0825938396064,1539.6015841232072,5885.66855041789,1829.7579632920595,13334.878083681082,52563.38844635141
,,,,,,,168.46153846153848,4,10337.13994804055,889.1876808356526,673.4165525955822,1334.7855971438546,152.55205098772583,823.9359739470033,1468.3423191474917,5607.692388701649,1745.446570578657,13116.767844428892,52020.732622267366
,,,,,,,168.46153846153848,5,10109.077865408108,859.079745818644,650.3337199432746,1289.6236784434986,147.53389141576116,796.8394193835817,1419.1633897980541,5417.022819293397,1687.2315613241647,13110.737146569385,52026.75098630527
,,,,,,,168.46153846153848,6,10072.909429395913,848.0401696457409,642.3049085859502,1272.5625091566976,145.5266275869753,785.8000823392248,1401.0976606492811,5346.776135827199,1666.153713145814,13324.826920581902,52850.26379882468
,,,,,,,168.46153846153848,7,10271.835827462979,855.0653544830429,647.322915684278,1282.59849109011,146.53025950136822,791.821538908874,1413.1414800817965,5383.906525659332,1682.213026043605,13810.298098272258,54423.06293406272
,,,,,,,168.46153846153848,8,10551.136527779363,875.1373111610486,662.3769369792611,1312.7064368903473,149.54115524454704,810.8894847127632,1446.2619835212136,5508.3435077994545,1721.3576012319704,14053.536245272397,56024.95082881728
,,,,,,,168.46153846153848,9,10864.596306551706,893.2020721712538,676.4273568545788,1339.803588110561,152.55205098772583,826.9467022318279,1477.375183721878,5619.734677295854,1759.498469364224,14412.362767913095,57388.11028340178
,,,,,,,168.46153846153848,10,11474.436324868415,920.2992136865614,696.4993852478898,1379.9475158442106,157.5702105596905,852.0361046053663,1520.532203355058,5789.330241664247,1809.6838221698208,14652.585565983478,57861.55492104996
