Line,New_Trans_Capacity,Cost_Trans_Capacity
1,-0.0,-0.0
2,800.0,1.3364e7
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,1411.9564229223902,8.788016776268957e6
14,264.62718981385,2.0352477168583204e6
15,0.0,0.0
16,368.88664335850655,5.156297500865204e6
17,300.0,9.3117e6
