x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-4.880349868675822e-15,250.53471487871147,661.6422910223669,5035.774151032268,4247.530662943555,47470.920466957476,17369.595984137643,21259.788330036725,9345.450835346875,11227.2865597745,250.53471487871147,79.8939190736462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.51766875092656,237.51766875092673,237.5176687509267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.300151346298794e-13,-4.300151346298794e-13,-4.300151346298794e-13,74.3669690799306,74.3669690799304,245.6222694889328,245.6222694889328,245.6222694889328,50.06863525846652,62.643578262153895,62.643578262153895,51.964707695725856,0.0,0.0,293.02184927443506,293.02184927443506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.73652602192357,808.7375948842342,822.6175193229667,1708.4198700118404,5012.462824084899,4212.811776410723,48517.69804594695,18137.186514139637,21680.71905367948,9827.780627515296,11709.616351942921,732.8645070471315,389.78588181827735,293.02184927443506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5146257553204712e-15,245.62226948893283,245.6222694889328,245.6222694889328,245.6222694889328,278.75802403464235,424.84964831348907,278.7580240346417,245.6222694889328,245.6222694889328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.880349868675822e-15,250.53471487871147,1136.3370655675853,6627.908681120888,25125.56719770634,49837.47501950485,18282.977862771215,21835.093236534485,4558.634867708612,250.53471487871147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
