BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11
AnnualSum,1.1243428105404401e8,7.767489555308495e6,-9.898381517130127e6,249775.80309043848,-249775.8030904385,697294.5337815257,0.0,6.362771622656995e6,-201737.2486608098,-1.1716171799999997e8,2.252323994150022e7,723277.1453729343,-964426.1068288463,39955.88256252792,-39955.88256252793,54295.581948309016,0.0,-1.195902063317902e7,-122632.92881361132,-1.0254733e7,3.096130948923204e6,-2.8830271503466065e-12,-5.049294315995212e-12,29076.178874733192,-29076.178874733192,43448.88488706613,0.0,4.689439446560314e6,-65333.28037058812,-7.763686000000006e6,1.6713717895816639e7,238375.8569577668,-281634.99167978123,46180.27997400313,-46180.27997400317,90214.42386046775,0.0,-905993.3319698679,-471467.8529852332,-1.5383212e7,5.8620685058456175e6,0.0,0.0,5408.556573587548,-5408.556573587544,9311.354222785612,0.0,-4.0505626886410806e6,-64047.17142732738,-1.7567700000000023e6,5.3078396671465605e7,1.3811186568200478e7,-1.684224835454981e7,26749.839802775266,-26749.839802775266,55681.42851874465,0.0,-4.023886558749134e7,-361051.72614372714,-9.503099e6,5.065989629136728e7,1.520777678932679e6,-1.7967600176425779e6,70309.19063820857,-70309.19063820856,99518.70121073976,0.0,-3.296712684134317e7,-586115.8125250302,-1.693019e7,1.966490223258628e7,99929.7556512823,-118064.45610973811,303596.8973626,-303596.89736260014,396695.60664705164,0.0,4.480060198537845e7,-192467.12415331515,-6.4651597999999985e7,908767.4630166381,115439.53506868938,-136388.8646841793,119512.96586334053,-119512.96586334052,118571.95424206759,0.0,1.9329665000183832e7,-213594.08782702236,-2.0122461000000007e7,1.5104117261879694e8,1.365030822094419e7,-1.6720454889627645e7,531053.4861377208,-531053.4861377206,894873.3222970695,0.0,4.740694692112398e6,-91516.96452292768,-1.535150770000001e8,5.734227632754737e8,4.7601567449564e7,-5.769901912898806e7,1.772246434693572e6,-1.7722464346935714e6,1.9675575199796287e6,0.0,1.019839633573248e7,-324653.4517610091,-5.751666120000002e8
t1,13952.378073238193,0.0,-358.2538073014334,0.0,-0.0,0.0,0.0,-2772.6004245607833,-29.05380551929018,-10792.470035856688,1870.6355174296277,0.0,-101.61830854593367,0.0,-29.975224812367543,0.0,0.0,-743.4762839334545,-13.392614033379672,-982.173086104492,349.26345673705924,0.0,-0.0,0.0,-39.4491190542747,0.0,0.0,440.66270002112253,-6.867614033379673,-743.6094236705275,2500.463675760348,0.0,-0.0,0.0,-96.85347600886081,0.0,0.0,-879.4038172029736,-50.88081090258805,-1473.3255716459253,607.6207218912081,0.0,-0.0,0.0,-12.819532166967747,0.0,0.0,-415.9872175215105,-10.799999999999999,-168.01397220272995,207.05570986916382,0.0,-0.0,0.0,-27.480735074400176,0.0,0.0,774.9638403334147,-43.930636428498694,-910.6081786996797,5444.932513825994,0.0,-0.0,0.0,-109.57872490099172,0.0,0.0,-3656.10794142517,-58.81879810619104,-1620.4270493936422,5004.029615560508,0.0,-0.0,0.0,-392.6245613375227,0.0,0.0,1589.3487197285713,-5.244850775104285,-6195.508923176452,8.359191981476648,0.0,-0.0,0.0,-133.73402658075273,0.0,0.0,2077.5658890882673,-27.594805519290183,-1924.5962489697008,14079.34501583242,0.0,-0.0,0.0,-1170.9682919533634,0.0,0.0,775.0345354725159,-14.607,-13668.804259351573,53911.08504124181,0.0,-0.0,487.9350079707611,-1567.3402483890093,0.0,0.0,2810.0,-45.7665,-55595.91330082356
t2,10088.01695365564,0.0,-0.0,0.0,-0.0,0.0,0.0,-106.71060790183428,-0.9390533495361417,-9980.367292404271,1952.3464893169967,0.0,-0.0,0.0,-22.090053614116062,0.0,0.0,-1000.0,-12.7,-917.5564357028807,349.23490673705925,0.0,-0.0,0.0,-0.0,0.0,0.0,351.83713490157515,-6.175,-694.8970416386346,2477.7109779681045,0.0,-0.0,0.0,-0.0,0.0,0.0,-1053.5824816597178,-47.23516518179669,-1376.89333112659,643.7656067370593,0.0,-0.0,0.0,-0.7542593964349624,0.0,0.0,-475.13319581381165,-10.8,-157.0781515268126,210.46682673705942,0.0,-0.0,0.0,-31.75555198101639,0.0,0.0,702.0456560571731,-30.789689778034838,-849.9672410351814,5444.938913825994,0.0,-0.0,0.0,-0.0,0.0,0.0,-3886.244327571293,-43.64500142285548,-1515.0495848318471,5410.3743851754425,0.0,-0.0,0.0,-0.0,0.0,0.0,377.7878219879084,-1.2466998125600977,-5786.915507350791,8.359191981476648,0.0,-0.0,0.0,-0.0,0.0,0.0,1811.1302432639568,-20.150999999999996,-1799.3384352454332,14065.701912400718,0.0,-1337.7745985425581,0.0,-0.0,0.0,0.0,468.8697567360433,-14.607,-13182.190070594204,53864.004458786876,0.0,-0.0,0.0,-2494.564076967975,0.0,0.0,2810.0,-45.7665,-54133.6738818189
t3,11587.30640630987,212.5206356899057,-1617.4793643100943,0.0,-0.0,0.0,0.0,-665.0844394484768,-23.96,-9493.303238241204,1824.8763341177405,13.640366049030032,-226.35963395096996,0.0,-12.55974658961646,0.0,0.0,-712.3046081756993,-13.476777557925612,-873.8159338925591,349.23490673705925,0.0,-0.0,0.0,-19.99499109746366,0.0,0.0,336.59297519720536,-3.742147301277766,-662.0907435355232,2505.9672877137705,0.0,-0.0,0.0,-0.0,0.0,0.0,-1139.2157762693555,-55.47186974335216,-1311.279641701063,643.9335667370593,0.0,-0.0,0.0,-0.0,0.0,0.0,-483.01457382219405,-10.8,-150.1189929148652,210.54410673705945,0.0,-740.9813622886993,0.0,-0.0,0.0,0.0,1384.5705837271246,-43.930636428498694,-810.2026917469858,5444.945313825994,0.0,-0.0,0.0,-0.0,0.0,0.0,-3947.501820115294,-54.96518164310825,-1442.478312067592,5854.205453393198,0.0,-0.0,0.0,-0.0,0.0,0.0,-339.5591559422906,-1.120545214609559,-5513.525752236297,8.359191981476648,0.0,-0.0,0.0,-0.0,0.0,0.0,1735.5168148489802,-30.031,-1713.8450068304567,13692.862796793674,0.0,-1754.913016404206,0.0,-0.0,0.0,0.0,1020.0,-14.607,-12943.342780389466,53686.34844344421,0.0,-1891.6050592667234,0.0,-926.3014164839033,0.0,0.0,2810.0,-45.7665,-53632.67546769358
t4,8760.209649618333,0.0,-0.0,0.0,-0.0,0.0,0.0,533.7747321505508,-23.96,-9270.024381768886,1811.6094077236164,0.0,-240.0,1.058182313514403,-13.863789317453039,0.0,0.0,-696.3204899968836,-13.519934677008413,-848.9633760457856,349.20635673705925,0.0,-0.0,0.8007386298573757,-0.0,0.0,0.0,296.86770746315176,-3.672533959973188,-643.2022688700953,2483.398107713771,0.0,-0.0,1.5854979965912113,-20.77242258470733,0.0,0.0,-1135.3500209017789,-55.35909928296478,-1273.502062940911,644.1855067370593,0.0,-0.0,0.1828737890805093,-0.0,0.0,0.0,-488.4202151912373,-10.799999999999999,-145.14816533490279,222.0833867370594,0.0,-0.0,0.9694086294947386,-12.700719743841216,0.0,0.0,620.9166367120588,-43.930636428498694,-787.3380759062733,5444.951713825994,0.0,-0.0,1.793228417197227,-23.494005386959003,0.0,0.0,-3966.299225182657,-55.23260759686803,-1401.7191040767088,5854.205453393198,0.0,-0.0,6.425439249343331,-84.1829757380244,0.0,0.0,-420.59732374828235,-1.3879711683693317,-5354.462621987865,8.359191981476648,0.0,-0.0,0.0,-28.68129568526777,0.0,0.0,1716.480848163098,-30.031,-1666.127744459307,14062.243724223837,0.0,-1490.0,0.0,-246.1166701337205,0.0,0.0,728.9473505319797,-14.607,-13040.467404622099,53479.16218016842,0.0,-2183.281089312375,0.0,-0.0,0.0,0.0,2810.0,-45.7665,-54060.11459085606
t5,10233.598445131329,0.0,-1830.0,0.0,-0.0,0.0,0.0,840.0,-23.96,-9219.638445131328,1631.3935232162712,218.7913236229332,-0.0,0.5434037540008724,-0.0,0.0,0.0,-1000.0,-12.7,-838.0282505932051,349.17780673705926,0.0,-0.0,0.41119982056106286,-0.0,0.0,0.0,286.0247074629846,-1.358617360449177,-634.2550966601558,2543.112795760348,0.0,-0.0,0.8141938797362065,-0.0,0.0,0.0,-1233.4603050998448,-53.865117360449176,-1256.6015671797904,644.4374467370593,0.0,-0.0,0.09391038030551992,-0.0,0.0,0.0,-490.57152281444723,-10.799999999999999,-143.1598343029178,199.3139467370594,555.7034185365837,-610.9965814634163,0.4978161907457658,-0.0,0.0,0.0,675.8148612795458,-43.930636428498694,-776.4028248520195,5444.958113825994,0.0,-0.0,0.9208687777531565,-0.0,0.0,0.0,-4006.333817862145,-55.720347099915294,-1383.824817641687,5847.869180247522,0.0,-0.0,3.299627828404626,-0.0,0.0,0.0,-568.3971731565458,-1.8757106714166012,-5280.895924247964,8.359191981476648,0.0,-0.0,0.0,-0.0,0.0,0.0,1666.9232501904526,-30.031,-1645.251442171929,13881.858738537889,0.0,-1490.0,0.0,-0.0,0.0,0.0,1020.0,-14.607,-13397.251738537889,53599.616123097294,0.0,-937.0495849923973,34.91725893509478,-0.0,0.0,0.0,2810.0,-45.7665,-55461.71729703999
t6,10180.550081154133,0.0,-1830.0,0.0,-0.0,0.0,0.0,1092.472550032364,-16.900641795371534,-9426.121989391126,1833.4908232162713,131.03433800857061,-108.96566199142939,2.1274675568892243,-0.0,0.0,0.0,-1000.0,-12.7,-844.9869667903018,349.14925673705926,0.0,-0.0,1.6098789734178527,-0.0,0.0,0.0,294.64161217742276,-6.175,-639.2257478879,2517.912145760348,0.0,-0.0,3.187631758896102,-0.0,0.0,0.0,-1194.8810954351998,-58.6815,-1267.5371820840448,644.6893867370593,0.0,-0.0,0.36766637308656064,-0.0,0.0,0.0,-489.10888777524315,-10.8,-145.14816533490279,210.85322673705946,428.1998344232521,-738.5001655767479,1.948988735002545,-0.0,0.0,0.0,909.7162593551811,-29.850636428498696,-782.3675072452488,5444.964513825994,0.0,-0.0,3.605272202110934,-0.0,0.0,0.0,-3991.3613792192086,-61.45406487719492,-1395.7543419317017,5489.734828004575,0.0,-0.0,12.91829712815789,-0.0,0.0,0.0,-178.42019797717802,-0.5887866533246874,-5323.644140502231,8.359191981476648,0.0,-0.0,0.0,-0.0,0.0,0.0,1674.867634935151,-23.06374025371432,-1660.1630866629134,14062.243724223837,0.0,-0.0,0.0,-0.0,0.0,0.0,72.07350390671058,-7.639740253714322,-14126.677487876836,53784.156019750924,1439.5714909643502,-0.0,120.89671651464882,-0.0,0.0,0.0,2810.0,-45.7665,-58108.85772722993
t7,7602.031880548292,1830.0,-0.0,0.0,-0.0,0.0,0.0,550.3117355206757,-9.879999999999999,-9972.463616068968,2035.5881232162715,0.0,-0.0,16.551797845296424,-0.0,0.0,0.0,-1159.418884855138,-17.911,-874.8100362064301,349.12070673705927,0.0,-0.0,12.563391753710032,-0.0,0.0,0.0,311.79264504475395,-11.386,-662.0907435355232,2429.2196467370595,0.0,-0.0,24.81839996592992,-0.0,0.0,0.0,-1073.561989987596,-69.19641501432996,-1311.279641701063,679.0245267370593,0.0,-0.0,2.867625356055921,-0.0,0.0,0.0,-520.9731591782502,-10.799999999999999,-150.1189929148652,227.55319540410815,0.0,-1166.7,15.188108451129967,-0.0,0.0,0.0,1774.5269393345761,-40.36555144282866,-810.2026917469858,5445.756913825994,0.0,-0.0,28.097070954388965,-0.0,0.0,0.0,-3976.3549979490476,-52.03829369124104,-1445.4606931400956,5547.964039509274,0.0,-0.0,100.66557693268149,-0.0,0.0,0.0,-146.681563222556,-0.35203575173413443,-5501.596017467665,9.31919198147665,0.0,-0.0,0.0,-0.0,0.0,0.0,1730.359275292582,-18.874693014476478,-1720.8037742595827,14109.719724223838,1490.0,-126.52519483174274,0.0,-0.0,0.0,0.0,-300.0,-4.905,-15168.289529392097,53581.39016252113,5150.426317361176,-0.0,324.5698075538679,-0.0,0.0,0.0,2810.0,-45.7665,-61820.619787436175
t8,10910.631724550632,0.0,-1830.0,0.0,-0.0,0.0,0.0,1659.3517502434593,-31.49,-10708.493474794092,1833.4920232162713,84.1168501671185,-0.0,25.570892399813275,-0.0,0.0,0.0,-1000.0,-12.7,-930.4797657832029,349.12070673705927,0.0,-0.0,19.402296749480875,-0.0,0.0,0.0,336.9215879045808,-1.6003775425467588,-703.8442138485742,2475.5153967370593,0.0,-0.0,38.33866015689166,-0.0,0.0,0.0,-1052.5644485720063,-66.50163462475619,-1394.7879736971884,655.3873667370594,0.0,-0.0,4.4289121425444105,-0.0,0.0,0.0,-489.94979632080606,-10.799999999999999,-159.06648255879756,266.2848667370595,1166.7,-0.0,23.459660831937406,-0.0,0.0,0.0,-549.4394582426453,-46.10257723691652,-860.9024920894352,5547.550313825995,0.0,-0.0,43.39860469480138,-0.0,0.0,0.0,-3972.5125919783804,-80.52182015470709,-1537.9145063877083,6214.764119922376,0.0,-0.0,155.48954370611173,-0.0,0.0,0.0,-490.3429041783238,-29.37,-5850.540759450164,133.63919198147664,0.0,-0.0,0.0,-0.0,0.0,0.0,1728.535861144122,-30.031,-1832.1440531255985,15694.051724223838,0.0,-846.3274872322681,0.0,-0.0,0.0,0.0,1020.0,-14.607,-15853.117236991571,55063.287504626285,5280.06130979849,-0.0,1736.9207582678007,-0.0,0.0,0.0,2810.0,-45.7665,-64844.503072692576
