Line,New_Trans_Capacity,Cost_Trans_Capacity
1,-0.0,-0.0
2,800.0,1.3364e7
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,1493.59968035693,9.296164410541533e6
14,1054.266890759314,8.108366656829884e6
15,0.0,0.0
16,117.3553968884966,1.6403937377074056e6
17,300.0,9.3117e6
