BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11
AnnualSum,1.0939452812660994e8,7.69271747900355e6,-9.843115604993485e6,2.7394013991074874e6,-2.7394013991074874e6,0.0,0.0,1.0156744733348599e7,-239156.7339686147,-1.1716171799999997e8,1.547548899259619e7,669923.6829114769,-893283.9832089839,180904.927309224,-180904.92730922403,0.0,0.0,-4.867192789132745e6,-130202.90316593103,-1.0254733000000002e7,3.0330993168843063e6,0.0,0.0,135196.22217384182,-135196.2221738418,0.0,0.0,4.797197337158946e6,-66610.65404325142,-7.763686000000004e6,1.9245668308979575e7,0.0,0.0,271200.20493489085,-271200.20493489085,0.0,0.0,-3.3496090224483167e6,-512847.286531256,-1.5383212e7,9.950949725361971e6,264603.85603282147,-312622.70325238834,30733.44707458839,-30733.44707458839,0.0,0.0,-8.070310304913306e6,-75850.57322909405,-1.756769999999999e6,4.198138809647446e7,9.543547803267388e6,-1.1813138570090929e7,173193.3375662961,-173193.33756629608,0.0,0.0,-2.992885428964375e7,-279844.04000714305,-9.503099000000004e6,6.3953655371010825e7,4.859185253626969e6,-5.741003371487438e6,311671.0286213074,-311671.0286213073,0.0,0.0,-4.562330972418206e7,-518337.52896829124,-1.693019e7,2.3671105844006073e7,86451.06513183966,-102139.72723516026,1.1320078809604968e6,-1.132007880960497e6,0.0,0.0,4.116354361518025e7,-167362.79708300284,-6.465159799999999e7,824374.5599999998,212345.22721563652,-250880.46693718902,360395.36248763755,-360395.3624876377,0.0,0.0,1.956532313471332e7,-228701.4549917684,-2.0122461000000007e7,1.534187264179119e8,2.2627159363551475e7,-2.7314611090107195e7,3.3214729542809846e6,-3.321472954280985e6,0.0,0.0,4.922817171412387e6,-139014.86276858108,-1.5351507700000006e8,5.737677602059512e8,4.385901144419687e7,-5.329295801964441e7,1.1693016705578027e7,-1.169301670557803e7,0.0,0.0,1.1233650138506679e7,-400851.7690104651,-5.751666120000002e8
t1,11764.459114387788,0.0,-0.0,101.68149417194124,-1146.6516928802675,0.0,0.0,386.5430780687791,-25.97763667087215,-11080.054357077372,2077.553361805555,0.0,-54.67302655108886,7.198725768638713,-0.0,0.0,0.0,-1000.0,-12.7,-1017.3790610231051,340.80654999999996,0.0,-0.0,5.46158713978552,-0.0,0.0,0.0,430.14465833256315,-6.175,-770.2377954723487,1615.5910578838384,0.0,-0.0,10.792845858523739,-14.48342595009298,0.0,0.0,-14.624505131317164,-71.1828767736663,-1526.093095887286,1797.9352746523793,79.13723285365738,-93.49862104638159,1.2467256314117716,-0.0,0.0,0.0,-1600.0,-10.8,-174.0206120910669,177.4546,1660.3469470623186,-0.0,6.6040129623689054,-8.86740364291407,0.0,0.0,-846.067936486812,-46.04137677366629,-943.4288431212954,6605.853874408112,0.0,-0.0,12.216899700939042,-0.0,0.0,0.0,-4891.677197124008,-48.578872080834394,-1677.8147049042084,4887.82410659194,0.0,-0.0,43.77115367484636,-58.77118081109158,0.0,0.0,1552.9915396467868,-5.124872080834396,-6420.6907470216465,0.0,0.0,-0.0,14.903407558069102,-143.63809183668621,0.0,0.0,2152.6903626940075,-32.04863667087215,-1991.9070417445178,12580.317935838075,1087.0114197295497,-0.0,111.70438415341303,-145.47680883110974,0.0,0.0,720.0,-19.512,-14334.04493088993,64683.29442867096,0.0,-4297.413121241483,487.9350079707611,-4805.348262594221,0.0,0.0,3110.0,-50.6715,-59127.79655280602
t2,10861.311586897997,0.0,-1830.0,70.09230708719676,-0.0,0.0,0.0,1177.0633932287283,-32.1555776573885,-10246.311709556538,2279.650661805555,0.0,-240.0,5.022561057243464,-7.216489393825256,0.0,0.0,-1074.1104073081829,-12.900098099732093,-950.4462280610587,340.77799999999996,0.0,-0.0,3.811604871012329,-19.764079564776576,0.0,0.0,401.3306142843676,-6.375098099732092,-719.7810414908713,1610.2203797860318,0.0,-0.0,7.53068706917191,-4.7137036620699,0.0,0.0,-128.14875266419267,-58.6815,-1426.2071105289413,1788.237017466682,79.13723285365738,-93.49862104638159,0.870037411620348,-1.2518399968880545,0.0,0.0,-1600.0,-10.8,-162.6938266886898,154.69634,1166.7,-0.0,4.608307132126513,-0.0,0.0,0.0,-411.86239727545853,-33.54,-880.6022498566676,6609.196248541126,0.0,-0.0,8.52505274276472,-12.260668204815355,0.0,0.0,-4984.833369526827,-51.92198117555457,-1568.7052823766955,5294.168876206875,0.0,-0.0,30.543571657378042,-19.127375744385684,0.0,0.0,693.9515724358272,-2.2900401890382294,-5997.246604366656,0.0,0.0,-212.6911659184722,10.398919378057728,-0.0,0.0,0.0,2096.6093468257372,-32.04863667087215,-1862.268463614451,12558.388193477007,486.00872213774073,-0.0,78.86302708876947,-0.0,0.0,0.0,720.0,-19.512,-13823.74794270352,64636.21384621602,0.0,-10433.561205440641,310.6832135436632,-0.0,0.0,0.0,3110.0,-50.6715,-57572.66435431905
t3,9223.520725682007,0.0,-0.0,27.493863804673012,-57.934945935794865,0.0,0.0,576.3566975172804,-23.167362932275353,-9746.26897813589,2250.6272538055555,0.0,-0.0,1.9729036296822806,-1.1182328164897755,0.0,0.0,-1332.7456625047735,-13.598413288762888,-905.137848825212,340.77799999999996,0.0,-0.0,1.4968243069316078,-0.0,0.0,0.0,350.59855126068715,-7.073413288762889,-685.7999622788559,1615.8546254719056,0.0,-0.0,2.9579214330918893,-18.874192372104215,0.0,0.0,-173.39589633294509,-68.29900781173599,-1358.243450388212,1729.0825219554126,104.84575055445049,-67.79010334558846,0.3416823394918428,-0.19397916204414473,0.0,0.0,-1600.0,-10.8,-155.4858723417225,177.5105,142.65928263482556,-1024.0407173651745,1.8099187465555424,-0.0,0.0,0.0,1570.5430075770314,-29.07750781173599,-839.4044837815019,6609.202648541126,0.0,-0.0,3.3482062799846,-0.0,0.0,0.0,-5060.945805575675,-58.0411616282538,-1493.5638876171818,5737.99994442463,0.0,-0.0,11.99607385067159,-76.4988560771952,0.0,0.0,42.558512436911485,-2.135443091041808,-5713.920231543974,0.0,0.0,-0.0,4.084475500663746,-0.0,0.0,0.0,1797.0305956214834,-27.330081469487347,-1773.7849896526595,12626.000150586935,214.8965276488084,-0.0,31.891626681778455,-0.0,0.0,0.0,720.0,-19.512,-13573.276304917523,58812.19190398974,0.0,-4967.589163487079,135.90739795138091,-0.0,0.0,0.0,3110.0,-50.6715,-57039.83863845404
t4,9084.102761837226,0.0,-1830.0,36.1083757799608,-0.0,0.0,0.0,2267.866963394306,-41.03763667087215,-9517.040464340624,2047.1945634081223,240.0,-0.0,2.6042955779134265,-5.859468245249425,0.0,0.0,-1390.7898067304964,-13.75513247817234,-879.3944515321173,340.74944999999997,0.0,-0.0,1.9761002441198987,-0.0,0.0,0.0,330.73968072417216,-7.23013247817234,-666.2350984901198,1616.8673050409018,0.0,-0.0,3.904667893189746,-0.0,0.0,0.0,-254.47973893018843,-47.17937581792939,-1319.112858185974,1684.8226239638127,125.16764681729455,-47.468207082744414,0.4510771104558501,-1.8358072863586443,0.0,0.0,-1600.0,-10.8,-150.33733352246017,180.88043000000005,522.3427940922419,-0.0,2.3893085661877187,-8.253843134886077,0.0,0.0,141.9696171953169,-23.612538430578695,-815.7157682882817,6609.209048541126,0.0,-0.0,4.420043300079241,-11.829490518873007,0.0,0.0,-5117.439752258804,-32.998662612649305,-1451.3611864508796,5737.99994442463,0.0,-0.0,15.836220496425142,-0.0,0.0,0.0,-204.27012018546802,-0.4902482884451232,-5549.075796447141,0.0,0.0,-212.6911659184722,5.391822238465766,-32.16606350110906,0.0,0.0,1996.403156791162,-32.53888495931728,-1724.3988646507291,12678.182979122721,483.9243352296353,-0.0,43.02673591286559,-230.49420799073968,0.0,0.0,720.0,-19.512,-13675.127842274484,58010.44551688472,0.0,-2662.6176111450523,161.40597311239074,-1074.1303717036767,0.0,0.0,3110.0,-50.6715,-57494.432007148396
t5,8962.233959722917,0.0,-1830.0,42.52430376599377,-0.0,0.0,0.0,2331.59127909976,-41.037636670872146,-9465.311905917799,2247.873236311826,0.0,-240.0,3.105964441036995,-1.5461132643990234,0.0,0.0,-1128.319268739711,-13.046462025597219,-868.0673567231555,340.7209,0.0,-0.0,2.359268914277299,-0.8500851513111048,0.0,0.0,321.25890969492843,-6.52146202559722,-656.9675314322974,1622.818420791707,0.0,-0.0,4.6580349102903895,-2.3191698965985346,0.0,0.0,-277.5320273166694,-46.018191551125334,-1301.6070669376043,1865.0556082812886,33.10681889002022,-139.52903501001873,0.44452583346544977,-0.0,0.0,0.0,-1600.0,-10.8,-148.27791799475526,203.69459000000003,791.4773929920233,-375.22260700797676,2.8511882502687347,-2.4468484416325698,0.0,0.0,208.1422375426689,-24.109570717740148,-804.386382617611,6609.215448541126,0.0,-0.0,5.274607087870649,-0.0,0.0,0.0,-5146.117478327265,-35.53940599703286,-1432.8331713046982,5731.663671278954,0.0,-0.0,18.897254867354086,-9.410781247081811,0.0,0.0,-267.4323728539513,-0.8825268304180391,-5472.8352452148565,0.0,0.0,-0.0,6.432350733017184,-0.0,0.0,0.0,1728.40872090024,-32.04863667087214,-1702.7924349623847,12664.67664820724,714.9738390694074,-0.0,51.33993435020292,-82.20207477577378,0.0,0.0,720.0,-19.512,-14049.276346851077,59406.4190395334,0.0,-3693.0,212.32783938021532,-0.0,0.0,0.0,3110.0,-50.6715,-58985.07537891361
t6,10729.981158513636,0.0,-1830.0,94.07622517980536,-55.53552645151398,0.0,0.0,769.6193862467981,-30.84367658327095,-9677.297566905456,2451.1715802735202,0.0,-0.0,6.715240843595996,-0.0,0.0,0.0,-1568.3766960724984,-14.234617079395745,-875.275507965222,340.69235,0.0,-0.0,5.0975229515775915,-6.6110746861384975,0.0,0.0,330.6469986117112,-7.709617079395746,-662.1161797977543,1626.3612248868808,0.0,-0.0,10.069291688956259,-0.0,0.0,0.0,-256.32178776204046,-67.17438518607004,-1312.9343436277259,1682.9871183464597,125.16764681729455,-47.468207082744414,1.1635045962907964,-0.7127291548407906,0.0,0.0,-1600.0,-10.8,-150.33733352246017,225.29796000000002,0.0,-1166.7,6.162249916672029,-0.0,0.0,0.0,1776.2983376122138,-30.4925,-810.5660475288859,6609.221848541126,0.0,-0.0,11.399805388199479,-14.775086379088052,0.0,0.0,-5128.025148308158,-32.63623783992646,-1445.1851814021525,5373.529319036007,0.0,-0.0,40.842855960000634,-0.0,0.0,0.0,105.10686480497878,-2.3418526538564297,-5517.13718714713,0.0,0.0,-0.0,13.904532413046693,-14.036301671283544,0.0,0.0,1741.0520448669959,-22.694676583270947,-1718.225599025488,12425.401728507572,1569.584276765047,-0.0,118.7281731572698,-0.0,0.0,0.0,720.0,-19.512,-14814.20217842989,62594.55943866518,0.0,-3693.0,455.51157876605845,-616.0168342546785,0.0,0.0,3110.0,-50.6715,-61800.382683176555
t7,8062.232345032778,0.0,-0.0,230.60265118484347,-62.74837805051549,0.0,0.0,2049.1484443861327,-41.0376366708722,-10238.197425882368,2654.12827031137,31.64722319767182,-208.35277680232818,16.551797845296424,-7.150333973742895,0.0,0.0,-1566.4272423071025,-14.229353554229176,-906.1675847169357,340.6638,0.0,-0.0,12.563391753710032,-0.646739155620503,0.0,0.0,340.9238632349958,-7.7043535542291774,-685.7999622788559,1630.8577089958585,0.0,-0.0,24.81839996592992,-10.72550096061434,0.0,0.0,-218.15418012180044,-68.55297749116103,-1358.243450388212,1921.2574985072515,7.398301189227093,-165.23755271081188,2.867625356055921,-0.0,0.0,0.0,-1600.0,-10.8,-155.4858723417225,248.11212,1501.4163266973728,-1166.7,15.188108451129967,-6.566633241192453,0.0,0.0,278.44706187419115,-30.4925,-839.4044837815019,6608.459652762184,0.0,-0.0,28.097070954388965,-0.0,0.0,0.0,-5106.682553770841,-33.22227980418712,-1496.6518901415454,5430.182715306457,0.0,-0.0,100.66557693268149,-43.5221858707922,0.0,0.0,214.94009485639202,-0.7093023130260936,-5701.556898911712,0.96,0.0,-0.0,34.27125770494805,-0.0,0.0,0.0,1777.8045118480318,-32.0486366708722,-1780.9871328821075,12679.384211965136,2224.06162607153,-0.0,302.5741134765536,-0.0,0.0,0.0,720.0,-19.512,-15906.507951513222,64399.87280599632,0.0,-2836.588835140843,1125.3321627971814,-0.0,0.0,0.0,3110.0,-50.6715,-65747.94463365266
t8,6639.930654817847,1830.0,-0.0,366.5444390143462,-258.5,0.0,0.0,2447.238732805963,-31.373733598828764,-10993.840093039329,2551.6707337004455,0.0,-0.0,25.570892399813275,-0.0,0.0,0.0,-1599.0912849773517,-14.317546469438849,-963.832794653468,340.6638,0.0,-0.0,19.402296749480875,-0.0,0.0,0.0,376.7750582686516,-7.79254646943885,-729.0486085486937,1625.2593144082007,0.0,-0.0,38.33866015689166,-0.0,0.0,0.0,-171.27667620170905,-47.57864415969757,-1444.7426542036858,1789.2162952331028,79.13723285365738,-93.49862104638159,4.4289121425444105,-3.7305769665282074,0.0,0.0,-1600.0,-10.8,-164.7532422163947,225.34268,1783.4842441625938,-1166.7,23.459660831937406,-0.0,0.0,0.0,49.39569030189682,-23.050639769089898,-891.9316355273382,6606.676618198071,0.0,-0.0,43.39860469480138,-0.0,0.0,0.0,-5024.799980649949,-32.895273846105965,-1592.3799683968161,5892.914722884452,106.54509104740883,-0.0,155.48954370611173,-0.0,0.0,0.0,-90.06720099586812,-1.6977782367136351,-6063.18437840539,125.28,0.0,-0.0,52.94049670374025,-40.6,0.0,0.0,1781.8256614483666,-23.224733598828763,-1896.221424553278,14203.363342601668,1344.9275554517765,-0.0,468.29083737779115,-92.40451541127942,0.0,0.0,720.0,-19.512,-16624.66522001996,64167.67916042726,0.0,-0.0,1736.9207582678007,-0.0,0.0,0.0,3110.0,-50.6715,-68963.92841869505
