Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,-0.0,-1279.2334407627868,-0.0,892.6903626940077,-0.0,1000.0,-430.14465833256315,-1600.0,-2475.520153201246,2150.0,1510.0,-2908.685657477221,1552.9915396467868,2580.0,-0.0,1320.0,600.0
t2,-0.0,-1600.0,-492.26621406504756,915.2028208363196,74.1104073081828,1000.0,-327.2202069761848,-1600.0,-0.0,-109.07145431199194,1510.0,-1188.1376027245415,693.9515724358272,2501.406525989418,-0.0,1320.0,600.0
t3,-0.0,-0.0,-1200.0,623.6433024827196,332.74566250477346,1000.0,-17.852888755913682,-1600.0,-1904.4569924229686,2150.0,1510.0,-3475.0,392.5585124369115,2143.3872931387637,350.0,1320.0,600.0
t4,-0.0,-1600.0,-1200.0,532.133036605694,390.7898067304964,1000.0,60.05012600632426,-1600.0,404.5298649365126,-0.0,1510.0,-1337.4397522588042,-0.0,2580.0,204.27012018546802,1320.0,600.0
t5,-0.0,-1600.0,-1200.0,468.40872090023987,128.31926873971113,1000.0,-192.93964095521733,-1600.0,174.59238636145204,-0.0,1510.0,-1633.5498511812168,-267.4323728539513,2580.0,-0.0,1320.0,600.0
t6,-0.0,299.3285688862061,-1200.0,131.0520448669959,568.3766960724985,1000.0,237.7296974607873,-1600.0,1476.9697687260077,-892.9182835031799,1510.0,-0.0,455.1068648049788,2580.0,350.0,1320.0,600.0
t7,-0.0,-1366.9529562341645,-1200.0,517.8045118480317,566.4272423071026,1000.0,225.50337907210678,-1600.0,1645.4000181083557,-1111.7424589144484,1510.0,-0.0,214.94009485639202,2580.0,-0.0,1320.0,600.0
t8,-0.0,-1600.0,-1019.0643942543297,171.82566144836656,599.0912849773518,1000.0,222.31622670870024,-1600.0,483.59290291040924,-0.0,1510.0,-1165.8027873914875,259.9327990041319,2580.0,350.0,1320.0,600.0
t9,-0.0,-1600.0,-1200.0,192.167175601703,84.58498493128546,1000.0,-345.8349963522364,-1600.0,-2221.0634689667554,2150.0,1510.0,-1131.221397611608,683.1248958708948,2580.0,350.0,1320.0,600.0
t10,-0.0,-1600.0,-1200.0,251.45965652519448,-695.2371583274453,1000.0,-1192.282800584508,-1136.4556769464534,-755.0748568425697,-869.9972280332522,1510.0,3475.0,2333.1913244652515,2580.0,350.0,1320.0,600.0
t11,-0.0,-1600.0,-1200.0,402.6887317795915,-431.02656464344113,1000.0,-949.4164000554414,-561.6763806366961,-3250.0,2150.0,1510.0,2579.802986990566,5208.734552276515,2580.0,350.0,1320.0,600.0
t12,-0.0,-1600.0,-1200.0,721.3489778373432,-273.9926495205777,1000.0,-823.8473295485073,-485.3912281326108,-3250.0,2150.0,1510.0,3475.0,5388.233644787493,2580.0,350.0,1320.0,600.0
t13,-0.0,-1600.0,-1200.0,587.9103304683288,-739.1228562342852,1000.0,-1300.0,-1269.7890534360322,-2567.056936171442,1872.2162146670792,1510.0,3475.0,4633.835569963876,2580.0,350.0,1320.0,600.0
t14,-0.0,-1600.0,-1200.0,540.4320664490191,-731.2932244680546,1000.0,-1300.0,-384.9488409655696,-3074.308328123365,1552.4873456585121,1510.0,3475.0,4724.337339242318,2580.0,350.0,1320.0,600.0
