CO2_Cap,CO2_Price
CO2_Cap_1,486.9649866614459
CO2_Cap_2,455.6765165810391
CO2_Cap_3,423.3167976592438
CO2_Cap_4,427.3470759121177
CO2_Cap_5,427.1590287010968
CO2_Cap_6,430.83671726314435
CO2_Cap_7,434.60295702568726
CO2_Cap_8,367.7006811195474
CO2_Cap_9,368.224929282911
CO2_Cap_10,428.234477808314
CO2_Cap_11,452.89375701919835
