Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-0.0,-0.0
t2,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-0.0,-0.0
t3,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-0.0,-0.0
t4,-12.050361767580496,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580496,-12.050361767580496,-12.050361767580497,-12.050361767580496,-0.0,-0.0
t5,-12.050361767580496,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580496,-12.050361767580496,-12.050361767580497,-12.050361767580496,-0.0,-0.0
t6,-12.050361767580496,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580496,-12.050361767580496,-12.050361767580497,-12.050361767580496,-0.0,-0.0
t7,-12.050361767580496,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580496,-12.050361767580496,-12.050361767580497,-12.050361767580496,-0.0,-0.0
t8,-12.050361767580496,-12.902818205784767,-12.902818205784767,-12.902818205784767,-12.902818205784767,-12.902818205784765,-12.902818205784765,-12.902818205784767,-12.050361767580496,-0.0,-0.0
t9,-12.050361767580496,-14.917129260142685,-14.917129260142685,-14.917129260142682,-14.917129260142682,-14.917129260142682,-14.917129260142682,-14.917129260142685,-12.050361767580496,-0.0,-0.0
t10,-12.050361767580497,-16.10705781304788,-16.10705781304788,-16.107057813047874,-16.107057813047874,-16.107057813047874,-16.107057813047874,-16.10705781304788,-12.050361767580497,-0.0,-0.0
t11,-12.050361767580496,-33.727083095419424,-33.727083095419424,-33.727083095419424,-33.727083095419424,-33.727083095419424,-33.727083095419424,-33.727083095419424,-12.050361767580496,-0.0,-0.0
t12,-12.050361767580497,-33.727083095419424,-33.727083095419424,-33.727083095419424,-33.727083095419424,-33.727083095419424,-33.727083095419424,-33.727083095419424,-12.050361767580497,-0.0,-0.0
t13,-12.050361767580496,-16.10705781304788,-16.10705781304788,-16.10705781304788,-16.10705781304788,-16.107057813047874,-16.107057813047874,-16.10705781304788,-12.050361767580496,-0.0,-0.0
t14,-12.050361767580496,-16.10705781304788,-16.10705781304788,-16.10705781304788,-16.10705781304788,-16.107057813047874,-16.107057813047874,-16.10705781304788,-12.050361767580496,-0.0,-0.0
t15,-12.050361767580496,-16.10705781304788,-16.10705781304788,-16.10705781304788,-16.10705781304788,-16.107057813047874,-16.107057813047874,-16.10705781304788,-12.050361767580496,-0.0,-0.0
t16,-12.050361767580496,-16.107057813047874,-16.107057813047874,-16.107057813047874,-16.107057813047874,-16.107057813047874,-16.107057813047874,-16.10705781304788,-12.050361767580496,-0.0,-0.0
t17,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,23.820400000000003,24.244400000000002
t18,-12.050361767580496,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580496,-12.050361767580496,-12.050361767580497,-12.050361767580496,23.820400000000003,24.244400000000002
t19,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,23.820400000000003,24.244400000000002
t20,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,23.820400000000003,24.244400000000002
t21,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,23.820400000000003,24.244400000000002
t22,-12.050361767580496,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580496,-12.050361767580496,-12.050361767580497,-12.050361767580496,23.820400000000003,24.244400000000002
t23,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,23.820400000000003,24.244400000000002
t24,-12.050361767580496,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580497,-12.050361767580496,-12.050361767580496,-12.050361767580497,-12.050361767580496,23.820400000000003,24.244400000000002
t25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.0564,12.457197316118538
t26,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.0564,9.927576960000001
t27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.257604679810907,9.927576960000001
t28,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.927576960000001,9.927576960000001
t29,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.927576960000001,9.927576960000001
t30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.257604679810907,9.927576960000001
t31,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.0564,12.0564
t32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.0564,12.0564
t33,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.0417695184,12.0564
t34,-12.050361767580496,-12.050361767580496,-12.050361767580496,-12.050361767580496,-12.050361767580496,-12.050361767580496,-12.050361767580496,-12.050361767580496,-12.050361767580496,-0.030972308786338797,-12.050361767580496
t35,-12.050361767580496,-13.909973732963724,-13.909973732963724,-13.909973732963724,-13.909973732963724,-13.909973732963724,-13.909973732963724,-13.909973732963724,-12.050361767580496,-0.030972308786338797,-13.909973732963724
t36,-12.050361767580496,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-12.050361767580496,-12.050361767580496,-17.05483608727193
t37,-12.050361767580496,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-12.050361767580496,-12.050361767580496,-17.05483608727193
t38,-12.050361767580496,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-12.050361767580496,-12.050361767580496,-17.05483608727193
t39,-12.050361767580496,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-12.050361767580496,-12.050361767580496,-17.05483608727193
t40,-12.050361767580496,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-17.05483608727193,-12.050361767580496,-0.030972308786338797,-17.05483608727193
t41,-0.0,1.4210854715202005e-15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.0564,-0.0
t42,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.0564,24.244400000000002
t43,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.0564,24.244400000000002
t44,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.0564,24.244400000000002
