BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11
AnnualSum,1.0980288781760514e8,4.767522841015691e6,-6.35707006946499e6,2.86289128038989e6,-2.8628912803898933e6,49104.030311232375,0.0,9.176152446392056e6,-276879.06585914496,-1.1716171799999999e8,1.5533180964317748e7,568177.8802198431,-757614.9537037415,183230.07378232435,-183230.07378232447,0.0,0.0,-4.9657247114611585e6,-123286.17937269877,-1.0254733000000002e7,3.9569735302870157e6,0.0,0.0,138368.4737040218,-138368.47370402177,0.0,0.0,3.879224407492998e6,-72511.93778001684,-7.763686000000002e6,3.815289867186667e7,1.0522235594795286e6,-1.24317528293895e6,279565.9903345519,-279565.99033455225,0.0,0.0,-2.1956169070264775e7,-622565.8781424634,-1.5383212e7,7.757628321733379e6,0.0,-1.1475265182525618e-12,32562.586407809322,-32562.586407809355,0.0,0.0,-5.931642213738705e6,-69216.10799467811,-1.7567699999999993e6,5.809341986094064e7,1.8982062568966456e7,-2.2880248932822622e7,168732.11586245205,-168732.1158624521,0.0,0.0,-4.421343868048206e7,-478695.8166023125,-9.503098999999987e6,1.1202553624163503e7,1.984351181812177e6,-2.3444602809690153e6,315396.7305605883,-315396.7305605884,0.0,0.0,6.925033997330386e6,-837288.5223370434,-1.693018999999999e7,4.170930623368873e7,0.0,0.0,1.1528133577476093e6,-1.1528133577476095e6,23273.382464534625,0.0,2.3085676793947868e7,-166658.41010108418,-6.465159799999993e7,3.880280024053105e6,1.145250561052081e-12,-1.3530843112619103e-12,392113.5773281707,-392113.5773281712,12129.683399877418,0.0,1.6459694987058822e7,-229643.6945118093,-2.0122461000000004e7,1.4680431922220367e8,6.100686282154584e6,-7.6118067226184625e6,3.440737915442189e6,-3.44073791544219e6,121506.59817519195,0.0,8.247877324301829e6,-147505.70421676544,-1.5351507699999994e8,5.68453982229414e8,8.282292466151266e6,-1.0478849445845328e7,1.1964341677493537e7,-1.1964341677493552e7,0.0,0.0,9.293314719422765e6,-384127.9691424987,-5.75166612e8
t1,15075.301277140374,784.2594213797375,-1045.7405786202623,101.68149417194124,-1115.5307399125036,0.0,0.0,-2725.5522495978253,-39.019999999999996,-11035.398624561461,2163.2887045338525,240.0,-0.0,7.198725768638713,-9.65561730006199,0.0,0.0,-1386.60850532994,-17.911,-996.3123076724892,340.80654999999996,0.0,-0.0,5.46158713978552,-7.340239682189981,0.0,0.0,427.03011498012916,-11.644216683583046,-754.3137957541414,3281.552993474543,0.0,-394.4633939379375,10.792845858523739,-14.48342595009298,0.0,0.0,-1301.4905505103775,-87.42808299315446,-1494.480385941504,1059.7349516898723,0.0,-0.0,1.2467256314117716,-0.0,0.0,0.0,-879.7211722337784,-10.8,-170.46050508750557,2063.673549694249,2595.3277876976326,-4537.1470159525925,6.6040129623689054,-0.0,0.0,0.0,864.5246826015855,-69.4125,-923.570517003243,675.7247767013816,729.0439029716646,-0.0,2.2943306195538753,-15.193575041706932,0.0,0.0,364.3367889411991,-111.93884413314534,-1644.2673800589469,7149.770394018431,0.0,-0.0,43.77115367484636,-58.77118081109158,0.0,0.0,-830.3861560967443,-22.728977823573853,-6281.655232961867,351.7025999999999,0.0,-0.0,14.903407558069102,-20.000921550128403,0.0,0.0,1637.8670472457516,-30.871000000000066,-1953.6011332536925,14181.172967521507,0.0,-1375.4882629666813,111.70438415341303,-687.3038203026425,0.0,0.0,1719.7776462283418,-19.512,-13930.350914633937,58592.189118470094,0.0,-3693.0,487.9350079707611,-1954.6079477967328,0.0,0.0,2110.222353771658,-50.6715,-55492.06703241578
t2,11815.52696365072,0.0,-1830.0,70.09230708719676,-42.79297741046188,0.0,0.0,231.2099008614772,-39.019999999999996,-10205.016194188931,1962.9134545338527,0.0,-240.0,5.022561057243464,-0.0,0.0,0.0,-779.2595702654812,-17.911,-930.7654453256148,340.77799999999996,0.0,-0.0,3.811604871012329,-0.0,0.0,0.0,371.95480329939505,-11.644216683583046,-704.9001914868246,3263.376794322606,0.0,-394.4633939379375,7.53068706917191,-0.0,0.0,0.0,-1392.3524858851233,-87.42808299315446,-1396.6635185755622,994.4297616898722,0.0,-0.0,0.870037411620348,-4.086362019423973,0.0,0.0,-821.0479944558799,-10.8,-159.36544262618864,2075.8489824948074,4457.985507969382,-2674.4892956808444,4.608307132126513,-6.627388218819112,0.0,0.0,-2925.847246843188,-69.4125,-862.0663668534638,675.7311767013816,0.0,-729.0439029716646,8.52505274276472,-9.483019417124233,0.0,0.0,1703.5490997832064,-111.93884413314534,-1537.3395627054201,7572.997471770783,0.0,-0.0,30.543571657378042,-0.0,0.0,0.0,-1713.4315920694398,-22.72897782357385,-5867.380473535146,351.7025999999999,0.0,-0.0,10.398919378057728,-0.0,0.0,0.0,1495.2250855750326,-30.871000000000066,-1826.4556049530906,14145.371037879782,0.0,-1950.8031158234198,78.86302708876947,-739.4933752221309,0.0,0.0,1920.0,-19.512,-13434.425573923,57818.26287402575,0.0,-4090.8270828907516,310.6832135436632,-1864.8886094490217,0.0,0.0,1910.0,-50.6715,-54032.558895229646
t3,11634.410982967513,544.6229486196673,-1285.3770513803327,27.493863804673012,-15.141968525332986,0.0,0.0,-1160.0,-39.019999999999996,-9706.988775486185,1752.2944045338527,240.0,-0.0,1.9729036296822806,-4.885762265046232,0.0,0.0,-1085.0752843153732,-17.911,-886.3952615831154,340.77799999999996,0.0,-0.0,1.4968243069316078,-3.239002993652653,0.0,0.0,344.23003704444636,-11.644216683583046,-671.621641674142,3299.046974322606,0.0,-394.4633939379375,2.9579214330918893,-15.916270939012325,0.0,0.0,-1474.0894359713934,-87.42808299315446,-1330.1077119141996,1282.2129516898722,0.0,-0.0,0.3416823394918428,-0.0,0.0,0.0,-1119.4496856967407,-10.8,-152.30494833262333,2098.6631424948073,2263.687739864267,-4868.787063785959,1.8099187465555424,-1.0269485049395897,0.0,0.0,1396.8014877765813,-69.4125,-821.7357765913134,675.7375767013816,729.0439029716646,-0.0,1.4483515458463594,-2.2943306195538753,0.0,0.0,171.70393768443955,-111.93884413314534,-1463.700594150633,8116.037163141509,0.0,-0.0,11.99607385067159,-187.41046921652185,0.0,0.0,-2327.704457152579,-22.72897782357385,-5590.189332799505,351.7025999999999,0.0,-0.0,4.084475500663746,-8.82573970082535,0.0,0.0,1423.583400630619,-30.871000000000066,-1739.6737364304574,14144.348436345894,0.0,-1899.4797773065586,31.891626681778455,-63.51059414617336,0.0,0.0,997.2703525897404,-19.512,-13191.008044164677,57640.60685868308,0.0,-5107.840335863493,135.90739795138091,-1918.2357841968678,0.0,0.0,2832.7296474102595,-50.6715,-53532.496283984365
t4,11818.267211576987,0.0,-1830.0,36.1083757799608,-0.0,0.0,0.0,-506.6714703430162,-39.019999999999996,-9478.684117013932,1709.596928488716,0.0,-240.0,2.6042955779134265,-22.011055857556563,0.0,0.0,-571.0942382978319,-17.911,-861.1849299112406,340.74944999999997,0.0,-0.0,1.9761002441198987,-8.038340642211152,0.0,0.0,329.41827159093833,-11.644216683583046,-652.4612645092641,3276.4777943226063,394.4633939379375,-0.0,3.904667893189746,-4.7137036620699,0.0,0.0,-2290.916367480245,-87.42808299315446,-1291.7877020182636,1334.81604,0.0,-0.0,0.4510771104558501,-0.0,0.0,0.0,-1177.2053789875222,-10.8,-147.2617381229338,2075.904882494807,2931.8727543683976,-4200.602049281828,2.3893085661877187,-9.73156095487204,0.0,0.0,68.12485199788352,-69.4125,-798.5456871905769,675.7439767013817,0.0,-729.0439029716646,4.420043300079241,-5.33899088254856,0.0,0.0,1588.4994393865813,-111.93884413314527,-1422.341721400684,8116.037163141509,0.0,-0.0,15.836220496425142,-19.127375744385684,0.0,0.0,-2661.1025427893874,-22.728977823573853,-5428.914487280587,351.7025999999999,0.0,-0.0,5.391822238465766,-25.933512464169787,0.0,0.0,1390.9474349225993,-30.871000000000002,-1691.237344696895,14114.93939355857,0.0,-1490.0,43.02673591286559,-168.2307920767285,0.0,0.0,809.7677686633965,-19.512,-13289.991106058102,57467.314719444985,0.0,-6639.144419997978,161.40597311239074,-0.0,0.0,0.0,3020.2322313366035,-50.671499999999995,-53959.137003896016
t5,10079.134692826057,0.0,-1830.0,42.52430376599377,-0.0,0.0,0.0,1174.5250426250457,-39.019999999999996,-9427.164039217096,1908.116928488716,240.0,-0.0,3.105964441036995,-5.2269067679249215,0.0,0.0,-1277.992602186212,-17.911,-850.0923839756157,340.7209,0.0,-0.0,2.359268914277299,-3.123430707978759,0.0,0.0,315.072774855817,-11.644216683583046,-643.3852963785324,3342.6426300000003,394.4633939379375,-0.0,4.6580349102903895,-7.84036015188738,0.0,0.0,-2371.851076006789,-87.42808299315446,-1274.6445396963975,1351.6772,0.0,-0.0,0.5384362137709697,-0.9067083168849353,0.0,0.0,-1195.264473857828,-10.8,-145.24445403905798,2098.7190424948076,3278.5300147341777,-3853.9447889160474,2.8511882502687347,-3.773271996215949,0.0,0.0,-665.5149096985051,-69.4125,-787.4547748684856,675.7503767013817,0.0,-729.0439029716646,5.274607087870649,-10.166615053215665,0.0,0.0,1574.3085458792357,-111.93884413314527,-1404.1841675104624,8116.037163141509,0.0,-0.0,18.897254867354086,-31.814794765991998,0.0,0.0,-2726.0657741912087,-22.72897782357385,-5354.324871228087,351.7025999999999,0.0,-0.0,6.432350733017184,-0.0,0.0,0.0,1342.782472580444,-30.870999999999995,-1670.0464233134612,14111.696025050454,0.0,-1490.0,51.33993435020292,-24.032154176235384,0.0,0.0,1024.110548605449,-19.512,-13653.602353829869,57570.65917785627,0.0,-4722.01775471947,212.32783938021532,-458.06552379363904,0.0,0.0,2805.889451394551,-50.6715,-55358.12169011794
t6,11186.614304233344,0.0,-1830.0,94.07622517980536,-149.4532078395735,0.0,0.0,376.0780168501611,-39.019999999999996,-9638.295338423737,2131.5961284887157,0.0,-240.0,6.715240843595996,-0.0,0.0,0.0,-1023.249092488571,-17.911,-857.1512768437407,340.69235,0.0,-0.0,5.0975229515775915,-0.0,0.0,0.0,314.281844627611,-11.644216683583046,-648.4275008956055,3317.51794,394.4633939379375,-0.0,10.069291688956259,-0.0,0.0,0.0,-2348.8853684937817,-87.42808299315446,-1285.737174139958,1446.8372600000002,0.0,-0.0,1.1635045962907964,-0.4263243452485206,0.0,0.0,-1289.5127021281087,-10.8,-147.2617381229338,2121.5443824948075,2536.283214431697,-4596.191589218528,6.162249916672029,-0.0,0.0,0.0,795.1186057831592,-69.4125,-793.5043634078082,675.7567767013817,607.7471704148538,-121.29673255681057,11.399805388199479,-0.0,0.0,0.0,354.62102762279756,-111.93884413314527,-1416.289203437277,7752.488904586572,0.0,-0.0,40.842855960000634,-0.0,0.0,0.0,-2372.935296761704,-22.72897782357385,-5397.667485961297,351.7025999999999,0.0,-0.0,13.904532413046693,-14.036301671283544,0.0,0.0,1364.4829649884364,-30.871000000000002,-1685.1827957301996,13465.202273833565,0.0,-0.0,118.7281731572698,-0.0,0.0,0.0,830.7560410129764,-17.701138729437837,-14396.985349274371,57712.468000158675,0.0,-2662.5337300082665,455.51157876605845,-455.51157876605845,0.0,0.0,2999.2439589870237,-48.86063872943784,-58000.31759040801
t7,8816.195098420016,0.0,-1830.0,230.60265118484347,-0.0,0.0,0.0,3019.156863753199,-39.019999999999996,-10196.934613358055,2147.1267799999996,205.70738921435736,-34.292610785642644,16.551797845296424,-0.0,0.0,0.0,-1429.778681424021,-17.911,-887.4036748499904,340.6638,0.0,-0.0,12.563391753710032,-0.0,0.0,0.0,330.038666604015,-11.644216683583055,-671.621641674142,3226.5049300000005,362.8436095098156,-31.619784428121875,24.81839996592992,-0.0,0.0,0.0,-2165.0113601402695,-87.42808299315448,-1330.1077119141996,1379.10672,0.0,-0.0,2.867625356055921,-0.0,0.0,0.0,-1218.8693970234328,-10.8,-152.30494833262333,2115.1574000000005,3759.557891733363,-3372.916911916863,15.188108451129967,-0.0,0.0,0.0,-1625.8382116763173,-69.4125,-821.7357765913134,675.7631767013817,729.0439029716646,-0.0,28.097070954388965,-0.0,0.0,0.0,145.76154663804755,-111.93884413314527,-1466.7268531323366,7776.4596832545,0.0,-0.0,100.66557693268149,-0.0,0.0,0.0,-2276.3025629780213,-22.728977823573853,-5578.093719385586,352.4939829398528,0.0,-0.0,34.27125770494805,-0.0,0.0,0.0,1390.843136246801,-30.871000000000002,-1746.737376891602,14002.922667561821,630.5716304478082,-0.0,243.2286978385812,-118.68280932903937,0.0,0.0,720.0,-19.512,-15458.528186519172,57520.48587679711,0.0,-0.0,1125.3321627971814,-0.0,0.0,0.0,3110.0,-50.6715,-61705.14653959431
t8,9972.974421492569,0.0,-1830.0,366.5444390143462,-496.1960214740037,0.0,0.0,2975.228989200491,-39.019999999999996,-10949.531828233401,1915.7220300000001,0.0,-240.0,25.570892399813275,-5.442444099899278,0.0,0.0,-734.0646605049246,-17.911,-943.8748177949897,340.6638,0.0,-0.0,19.402296749480875,-4.134383133780242,0.0,0.0,369.68866268543866,-11.644216683583055,-713.9761596175563,3177.65479,180.82420744642025,-213.63918649151728,38.33866015689166,-8.162232138417384,0.0,0.0,-1672.7730537697435,-87.42808299315448,-1414.8151022104792,1290.40751,0.0,-0.0,4.4289121425444105,-0.9435414006519338,0.0,0.0,-1121.710154031828,-10.8,-161.38272671006445,2092.3879600000005,4548.034734732477,-1888.8346294547384,23.459660831937406,-4.996231423285437,0.0,0.0,-3827.481715510836,-69.4125,-873.1572791755551,675.7695767013817,334.1977683466297,-394.84613462503495,43.39860469480138,-9.242884731934904,0.0,0.0,1023.2027953124498,-111.93884413314527,-1560.5408815651476,8109.105966243287,0.0,-0.0,155.48954370611173,-33.1142462025536,0.0,0.0,-2276.8618741805567,-22.72897782357385,-5931.890411742714,454.9780736508004,0.0,-0.0,52.94049670374025,-52.06295688413469,0.0,0.0,1434.771010799509,-30.871000000000002,-1859.755624269915,15538.982773388772,0.0,-416.94252769714086,468.29083737779115,-371.1519586270001,0.0,0.0,956.792651549781,-19.512,-16156.459775992202,59002.61975640468,2427.152611458183,-1265.847388541817,1736.9207582678007,-0.0,0.0,0.0,2873.207348450219,-50.6715,-64723.38158603907
