Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Total
AnnualSum,0.0,206723.0011757293,198636.64482137363,219910.1291708777,77403.07234706594,193804.1366323594,98613.1853547496,171853.48233585502,233647.0490877876,431974.8144786037,418391.0159750495,254612.33919419703,463261.5781166159,161550.37940421,9589.77977014344,150252.9986153072,81838.08161887295,3.372061688098798e6
t1,-0.0,28.16,30.12,30.986305396164376,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.74,20.898,1.68,19.404,-0.0,442.45134758810417
t2,-0.0,28.16,30.12,30.986305396164376,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.74,20.898,1.68,19.404,-0.0,442.45134758810417
t3,-0.0,28.16,30.12,30.986305396164376,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.74,20.898,1.68,19.404,-0.0,442.45134758810417
t4,-0.0,28.16,30.12,30.986305396164372,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.74,20.898,1.68,19.404,-0.0,442.45134758810417
t5,-0.0,28.16,30.12,30.986305396164376,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.74,20.898,1.68,19.404,-0.0,442.45134758810417
t6,-0.0,28.16,30.12,30.986305396164376,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.74,20.898,1.68,19.404,19.62,462.0713475881042
t7,-0.0,28.16,30.12,30.986305396164376,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.74,20.898,1.68,19.404,-0.0,442.45134758810417
t8,-0.0,28.16,30.12,30.986305396164376,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.74,20.898,1.68,19.404,-0.0,442.45134758810417
t9,-0.0,28.16,30.12,30.98630539616437,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.74,20.898,1.68,19.404,-0.0,442.45134758810417
t10,-0.0,28.16,30.12,30.986305396164376,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.74,20.898,1.68,19.404,-0.0,442.45134758810417
t11,-0.0,28.16,30.12,30.986305396164376,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.74,20.898,1.68,19.404,-0.0,442.45134758810417
t12,-0.0,28.16,30.12,30.986305396164376,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.74,20.898,1.68,19.404,-0.0,442.45134758810417
t13,-0.0,28.16,30.12,30.986305396164376,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.74,20.898,1.68,19.404,-0.0,442.45134758810417
t14,-0.0,28.16,30.12,30.986305396164376,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.74,20.898,1.68,19.404,14.320100534719101,456.77144812282324
t15,-0.0,28.16,30.12,30.986305396164376,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.74,20.898,1.68,19.404,19.62,462.0713475881042
t16,-0.0,28.16,30.12,30.986305396164376,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.74,20.898,1.68,19.404,-0.0,442.45134758810417
t17,-0.0,28.16,30.12,30.986305396164376,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.74,20.898,1.68,19.404,19.619999999999997,462.0713475881042
t18,-0.0,28.16,30.12,30.986305396164372,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.74,20.898,1.68,19.404,-0.0,442.45134758810417
t19,-0.0,28.16,30.12,30.986305396164372,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.73999999999978,20.898,1.68,19.404,-0.0,442.45134758810394
t20,-0.0,28.16,30.12,30.986305396164376,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.73999999999978,20.898,1.68,19.404,-0.0,442.45134758810394
t21,-0.0,28.16,30.12,30.986305396164425,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.73999999999978,20.898,1.68,19.404,-0.0,442.451347588104
t22,-0.0,28.16,30.12,30.986305396164376,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.74,20.898,1.68,19.404,-0.0,442.45134758810417
t23,-0.0,28.16,30.12,30.986305396164372,10.422,25.4,12.35,21.6,33.26804219193975,54.18,56.323,38.92,58.73999999999978,20.898,1.68,19.404,-0.0,442.45134758810394
