BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11
AnnualSum,1.114865643457097e8,4.283625296777136e6,-5.711835490051597e6,2.828201967553711e6,-2.828201967553711e6,0.0,0.0,7.259908586318386e6,-156544.73875365083,-1.1716171799999997e8,3.3860533583940975e7,582483.1325406397,-776689.742519079,191452.13655258936,-191452.1365525894,0.0,0.0,-2.326937751701585e7,-142216.4569466718,-1.0254733e7,8.980076781340173e6,743720.2950801505,-878686.5490077387,143196.07450664495,-143196.07450664492,0.0,0.0,-944813.3520916717,-136611.17532091288,-7.763686e6,2.8949486265200097e7,0.0,0.0,283067.63863293227,-283067.6386329323,0.0,0.0,-1.2813630745737443e7,-752643.5194626594,-1.5383212e7,2.7256331047214523e7,3.044212984956011e6,-3.5966599538705237e6,30659.801951680132,-30659.801951680132,0.0,0.0,-2.4778593118035052e7,-168520.9602649508,-1.7567700000000005e6,2.964221427606115e7,2.8454311597470404e6,-3.7941308020031047e6,173476.0105062735,-173476.01050627342,0.0,0.0,-1.8877316695114076e7,-313098.93869100587,-9.503099e6,1.29817153498307e7,0.0,0.0,328748.6686651363,-328748.66866513627,0.0,0.0,4.569508477906293e6,-621033.8277369912,-1.6930190000000007e7,2.445743302635569e7,0.0,0.0,1.1437242048416522e6,-1.143724204841653e6,0.0,0.0,4.033870520368529e7,-144540.230040994,-6.4651598000000015e7,4.271051234725407e6,0.0,0.0,385830.87733943714,-385830.8773394372,0.0,0.0,1.6018887577512814e7,-167477.8122382169,-2.0122461000000004e7,1.518562803472446e8,3.385396979914762e6,-4.503763539499472e6,3.2046843251621174e6,-3.204684325162117e6,0.0,0.0,2.8709266739173615e6,-93763.46157725756,-1.5351507699999997e8,5.675621631253134e8,6.788650359153774e6,-8.49634656788269e6,1.1011785910150772e7,-1.1011785910150774e7,0.0,0.0,9.625794908653947e6,-313649.8252385851,-5.751666119999999e8
t1,13713.620205713714,0.0,-1830.0,94.03042056033316,-574.4738963179642,0.0,0.0,785.8938009532062,-31.49,-12157.580530909288,2921.767181607055,240.0,-0.0,6.750462012360777,-29.79200698923802,0.0,0.0,-2092.9792149038576,-21.243806152919646,-1024.5026155734013,1773.6087072190433,0.0,-476.58121668658663,5.122062213835634,-22.57868342902846,0.0,0.0,-482.76442191695605,-20.893806152919645,-775.912641247388,5071.123653454693,0.0,-0.0,10.121049278516724,-44.65470879437935,0.0,0.0,-3393.8289355493125,-105.614,-1537.1470583895177,4231.900806572167,0.0,-831.0891957867144,1.1691978784612702,-5.155088312417298,0.0,0.0,-3200.0,-21.6,-175.225720351497,2714.9935455490113,1166.7,-0.0,6.193149055400447,-69.35434315760358,0.0,0.0,-2817.960220487153,-51.83791222396813,-948.7342187356874,652.9381469676839,0.0,-0.0,10.608411071147685,-66.93470637243999,0.0,0.0,1179.8373197030564,-83.0628955722093,-1693.3862757972377,2429.4388,0.0,-0.0,41.04789922318756,-349.27592215839366,0.0,0.0,4348.499056660048,-19.03010445480191,-6450.679729270041,351.70259999999996,0.0,-0.0,12.941355655732394,-163.9,0.0,0.0,1843.3026155409675,-29.329378893439255,-2014.7171923032606,14824.23515791877,0.0,-0.0,109.05218733998585,-1115.8497699484037,0.0,0.0,909.4420654770034,-16.414622229450995,-14710.465018557905,56180.98772810833,0.0,-0.0,450.1326055591516,-4889.9171911634185,0.0,0.0,2920.5579345229967,-47.57412222945099,-54614.18695479761
t2,12779.343603973131,0.0,-1830.0,52.66592885951238,-246.77480113024308,0.0,0.0,633.9270708382078,-31.49,-11357.671802540608,3139.915481181335,54.395310620208534,-185.60468937979147,3.7638624168150194,-58.11469029517278,0.0,0.0,-1978.0832422208096,-21.243806152919642,-955.0282261696655,1773.6087072190433,403.37834180352695,-73.20287488305968,2.8554817048501873,-44.018842014084484,0.0,0.0,-1318.6507884064613,-20.893806152919645,-723.0762192708951,5182.7848222204575,0.0,-0.0,5.6429968459215445,-87.09508490545478,0.0,0.0,-3563.265969372729,-105.614,-1432.4527647881948,3689.5944934950357,703.4338953138753,-998.550192785396,0.6518304435961015,-10.051281781636437,0.0,0.0,-3200.0,-21.6,-163.47874468547485,2689.142041722107,51.22132359040461,-1115.4786764095954,3.452841251485938,-5.630078383297178,0.0,0.0,-686.6883707460424,-51.83791222396813,-884.1811688010943,651.893117518221,0.0,-0.0,6.387476637318887,-77.72004267742176,0.0,0.0,1081.2985711531692,-83.0628955722093,-1578.7962270590788,2429.4388,0.0,-0.0,22.885317098629805,-74.5757085902238,0.0,0.0,3653.1862095760416,-19.03010445480191,-6011.904513629645,351.70259999999996,0.0,-0.0,7.7921772102152795,-0.0,0.0,0.0,1548.276519178623,-29.329378893439255,-1878.4419174954,14799.79931791877,0.0,-1345.3111789418767,63.01978982221808,-187.4084766998741,0.0,0.0,909.4420654770034,-16.414622229450995,-14223.12689534679,50000.26713542293,0.0,-0.0,260.05596751478146,-0.0,0.0,0.0,2920.5579345229967,-47.57412222945099,-53133.30691523126
t3,11399.316106356755,0.0,-1830.0,26.30439497227259,-544.6669569275979,0.0,0.0,1898.5164926100692,-31.49,-10917.980037011499,3339.833576603698,159.62107152997044,-80.37892847002955,1.885899582165205,-0.0,0.0,0.0,-2485.787113049373,-21.243806152919642,-913.9307000435118,1711.7577556545327,61.95891330102172,-414.6223033855649,1.4310339171979551,-0.0,0.0,0.0,-647.8658463457396,-20.893806152919645,-691.7657469885288,5199.943787131218,0.0,-0.0,2.8275837115521787,-0.0,0.0,0.0,-3726.3470406048873,-105.614,-1370.8103302378831,4366.998501846695,356.44263669354956,-1345.5414514057218,0.32665507910586333,-0.0,0.0,0.0,-3200.0,-21.6,-156.6263422136286,2674.724835245667,410.40483629935716,-756.2951637006429,1.7302438270514846,-0.0,0.0,0.0,-1431.7125781844693,-51.83791222396813,-847.0142612629951,651.7356632898199,0.0,-0.0,3.200824513875684,-5.485235744616891,0.0,0.0,944.829123880475,-83.0628955722091,-1511.217480367344,2429.4388,0.0,-0.0,11.46796690813132,-6.887537231652758,0.0,0.0,3338.9272883432377,-19.030104454801712,-5753.916413564914,351.70259999999996,0.0,-0.0,3.904517380391937,-6.687704841785159,0.0,0.0,1479.4396733506878,-29.329378893439255,-1799.0297069958556,14783.65747791877,0.0,-1490.0,32.08916762601632,-236.83490004493962,0.0,0.0,909.4420654770034,-16.414622229450995,-13981.9391887474,49476.390260728556,0.0,-0.0,137.68629361953748,-159.22584432383144,0.0,0.0,2920.5579345229967,-47.57412222945099,-52327.83452231782
t4,10582.456677489257,340.63678717096946,-1489.3632128290305,35.999696061229116,-0.0,0.0,0.0,1283.6334331319144,-31.49,-10721.87338102434,3382.6183216328936,50.00799280221884,-189.99200719778116,2.574248938708246,-2.767935170688429,0.0,0.0,-2330.7504154524368,-21.243806152919642,-890.4463993999955,1715.8592917326678,68.35014276201674,-408.2310739245699,1.9536788464711523,-2.104195614451918,0.0,0.0,-680.7804313195165,-20.893806152919645,-674.1536063296978,5285.8094353658535,0.0,-0.0,3.859799785613391,-0.0,0.0,0.0,-3848.4691532280467,-105.614,-1335.5860819234194,3800.680364579491,637.6823779476654,-1064.301710151606,0.44594320719366365,-0.1962919244561557,0.0,0.0,-3200.0,-21.6,-152.71068365828788,2697.822558707581,21.888057013704383,-1144.8119429862957,2.361986595106909,-9.689946245152953,0.0,0.0,-691.2142994236715,-51.83791222396813,-824.5185014373036,651.9107120941029,0.0,-0.0,4.369517838702884,-0.0,0.0,0.0,898.8240609680606,-83.0628955722093,-1472.0413953286572,2429.4388,0.0,-0.0,15.655089445029999,-120.52996339655556,0.0,0.0,3294.9578506448684,-19.03010445480191,-5600.491672238541,351.70259999999996,0.0,-0.0,5.329899966332973,-19.53145645929953,0.0,0.0,1443.7989546788276,-29.329378893439255,-1751.9706192924218,14518.572957308948,0.0,-1490.0,44.45811615143262,-0.0,0.0,0.0,909.4420654770034,-16.414622229450995,-13966.058516707933,49895.810782744236,0.0,-0.0,175.049122364514,-391.18299083414,0.0,0.0,2920.5579345229967,-47.57412222945099,-52552.66072656817
t5,10431.471710753625,46.97984523372725,-1783.0201547662728,34.45192157854372,-43.27257735510476,0.0,0.0,2026.4991640877183,-31.49,-10681.619909532237,3567.581238394673,0.0,-240.0,2.4988910303571927,-0.0,0.0,0.0,-2430.1320741938744,-21.243806152919387,-878.7042490782372,1722.030295530773,61.92734335477326,-414.6538733318134,1.8979798831804884,-0.0,0.0,0.0,-684.9604032837119,-20.89380615291939,-665.3475360002823,5174.459038214879,0.0,-0.0,3.7475259905851854,-9.711083916862442,0.0,0.0,-3744.9075225224133,-105.614,-1317.9739577661874,4360.1007105041035,356.9015325877504,-1345.082555511521,0.43316680028519766,-0.0,0.0,0.0,-3200.0,-21.6,-150.75285438061752,2663.088157459412,279.8021508141758,-886.8978491858243,2.2938081579455893,-0.0,0.0,0.0,-1192.6886952402028,-51.83791222396813,-813.7596597815381,650.4643171737538,0.0,-0.0,4.24346403670428,-0.0,0.0,0.0,881.787869297033,-83.0628955722091,-1453.432754935281,2429.4388,0.0,-0.0,15.20303986520563,-9.960149802180386,0.0,0.0,3111.5480127482915,-19.030104454801712,-5527.199598356515,351.70259999999996,0.0,-0.0,5.17500054796038,-0.0,0.0,0.0,1402.85364910716,-29.329378893439255,-1730.4018707616813,14878.60947791877,0.0,-1438.5084249758627,43.84240953865684,-0.0,0.0,0.0,909.4420654770034,-16.414622229450995,-14376.970905729117,50920.28371169431,0.0,-0.0,190.19979805684363,-88.35260728747949,0.0,0.0,2920.5579345229967,-47.57412222945099,-53895.114714757234
t6,10202.029639328393,271.50816880744196,-1558.491831192558,76.23124905041212,-0.0,0.0,0.0,2010.8319660459438,-31.49,-10970.619192039632,3571.174725977071,240.0,-0.0,5.330369518826111,-0.0,0.0,0.0,-2908.728940050235,-21.24380615291984,-886.5323492927427,1420.3165404505453,218.56728194606512,-258.0139347405215,4.045647600280664,-1.5324196004586192,0.0,0.0,-691.271059949765,-20.893806152919844,-671.218249553226,4616.192324910693,0.0,-0.0,7.992421609979164,-0.0,0.0,0.0,-3188.855372649664,-105.614,-1329.7153738710088,4292.058862077237,391.4835467739859,-1310.5005413252854,0.9234412288384066,-0.6335397353220877,0.0,0.0,-3200.0,-21.6,-151.7317690194527,2608.3274214486696,361.7811197397998,-804.9188802602002,4.891017800857448,-0.0,0.0,0.0,-1297.636571124498,-51.83791222396729,-820.6061953806616,647.5944776962148,0.0,-0.0,9.048069664760277,-6.204962701831035,0.0,0.0,898.7902934859176,-83.06289557220826,-1466.1649825728541,2429.4388,0.0,-0.0,32.41731004716586,-0.0,0.0,0.0,3128.348837093366,-19.030104454801712,-5571.17484268573,351.70259999999996,0.0,-0.0,11.036556953159801,-4.861994218674542,0.0,0.0,1418.5208471489345,-29.329378893439255,-1747.0686309899806,14926.08547791877,0.0,-172.49344024545974,101.78051758689314,-210.15494989268427,0.0,0.0,909.4420654770034,-16.414622229450995,-15538.245048615072,55179.70862690566,0.0,-0.0,407.80322103529784,-566.8190318677572,0.0,0.0,2920.5579345229967,-47.57412222945099,-57893.676628366746
t7,10721.070150802352,440.41506084058256,-1389.5849391594174,232.14958825484186,-74.76425411393471,0.0,0.0,2000.7177103228796,-31.49,-11898.513316947303,3500.0205024670413,44.46429561989078,-195.53570438010922,16.07048589225077,-2.0158002797979155,0.0,0.0,-2408.2590225865806,-21.243806152919642,-933.5009505797755,1430.2958109922797,476.58121668658663,-0.0,12.200286758360104,-0.0,0.0,0.0,-1191.7409774134194,-20.893806152919645,-706.442530870888,4741.312505405784,0.0,-0.0,24.09777248223207,-0.0,0.0,0.0,-3259.63240738808,-105.614,-1400.1638704999364,3160.828379324675,959.7670713368816,-742.2170167623897,2.7846522309672257,-0.0,0.0,0.0,-3200.0,-21.6,-159.56308613013414,2786.394694753418,307.2832511793648,-859.4167488206352,14.74789276828113,-15.43554839942762,0.0,0.0,-1318.0940672533097,-51.83791222396813,-863.6415620037237,713.162000407015,0.0,-0.0,27.282805985705686,-2.8676769860517983,0.0,0.0,891.9617230677027,-83.0628955722093,-1546.4759569021621,2651.7448,0.0,-0.0,97.74761244176355,-102.30338466953974,0.0,0.0,3226.4119383788084,-19.03010445480191,-5854.57086169623,427.5426,0.0,-0.0,29.609636342686947,-11.349563282445638,0.0,0.0,1428.6351028719987,-29.329378893439255,-1845.108397038801,15704.807477918768,570.6149877917577,-0.0,322.12525850885027,-0.0,0.0,0.0,909.4420654770034,-16.414622229450995,-17490.57516746693,58103.37767629968,2139.5037050284295,-0.0,1273.6164765568315,-0.0,0.0,0.0,2920.5579345229967,-47.57412222945099,-64389.48167017849
t8,12802.83469811416,166.7718909649775,-1663.2281090350225,393.38236681312424,-256.9452454211742,0.0,0.0,1991.01612484436,-31.49,-13402.341726280423,3533.7168189404297,0.0,-240.0,26.14319132313586,-4.217633606459922,0.0,0.0,-2265.0033922967186,-21.24380615291964,-1029.3951782074673,1678.696616696376,440.3831465582806,-0.0,19.84072852397628,-3.2036276397485297,0.0,0.0,-1334.9966077032811,-20.89380615291964,-779.8264502826838,4825.815101509715,0.0,-0.0,39.19872640517464,-5.194948853798244,0.0,0.0,-3210.2086612770945,-105.614,-1543.9962177839968,4243.349407207108,428.4143015008942,-1273.569786598377,4.528815821134716,-4.91810294042667,0.0,0.0,-3200.0,-21.6,-176.20463499033218,2795.151478789052,320.53348738268585,-846.1665126173142,23.987420638616126,-0.0,0.0,0.0,-1289.0214371767415,-51.83791222396865,-952.6465247923294,886.1147666424629,0.0,-0.0,44.37512212348691,-25.13096100234566,0.0,0.0,883.8224712434171,-83.06289557220983,-1706.118503434811,3162.4858,0.0,-0.0,158.98704092338477,-0.0,0.0,0.0,3156.0548140155406,-19.03010445480191,-6458.497550484124,601.7826,0.0,-0.0,54.12851540152134,-29.612881685087316,0.0,0.0,1438.3366883505182,-29.329378893439255,-2035.305543173513,16937.32424791877,0.0,-0.0,506.09707988699427,-36.95187157607967,0.0,0.0,909.4420654770034,-16.414622229450995,-18299.496899477235,59245.79087669099,3640.093767318122,-0.0,1986.2836673975735,-0.0,0.0,0.0,2920.5579345229967,-47.57412222945099,-67745.15212370023
