Constraint,CapRes_1,CapRes_2,CapRes_3
t1,0.0,0.0,0.0
t2,0.0,0.0,0.0
t3,0.0,0.0,0.0
t4,0.0,0.0,0.0
t5,0.0,0.0,0.0
t6,0.0,0.0,0.0
t7,0.0,0.0,0.0
t8,0.0,0.0,0.0
t9,0.0,0.0,0.0
t10,0.0,0.0,0.0
t11,0.0,0.0,0.0
t12,0.0,0.0,0.0
t13,0.0,0.0,0.0
t14,0.0,0.0,0.0
t15,0.0,0.0,0.0
t16,0.0,0.0,0.0
t17,0.0,0.0,0.0
t18,-0.0,0.010675231149586562,0.0
t19,0.3318308257982946,0.34250605694788117,0.0
t20,0.3318308257982947,0.3425060569478812,0.0
t21,0.3318308257982947,0.3425060569478812,0.0
t22,0.3318308257982946,0.34250605694788117,0.0
t23,0.0,0.010675231149586562,0.0
t24,0.0,0.0,0.0
t25,73.48578583398361,74.70423682804986,71.68982966258595
t26,73.48578583398361,72.3359756390023,71.68982966258595
t27,73.48578583398361,72.31017454973001,71.68982966258595
t28,73.48578583398361,72.31017454973001,71.68982966258595
t29,73.48578583398361,72.31017454973001,71.68982966258595
t30,86.64050070116085,76.51235162116899,71.68982966258595
t31,75.3495516091871,87.36327745869664,86.99599315920881
t32,100.4430190322526,87.72891481226183,86.99599315920884
t33,100.4430190322526,87.72891481226185,86.99599315920884
t34,86.63320932196082,69.03774753504241,86.99599315920884
t35,84.84549690598362,68.21994460706564,63.40110809833919
t36,84.84549690598362,67.38527764402886,63.40110809833919
t37,84.84549690598361,65.7954953144422,63.40110809833919
t38,84.84549690598361,63.209156953359944,63.40110809833919
t39,84.84549690598361,64.03419833627646,63.40110809833919
t40,100.4430190322526,64.92863619082293,63.40110809833919
t41,100.4430190322526,87.72891481226183,86.99599315920881
t42,100.4430190322526,87.72891481226183,86.99599315920884
t43,100.4430190322526,87.7289148122618,86.99599315920881
t44,100.4430190322526,87.72891481226183,86.99599315920881
t45,88.34089702545542,87.72891481226183,86.99599315920881
t46,88.22340885516034,87.7289148122618,86.99599315920881
t47,73.48578583398361,72.31017454973001,71.68982966258594
t48,73.48578583398361,72.31017454973001,71.68982966258594
t49,181.56052675330434,181.49507894777284,180.0842517302664
t50,181.44360264673844,181.49507894777284,180.0842517302664
