CO2_Cap,CO2_Price
CO2_Cap_1,50952.40704249667
CO2_Cap_2,57908.529833120556
CO2_Cap_3,57229.96244024442
CO2_Cap_4,57240.96629005196
CO2_Cap_5,57213.382225862086
CO2_Cap_6,57244.78873569019
CO2_Cap_7,95447.5201618864
CO2_Cap_8,50868.23476551061
CO2_Cap_9,50871.6448412712
CO2_Cap_10,40822.36337024344
CO2_Cap_11,83299.85143963789
