Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11
9000,1,1.0,1.0,9000,12,24,600.0,1,10995.96857260793,996.0090732916822,754.0818520023842,1494.0333927265785,170.3944689860439,923.3491138972505,1643.5683637292307,6280.88780384888,1952.5156606883272,13933.683016507679,55918.784701643686
,2,0.067,0.075,603,,,624.0,2,10168.553141750761,930.4821605751241,704.6834419113188,1396.2457820015595,159.30370473251443,861.8597078407741,1536.6860038793543,5866.663656322903,1825.4407778129505,13437.63905181037,54448.05337628264
,,,,,,,624.0,3,9672.305200859539,886.1254811977618,671.4151249112136,1329.7098819206187,152.24594566208657,821.5387858365275,1463.0783409638734,5589.506379997736,1738.7071275964236,13194.163297244075,53944.14543067967
,,,,,,,552.0,4,9444.816286779587,860.922822460624,652.2606393656986,1291.401333389168,147.20468918320952,798.3542556840856,1421.7370508332608,5428.251237408547,1690.297648405804,13293.170035615432,54374.066892206014
,,,,,,,576.0,5,9393.480292894288,849.8336526162834,643.1874620020335,1274.2632985198347,145.1881865916587,787.2660021329177,1403.5872161417724,5353.670733961048,1669.1185012599078,13656.86825820409,55783.80935907146
,,,,,,,960.0,6,9603.857209012473,856.890397062682,648.2281160929585,1285.3526151999915,147.20468918320952,793.3141404335547,1415.687105936098,5397.008053531892,1684.2464635069766,14400.42906882979,58446.32296847762
,,,,,,,744.0,7,10160.500436827577,887.1335875472473,671.4151249112136,1329.7098819206187,152.24594566208657,821.5387858365275,1466.1033134124548,5577.412244303547,1745.7668433117224,15462.225824220564,62179.64096229009
,,,,,,,1416.0,8,10910.408582799098,943.5875431184357,713.7566192749839,1414.3919365690888,161.32020732406522,872.947961391942,1559.8774593184783,5931.165713358579,1858.7222947565017,16160.324357022682,65221.08534825086
,,,,,,,504.0,9,11537.512978692062,993.9928605927112,753.0737211841991,1491.0090336319902,170.3944689860439,920.325044746932,1643.5683637292307,6255.69168781932,1956.5497839542122,16674.553232849423,66993.76151403274
,,,,,,,768.0,10,12314.59900377933,1035.325220921617,784.3257765479343,1553.5124549201466,177.45222805647177,959.6379437010726,1711.1260817475486,6527.809740938575,2034.206656822498,17194.843745719307,68737.44297659538
,,,,,,,720.0,11,13177.24501867543,1094.803495541262,828.6835325480745,1642.226988361401,187.53474101422583,1014.0711884068056,1807.9252001021537,6895.67303497016,2151.196231533162,17670.682253606134,70646.09430230186
,,,,,,,672.0,12,13755.026596913893,1144.200706666052,865.9843728209197,1715.8197263297143,195.6007513804291,1060.4402487116895,1889.5994562138517,7208.104873736713,2247.0066590979304,17864.65463898675,71547.9295541548
,,,,,,,,13,14019.75927126357,1169.4033654031896,885.1388583664349,1754.128274861165,200.64200785930615,1083.6247788641313,1930.940746344464,7369.360016325901,2296.424669105021,17945.476466228676,71734.89539905114
,,,,,,,,14,13994.594568378621,1179.4844288980446,893.2039049119148,1769.250070334106,201.65025915508156,1092.6969863150869,1947.0739327368983,7432.854228720394,2314.5782238015036,17986.89765269016,71476.94252213533
,,,,,,,,15,13916.080695377575,1180.4925352475302,894.2120357300998,1771.2663097304983,202.65851045085697,1093.705009365193,1949.0905810359527,7440.916985849853,2317.6038162509176,18106.109847872,71332.96882339162
,,,,,,,,16,13990.568215917028,1185.5330669949576,897.2364281846549,1778.3231476178707,202.65851045085697,1098.7451246157239,1958.1654983816968,7469.136635802961,2328.697655232101,18457.684796374368,72078.8325682722
,,,,,,,,17,14307.643472267404,1202.6708749362112,910.34212882106,1803.5261400727725,205.68326433818316,1113.8654703673164,1986.3985745684565,7572.944633844751,2362.9877029921236,19694.258753175804,74972.30398607973
,,,,,,,,18,15740.01836047878,1267.1896813032838,958.7324080939402,1900.3056310995953,216.77402859171266,1173.3388303235804,2094.28925856786,7974.066801035357,2492.0796475004427,21726.92770831019,80755.24755228523
,,,,,,,,19,16890.548576378715,1378.08137974669,1043.4153968214807,2067.6535010001435,235.9308032114454,1276.1571814344095,2277.8042537817987,8675.526671298325,2709.9223038582313,21690.557886051323,82289.96718819904
,,,,,,,,20,16553.341557720378,1376.0651670477187,1042.4072660032957,2064.629141905555,235.9308032114454,1275.1491583843033,2273.7709571836904,8670.487448092414,2704.879649775875,21186.431738629824,81163.17303205906
,,,,,,,,21,16095.34396521428,1353.8868273590376,1024.2609112759656,2030.3530721668888,231.89779802834377,1253.9806743320737,2236.4629636511863,8524.34997512096,2659.495763034669,20648.96658747103,79673.44517700266
,,,,,,,,22,15461.19345251353,1312.5544670301317,994.0169867304154,1969.8658902751245,224.84003895791594,1216.6838214781455,2169.9135697823954,8268.357436260625,2580.8303593499118,19719.515574188907,77327.87366830313
,,,,,,,,23,14446.55263219233,1253.0761924104868,948.6510999120902,1879.135117437478,214.75752600016185,1160.2345306722002,2071.097803128736,7887.392161893667,2464.849315455719,18302.102778933666,73696.53704443412
,,,,,,,,24,13225.561248214535,1164.362833655762,881.1063350936948,1746.0633172755963,199.63375656353074,1078.5846636136005,1924.8908014473013,7325.0148521138735,2291.382015022665,16941.265262747773,69993.21357119326
,,,,,,,,25,12366.941585780029,1067.5846241051534,808.5209161843744,1601.9022004335582,182.4934845353488,988.8706121541514,1764.567261672487,6726.355135251512,2098.7526290766577,15470.308006944757,58908.23858528034
,,,,,,,,26,11608.980734885321,1000.0414986896242,757.1062444569392,1500.0821109157548,171.4027202818193,926.373183047569,1652.6432810749748,6297.013318107799,1966.6350921189246,15061.147506532518,57490.4975795958
,,,,,,,,27,11227.483839149474,962.7415637586604,728.8785815477589,1444.635527514971,165.35321250716686,892.1003993439592,1591.1355079538196,6061.177672071111,1894.020873332995,14897.483306367621,57169.556209479626
,,,,,,,,28,11091.59444357074,942.5794367689502,713.7566192749839,1414.3919365690888,161.32020732406522,872.947961391942,1558.8691351689513,5934.1892472821255,1855.696702307088,14992.448953376881,57655.46744273963
,,,,,,,,29,11106.693265301712,935.5226923225516,707.7078343658739,1403.302619888932,160.31195602828984,865.8918000411988,1546.7692453746256,5883.797015223005,1840.5687400600193,15382.414269819164,59338.16004680668
,,,,,,,,30,11444.906872075446,948.6280748658633,717.7891425477239,1422.4568941546574,162.32845861984063,877.988076642473,1568.9523766642226,5964.424586517598,1868.807602921214,16593.731405607497,64016.30543862472
,,,,,,,,31,12458.541104281248,1002.0577113885952,759.1225060933091,1503.1064700103432,171.4027202818193,927.3812060976752,1660.709874271192,6289.958405619522,1980.754523549522,18747.63310160477,71366.96261337279
,,,,,,,,32,14434.473574807553,1129.0791114237693,854.8949338208847,1694.6492126675967,193.58424878887828,1045.319902960097,1871.4496215223633,7088.171361436003,2232.887227667333,19778.1113989393,75939.1273658378
,,,,,,,,33,15438.041925859376,1231.9059590712911,932.5210068211301,1848.8915264915956,211.73277211283562,1141.082092720183,2038.8314303438676,7743.270378204581,2429.5507368792255,19595.252014804446,75195.263255662
,,,,,,,,34,15572.92473332271,1264.1653622548274,957.7242772757552,1897.2812720050072,216.77402859171266,1171.322784223368,2090.2559619697518,7957.941286776438,2487.0369934180862,19244.6873391426,73223.62343675515
,,,,,,,,35,15613.188257938631,1284.3274892445374,971.8381087303453,1926.5167432526932,219.7987824790389,1189.467199125279,2122.52233475462,8083.921866924241,2526.3696952604646,19028.488951270458,71686.90416613658
,,,,,,,,36,15558.832499707138,1290.3761273414507,976.8787628212704,1936.597940234654,220.8070337748143,1195.515337425916,2132.6055762498913,8129.27487577745,2537.4635342416486,18701.160550940665,69969.21795473597
,,,,,,,,37,15422.943104128406,1286.3437019435084,973.8543703667153,1930.5492220454776,220.8070337748143,1192.4912682755976,2125.5473072032014,8105.086604389072,2528.3867568934074,18303.113051774188,68348.5140265169
,,,,,,,,38,15146.131372393951,1272.2302130507114,962.7649313666802,1908.370588685164,217.78227988748807,1178.3789455741112,2101.34752761455,8011.357052759106,2499.139363215741,18020.236656427456,66998.76060079467
,,,,,,,,39,14972.998216545493,1262.1491495558564,955.7080156393852,1893.2487932122228,216.77402859171266,1169.3067381231556,2085.2143412221158,7952.902063570526,2479.9772777027874,17773.73008333959,65845.97119349265
,,,,,,,,40,14864.286700082506,1258.1167241579144,952.6836231848301,1887.2000750230466,215.76577729593726,1165.274645922731,2079.164396324953,7925.6902582586,2472.917561987489,17833.336180930506,65277.075119984525
,,,,,,,,41,14878.378933698079,1265.1734686043128,957.7242772757552,1897.2812720050072,216.77402859171266,1171.322784223368,2090.2559619697518,7962.98050998235,2487.0369934180862,18353.62669380039,66103.92407040845
,,,,,,,,42,15391.738872551066,1290.3761273414507,976.8787628212704,1935.5898205364579,220.8070337748143,1194.5073143758098,2132.6055762498913,8119.196429365626,2538.47206505812,19735.67993963729,69105.37576227375
,,,,,,,,43,16410.40604533386,1334.732806718813,1010.1470798213755,2002.1257206173987,228.87304414101754,1235.8362594301627,2205.204915015845,8402.400773537887,2624.1971844581753,20257.990998188223,72281.79549080675
,,,,,,,,44,16362.089815794754,1344.813870213668,1018.2121263668555,2017.2475160903398,230.88954673256836,1245.9164899312245,2222.3464255578065,8468.918519855928,2644.3678007876,19760.93676065039,71268.98051283887
,,,,,,,,45,15918.18445690423,1306.5058289332187,988.9763326394904,1959.7846932931636,223.83178766214053,1209.6276601274024,2158.8220041375967,8224.012272048598,2569.736520368728,19370.97144420811,70227.17083165178
,,,,,,,,46,15433.008985282386,1270.2140003517404,961.7568005484952,1906.3543492887718,217.78227988748807,1177.370922524005,2098.3225551659684,8005.309984912012,2495.1052399498562,18714.294097867478,68684.45265691889
,,,,,,,,47,14638.81096223335,1214.7681511300375,919.4153061847251,1822.680414338498,207.69976692973398,1125.9617469685904,2006.5650575589993,7653.572205139345,2386.183911770962,17690.887710416617,65554.02452659568
,,,,,,,,48,13588.93955787322,1145.2088130155373,866.9925036391047,1717.8359657261065,196.6090026762045,1060.4402487116895,1891.6161045129058,7211.12840766026,2250.032251547344,16554.33076482706,62181.64059699486
,,,,,,,,49,12653.819198668463,1099.8440272886894,832.7160558208145,1649.2838262487735,188.54299231000124,1019.1113036573365,1818.008441597425,6921.876995640903,2163.2986013308173,16062.32789149185,64412.23311016991
,,,,,,,,50,11882.772702273582,1024.2360510772764,775.2525991842692,1536.3744200508136,175.43572546492095,948.5496901499047,1692.9762470560602,6444.158635720433,2015.0445713095444,15506.677829203623,62711.54379375989
,,,,,,,,51,11488.19016103756,979.879371699914,741.984282184164,1469.8385199698728,167.36971509871768,907.2207450955518,1620.3769082901065,6165.993514754084,1928.3109210930174,15329.880082111915,61750.719318116135
,,,,,,,,52,11331.16241503547,956.6929256617474,723.837927456834,1434.5543305330102,164.34496121139145,886.0522610433222,1581.0522664585483,6015.8246632179025,1882.9270343518115,15318.76708086615,61614.74415819153
,,,,,,,,53,11319.083357650694,945.6037558174067,715.7728809113539,1418.4244153618731,162.32845861984063,875.9720305422605,1563.9107559165868,5948.299072258679,1862.7564180223867,15651.146845398562,63116.46982147656
,,,,,,,,54,11626.092732847088,955.6848193122619,723.837927456834,1433.5462108348142,163.33670991561604,885.044237993216,1581.0522664585483,6005.746216806078,1882.9270343518115,16870.546163911087,67355.69539559678
,,,,,,,,55,12599.46344043697,1011.1306685339648,765.1712910024191,1516.2120260868921,173.41922287337013,935.4453904985245,1675.834736514099,6340.350637678644,1998.9080782460044,18901.194573364424,74616.36900863002
,,,,,,,,56,14504.934742885414,1140.16828126811,862.9599803663647,1709.7710081405378,195.6007513804291,1054.3921104110525,1888.5911320643245,7151.665573830496,2254.0663748132292,19876.107864470134,78363.6844453759
,,,,,,,,57,15447.101218897958,1238.9627035176898,938.5697917302401,1858.9727234735565,212.74102340861103,1147.13023102082,2050.9313201381933,7786.607697775425,2443.6701683098227,19909.446868207426,77856.77704771578
,,,,,,,,58,15516.555798860421,1274.2464257496824,964.7811930030502,1911.394947779752,218.79053118326348,1180.3949916743236,2105.380824212659,8020.427654529748,2505.1905481145686,19790.23467302559,76926.94690999601
,,,,,,,,59,15524.608503783606,1290.3761273414507,976.8787628212704,1936.597940234654,220.8070337748143,1195.515337425916,2132.6055762498913,8129.27487577745,2537.4635342416486,19684.156024770564,76396.0438958786
,,,,,,,,60,15468.239569321317,1298.4409781373347,982.9275477303804,1948.6953766130068,222.82353636636512,1203.5795218267654,2144.705466044217,8184.706331042484,2549.5659040393034,19286.10852560409,74903.31658876504
,,,,,,,,61,15336.376526204176,1300.4571908363057,983.9356785485654,1950.711616009399,222.82353636636512,1204.5875448768716,2146.722114343271,8195.79262209549,2551.582965672246,18823.403564644075,73673.54124532922
,,,,,,,,62,15129.019374432184,1282.3112765455664,970.8299779121603,1923.492384158105,219.7987824790389,1188.4591760751728,2117.4807140069843,8084.9297115654235,2516.284387095752,18465.76697909856,72780.70434964777
,,,,,,,,63,15012.255153046015,1280.2950638465954,968.8137162757903,1919.4599053653208,218.79053118326348,1186.4431299749606,2112.4390932593487,8071.8277312300515,2510.233202196925,18158.64403557925,72075.83311621506
,,,,,,,,64,14946.826925545143,1276.2626384486534,965.7893238212353,1914.4193068743405,218.79053118326348,1182.4110377745358,2106.3891483621856,8047.639459841674,2503.1734864816262,18395.047880261878,72125.8239838344
,,,,,,,,65,14981.050921468677,1275.254532099168,965.7893238212353,1912.4030674779483,218.79053118326348,1181.4030147244296,2105.380824212659,8037.5610134298495,2503.1734864816262,19011.314312981547,73323.60517199383
,,,,,,,,66,15372.613698358506,1298.4409781373347,982.9275477303804,1948.6953766130068,222.82353636636512,1203.5795218267654,2145.713790193744,8181.682797118936,2551.582965672246,20263.042362390843,75751.16170358908
,,,,,,,,67,16346.990994063784,1348.84629561161,1021.2365188214105,2023.2962342795163,230.88954673256836,1249.9485821316491,2226.379722155915,8499.1538590914,2647.393393237014,20776.26096537706,77879.77284682068
,,,,,,,,68,16553.341557720378,1380.097592445661,1045.4316584578507,2070.6778600947314,236.93905450722082,1279.181250584728,2278.812577931326,8698.707098045521,2708.9137730417597,20187.27189935154,76714.98563129
,,,,,,,,69,16090.31102463729,1345.8219765631536,1019.2202571850405,2019.263755486732,230.88954673256836,1246.9245129813307,2223.354749707333,8483.02834483248,2644.3678007876,19680.11493340847,75135.2742145188
,,,,,,,,70,15511.522858283432,1303.481509884762,986.9600710031203,1955.7522145003793,223.83178766214053,1207.61161402719,2151.7637350909067,8219.980893483867,2556.625619754602,18707.222187983807,72268.79786522572
,,,,,,,,71,14504.934742885414,1237.9545971682041,937.5616609120551,1856.9564840771643,211.73277211283562,1147.13023102082,2042.8647269419762,7805.756745957891,2427.533675246283,17282.7374828449,67904.59512205714
,,,,,,,,72,13214.488778945159,1148.233132063994,870.0168960936597,1722.8765642170868,196.6090026762045,1064.472340912114,1896.6577252605416,7242.371591536915,2254.0663748132292,15973.423881525732,63657.371009117844
,,,,,,,,73,11856.601411273234,1055.487347911327,799.4477388207093,1583.756045866029,180.476981943798,977.7823586029835,1743.392454532417,6652.782476445195,2072.5308278484054,14973.253769406925,58775.2628774129
,,,,,,,,74,11076.495621839771,983.911797097856,745.0086746387191,1475.8872381590493,168.3779663944931,911.2528372959765,1625.4185290377422,6200.260232554286,1932.3450443589024,14477.209804709617,57181.554017708266
,,,,,,,,75,10647.689084680216,941.5713304194647,712.7484884567989,1412.3756971726966,161.32020732406522,872.947961391942,1555.84416272037,5934.1892472821255,1850.6540482247317,14231.713504462274,56314.71237318888
,,,,,,,,76,10456.437342754592,917.3767780318125,694.6021337294687,1376.083388037638,157.28720214096361,849.7634312395002,1515.5111967392845,5775.9576386164845,1802.244569034112,14215.549139013889,56556.66817246649
