Zone,1,2,3,4,5,6,7,8,9,10,11
t1,2.8268325075071075,2.8848049592540748,2.9004250803610354,2.873001305030426,2.8344758343396776,2.8770264664781777,2.90943062619716,2.928696445533872,2.933092846260614,22.966745674899993,19.247470748800005
t2,2.12,2.884804959254069,2.900425080361036,2.873001305030426,2.8344758343396776,2.8770264664781777,2.90943062619716,2.928696445533872,2.933092846260614,22.966745674899993,19.247470748800005
t3,2.1200000000000006,2.186969024149677,2.175191191567241,2.1546245667153987,2.125732158818048,2.1576432606941083,2.181944954700317,2.1963934715068008,2.199690578610225,22.682194233199997,19.247470748800005
t4,2.12,2.1869690241496773,2.175191191567241,2.1546245667153987,2.125732158818048,2.1576432606941083,2.181944954700317,2.1963934715068008,2.199690578610225,22.682194233199997,19.247470748800005
t5,2.12,2.186969024149677,2.175191191567241,2.1546245667153987,2.125732158818048,2.1576432606941083,2.181944954700317,2.1963934715068008,2.199690578610225,22.682194233199997,19.247470748800005
t6,2.12,2.1869690241496755,2.1751911915672406,2.1546245667153983,2.1257321588180473,2.1576432606941083,2.181944954700317,2.1963934715068008,2.1996905786102245,23.820400000000003,19.247470748800005
t7,2.12,2.1869690241496773,2.175191191567241,2.1546245667153987,2.125732158818048,2.1576432606941083,2.181944954700317,2.1963934715068008,2.1996905786102254,23.820400000000003,24.2444
t8,2.12,2.1869690241496773,2.1751911915672406,2.154624566715398,2.1257321588180473,2.1576432606941083,2.181944954700317,2.1963934715068003,2.1996905786102254,23.820400000000003,24.2444
t9,-29.507511243851635,-29.507511243851624,-29.507511243851624,-29.507511243851624,-29.507511243851624,-29.507511243851635,-29.507511243851635,-29.507511243851635,-29.507511243851635,22.682194233199997,24.2444
t10,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,18.628203475236997,19.247470748800005
t11,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,18.628203475236997,19.247470748800005
t12,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,18.628203475236997,18.02886047957581
t13,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,22.682194233199997,-0.9292687237060449
t14,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,22.682194233199997,-0.9292687237060449
t15,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,22.682194233199997,-0.9292687237060449
t16,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,-32.02133078960754,23.820400000000003,19.247470748800005
t17,2.8268325075071075,2.874153048560681,2.8897154936245815,2.862392978382547,2.824009759899146,2.8336280720777225,2.8986877872057533,2.9178824690514014,2.931921999776589,30.244699999999998,24.2444
