Constraint,CapRes_1,CapRes_2,CapRes_3
t1,0.0,0.0,0.0
t2,0.0,0.0,0.0
t3,0.0,0.0,0.0
t4,0.0,0.0,0.0
t5,0.0,0.0,0.0
t6,0.0,0.0,0.0
t7,0.0,0.0,0.0
t8,0.0,0.0,0.0
t9,0.0,0.0,0.0
t10,0.0,0.0,0.0
t11,0.0,0.0,0.0
t12,0.0,0.0,0.0
t13,-0.0,0.0,0.0
t14,0.0,0.0,0.0
t15,0.0,0.0,0.0
t16,0.0,0.0,0.0
t17,0.0,0.0,0.0
t18,0.0,0.0,0.0
t19,0.0,0.0,0.0
t20,0.0,0.0,0.0
t21,0.0,0.0,0.0
t22,0.0,0.0,0.0
t23,0.0,0.0,0.0
t24,0.0,0.0,0.0
t25,0.0,0.0,0.0
t26,0.0,0.0,0.0
t27,0.0,0.0,0.0
t28,0.0,0.0,0.0
t29,0.0,0.0,0.0
t30,0.0,0.0,0.0
t31,0.0,0.0,0.0
t32,0.5576638825763712,7.557951323341632,0.0
t33,26.791074543149957,14.361698187539611,0.0
t34,27.003217873224717,34.10630593006384,4.553059228114236e-16
t35,38.1797511994282,50.894933318335006,20.779640891183163
t36,38.1797511994282,50.894933318335006,20.779640891183163
t37,38.1797511994282,47.933965295873705,25.50419184760875
t38,38.1797511994282,47.933965295873705,30.164036074851836
t39,38.1797511994282,47.933965295873705,30.164036074851836
t40,38.1797511994282,47.933965295873705,30.164036074851836
t41,38.1797511994282,47.64402585131823,37.833987561688524
t42,44.90019329997116,50.894933318335006,47.32021558461064
t43,33.26788506348951,41.13389261327034,38.10825152344603
t44,33.26788506348951,41.13389261327034,41.60271437868278
t45,44.98891992886133,50.894933318335006,52.95274743154566
t46,44.98891992886133,50.894933318335006,52.95274743154566
t47,32.42918482711544,38.023975784216766,37.63061998065116
t48,15.234184495689425,23.958280357077733,20.779640891183163
t49,0.0,0.0,0.0
t50,0.0,0.0,0.0
t51,0.0,0.0,0.0
t52,0.0,0.0,0.0
t53,0.0,0.0,0.0
t54,0.0,0.0,0.0
t55,0.0,-2.460328032410319e-17,0.0
t56,1.1322606626127907,1.1322606626127918,0.0
t57,1.7673784987088137,2.3477409829114344,0.0
t58,4.81286561621913,4.827518302537005,0.0
t59,4.81286561621913,4.827518302536997,0.0
t60,4.81286561621913,4.827518302537005,0.0
t61,4.81286561621913,4.827518302537005,0.0
t62,4.81286561621913,4.827518302537005,0.0
t63,4.81286561621913,4.827518302537005,0.0
t64,4.81286561621913,4.827518302537005,0.0
t65,4.81286561621913,4.827518302537005,1.597575502394386
t66,1.7673784987088137,4.625638020936242,1.5999969311119262
t67,0.0,3.370423253587462,2.456222694889328
t68,67.46364924166106,73.0584401987624,73.07362575346913
t69,253.7687258202265,258.180557225744,299.10936662542167
t70,67.94065430228574,73.75510568855411,93.74925582209755
t71,0.0,2.5392227464732415,1.880159874288608
t72,0.0,0.0,0.0
