Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-17.0961409799628,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,0.2923999999999987,9.750933611444482
t2,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-19.871433104870984,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,0.2923999999999987,9.750933611444482
t3,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-23.150369925414676,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,0.2923999999999987,9.750933611444482
t4,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-25.087360013164965,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,0.2923999999999987,9.750933611444482
t5,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-25.087360013164965,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,0.2923999999999987,9.750933611444482
t6,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-25.087360013164965,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,0.2923999999999987,9.750933611444482
t7,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-25.08736001316497,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,0.2923999999999987,13.002007599705157
t8,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-25.087360013164965,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,0.2923999999999987,13.002007599705157
t9,-8.255297035569244,-8.792046182375698,-8.792046182375698,-8.792046182375698,-25.08736001316497,-8.792046182375698,-8.792046182375698,-8.792046182375698,-8.255297035569244,0.2923999999999987,13.002007599705157
t10,-8.255297035569244,-23.15036992541468,-23.15036992541468,-23.15036992541468,-25.087360013164965,-23.150369925414676,-23.150369925414676,-23.150369925414676,-8.255297035569244,0.2923999999999987,9.750933611444482
t11,-8.255297035569244,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.087360013164965,-25.08736001316497,-25.08736001316497,-25.08736001316497,-8.255297035569244,0.2923999999999987,-0.0
t12,-8.255297035569244,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-8.255297035569244,0.2923999999999987,-0.0
t13,-8.255297035569244,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-8.255297035569244,0.2923999999999987,-0.0
t14,-8.255297035569244,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-8.255297035569244,0.2923999999999987,-0.0
t15,-8.255297035569244,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-8.255297035569244,0.2923999999999987,-0.0
t16,-8.255297035569244,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-25.08736001316497,-8.255297035569244,0.3898895401863558,0.37734525134482105
t17,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-10.313629937222723,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,23.8204,24.244400000000002
t18,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,23.8204,24.244400000000002
t19,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-10.313629937222723,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,23.8204,24.612274223555126
t20,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-10.313629937222723,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,23.8204,24.612274223555126
t21,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-10.313629937222723,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,23.8204,24.612274223555126
t22,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-10.313629937222723,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569246,23.8204,24.612274223555126
t23,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-10.313629937222723,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,23.8204,24.244400000000002
t24,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-11.021609550717855,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,23.8204,24.244400000000002
t25,-7.718547888762792,-7.718547888762793,-7.718547888762793,-7.718547888762792,-7.718547888762792,-7.718547888762792,-7.718547888762792,-7.718547888762792,-7.718547888762792,17.864251902400003,25.664800000000003
t26,-8.255297035569246,-8.255297035569246,-8.255297035569246,-8.255297035569246,-8.255297035569246,-8.255297035569246,-8.255297035569246,-8.255297035569246,-8.255297035569246,17.864251902400003,25.664800000000003
t27,-8.255297035569246,-8.255297035569244,-8.255297035569244,-8.255297035569246,-8.255297035569246,-8.25529703556925,-8.255297035569246,-8.255297035569246,-8.255297035569246,17.864251902400003,25.664800000000003
t28,-8.255297035569246,-8.255297035569244,-8.255297035569244,-8.255297035569246,-8.255297035569246,-8.255297035569246,-8.255297035569246,-8.255297035569246,-8.255297035569246,17.864251902400003,25.664800000000003
t29,-8.255297035569246,-8.255297035569244,-8.255297035569244,-8.255297035569242,-8.255297035569242,-8.255297035569242,-8.255297035569242,-8.255297035569242,-8.255297035569242,17.864251902400003,25.664800000000003
t30,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,-8.255297035569244,17.864251902400003,25.664800000000003
t31,-8.255297035569246,-8.255297035569253,-8.255297035569253,-8.255297035569253,-8.255297035569253,-8.255297035569246,-8.255297035569246,-8.255297035569246,-8.255297035569246,21.433378901701325,25.664800000000003
t32,-8.255297035569246,-8.255297035569244,-8.255297035569244,-8.255297035569248,-8.255297035569246,-8.255297035569246,-8.255297035569246,-8.255297035569246,-8.255297035569246,19.251904421550098,25.664800000000003
t33,-8.255297035569246,-8.255297035569237,-8.255297035569237,-8.255297035569237,-8.255297035569237,-8.255297035569237,-8.255297035569237,-8.255297035569237,-8.255297035569246,17.864251902400003,25.664800000000003
t34,-8.255297035569239,-10.973520662526923,-10.973520662526923,-10.973520662526923,-10.973520662526923,-10.973520662526923,-10.973520662526923,-10.973520662526923,-10.973520662526923,17.864251902400003,24.244400000000002
t35,-8.255297035569244,-10.973520662526928,-10.973520662526928,-10.973520662526928,-10.973520662526928,-10.973520662526928,-10.973520662526928,-10.973520662526928,-10.973520662526932,17.864251902400003,24.244400000000002
t36,-8.255297035569244,-10.973520662526928,-10.973520662526928,-10.973520662526928,-10.973520662526926,-10.973520662526928,-10.973520662526928,-10.973520662526928,-10.973520662526932,17.864251902400003,24.244400000000002
t37,-8.255297035569244,-10.973520662526925,-10.973520662526925,-10.973520662526925,-10.973520662526925,-10.973520662526926,-10.973520662526926,-10.973520662526926,-10.973520662526928,17.864251902400003,24.244400000000002
t38,-8.25529703556925,-10.973520662526939,-10.973520662526939,-10.973520662526939,-10.973520662526939,-10.973520662526939,-10.973520662526937,-10.973520662526937,-10.973520662526933,17.864251902400003,24.244400000000002
t39,-8.255297035569246,-10.973520662526935,-10.973520662526935,-10.973520662526935,-10.973520662526939,-10.973520662526935,-10.973520662526935,-10.973520662526935,-10.973520662526933,17.864251902400003,24.244400000000002
t40,-8.255297035569246,-8.255297035569246,-8.255297035569246,-8.255297035569246,-8.255297035569246,-8.255297035569246,-8.255297035569246,-8.255297035569246,-8.255297035569246,23.820400000000003,24.244400000000002
t41,2.12,2.0315833490188067,2.042583599780565,2.062080755467995,2.0344293125091495,2.083013481363997,2.106474614701966,2.1204233780781405,2.1758459979736573,23.820400000000003,24.244400000000002
t42,27.38855619295162,26.246289960031334,26.38840363273179,26.640289927141186,26.283057333134323,26.910722540100757,27.21381997820326,28.245290705064285,28.110037916372836,30.2447,25.664800000000003
t43,27.388556192951604,26.246289960031316,26.388403632731777,26.640289927141172,26.283057333134312,26.910722540100746,27.213819978203247,29.946747081059268,29.80334685561126,30.2447,25.664800000000003
t44,27.38855619295162,26.246289960031334,26.38840363273179,26.640289927141186,26.283057333134323,26.910722540100757,27.21381997820326,31.592000000000002,29.80334685561126,30.2447,25.664800000000003
t45,27.38855619295162,26.246289960031334,26.38840363273179,26.640289927141186,26.283057333134327,26.910722540100757,27.21381997820326,31.592000000000002,29.80334685561126,30.2447,25.664800000000003
t46,27.38855619295162,26.246289960031334,26.38840363273179,26.640289927141186,26.283057333134327,26.910722540100757,27.21381997820326,29.946747081059268,29.80334685561126,30.2447,25.664800000000003
t47,27.38855619295162,26.246289960031337,26.388403632731794,26.64028992714119,26.283057333134327,26.910722540100764,27.213819978203265,28.245290705064285,28.11003791637284,30.2447,25.664800000000003
t48,26.539219334824757,26.246289960031334,26.38840363273179,26.640289927141186,26.283057333134327,26.910722540100757,27.21381997820326,27.394025869500684,27.435148299728887,27.841431158748698,25.664800000000003
t49,11.906619287043904,12.105933418774582,12.171482441597586,12.056399999999998,11.894729873354851,12.073291379893803,12.20927374459092,12.290121749722154,12.308571015870788,23.820400000000003,24.244400000000002
t50,11.906619287043904,12.105933418774582,12.171482441597586,12.056399999999998,11.894729873354851,12.073291379893806,12.209273744590922,12.290121749722156,12.308571015870791,23.820400000000003,24.244400000000002
t51,11.906619287043904,12.105933418774582,12.171482441597586,12.056399999999998,11.894729873354851,12.073291379893803,12.20927374459092,12.290121749722154,12.308571015870788,23.464361745461698,24.244400000000002
t52,11.906619287043904,12.10593341877458,12.171482441597584,12.056399999999998,11.894729873354851,12.073291379893808,12.209273744590924,12.290121749722157,12.308571015870793,23.464361745461698,24.244400000000002
t53,11.906619287043904,12.10593341877458,12.171482441597584,12.056400000000002,-0.0,12.073291379893806,12.209273744590924,12.290121749722157,12.308571015870793,23.820400000000003,24.244400000000002
t54,11.906619287043904,12.105933418774582,12.171482441597586,12.056399999999998,-0.0,12.073291379893803,12.20927374459092,12.290121749722154,12.308571015870788,23.820400000000003,24.244400000000002
t55,11.906619287043904,12.10593341877458,12.171482441597584,12.0564,-1.8397226404869362,12.073291379893806,12.209273744590922,12.290121749722156,12.308571015870791,23.820400000000003,25.6648
t56,11.906619287043904,12.10593341877458,12.171482441597584,12.056399999999998,-0.0,12.073291379893806,12.209273744590924,12.290121749722157,12.308571015870793,23.820400000000003,25.6648
t57,8.929440574034299,7.834467489262147,7.792275283774948,7.866655203589931,0.3272211720226843,7.946511696435059,8.036013839435936,8.08922713465042,9.164663932620813,23.464361745461698,24.244400000000002
t58,8.929440574034299,-11.387848870244502,-11.387848870244502,-11.387848870244502,-12.445597960131693,-11.387848870244502,-11.387848870244502,-11.387848870244502,-2.3731768680321776,23.464361745461698,24.244400000000002
t59,8.929440574034299,-25.087360013164965,-25.087360013164965,-25.087360013164965,-25.087360013164965,-25.087360013164965,-25.087360013164965,-25.087360013164965,9.164663932620815,17.864251902400003,19.2474707488
t60,2.12,-25.087360013164965,-25.087360013164965,-25.087360013164965,-25.087360013164965,-25.087360013164965,-25.087360013164965,-25.087360013164965,6.181745243584614,14.377182648676847,-0.0
t61,-8.255297035569244,-2.181474480151228,-2.181474480151228,-2.181474480151228,-2.181474480151228,-2.181474480151228,-2.181474480151228,-2.181474480151228,-2.1814744801512282,14.377182648676847,-0.0
t62,-8.255297035569244,-2.181474480151228,-2.181474480151228,-2.1814744801512274,-2.1814744801512274,-2.1814744801512274,-2.1814744801512274,-2.1814744801512274,-2.1814744801512282,14.377182648676847,-0.0
t63,-8.255297035569244,-2.181474480151228,-2.181474480151228,-2.181474480151228,-2.181474480151228,-2.181474480151228,-2.181474480151228,-2.181474480151228,-2.181474480151228,14.377182648676847,-0.0
t64,-0.0,-4.156387382189738e-16,-4.1676400102173246e-16,-4.156387382189738e-16,-4.156387382189738e-16,-4.198579967304685e-16,-4.245868880854376e-16,-4.273984396670207e-16,-4.156387382189738e-16,17.864251902400003,-0.0
t65,8.929440574034299,-4.179663151530001e-16,-4.179663151530001e-16,-4.179663151530001e-16,-4.179663151530001e-16,-4.2220920151215914e-16,-4.245868880854376e-16,-4.273984396670207e-16,9.164663932620815,23.820400000000003,-4.179663151530001e-16
t66,11.906619287043904,12.105933418774574,12.084163737268849,11.969906901733586,11.80939660307612,11.986677102189004,12.121683923935299,12.201951922227638,12.220268832599265,23.820400000000003,24.244400000000002
t67,11.906619287043904,12.105933418774582,12.171482441597588,12.056399999999998,11.894729873354851,12.073291379893803,12.20927374459092,12.290121749722152,12.308571015870788,23.820400000000003,25.6648
t68,11.906619287043906,12.105933418774582,12.171482441597586,12.056399999999998,11.894729873354851,12.073291379893803,12.20927374459092,12.290121749722154,12.308571015870788,23.820400000000003,25.6648
t69,11.906619287043904,12.105933418774582,12.171482441597586,12.056399999999998,11.894729873354851,12.073291379893803,12.20927374459092,12.290121749722154,12.308571015870788,23.820400000000003,25.6648
t70,11.906619287043904,12.10593341877458,12.171482441597584,12.056399999999998,11.894729873354851,12.073291379893806,12.209273744590922,12.290121749722156,12.308571015870791,23.820400000000003,25.6648
