Constraint,CapRes_1,CapRes_2,CapRes_3
t1,0.0,0.0,0.0
t2,0.0,0.0,0.0
t3,0.0,0.0,0.0
t4,0.0,0.0,0.0
t5,0.0,0.0,0.0
t6,0.0,0.0,0.0
t7,0.0,0.0,0.0
t8,0.0,-0.0,0.0
t9,0.0,0.0021706468181115182,0.0
t10,0.0,0.0,0.0
t11,0.0,0.0,0.0
t12,0.0,0.0,0.0
t13,0.0,0.0,0.0
t14,0.0,-2.182579686407575e-16,0.0
t15,0.0,0.0,0.0
t16,0.0,0.0,0.0
t17,0.0,0.0021706468181115894,0.0
t18,0.3418787751502257,0.3418787751502254,0.0
t19,0.34187877515022747,0.34187877515022524,0.0
t20,0.3418787751502281,0.34187877515022524,0.0
t21,0.34187877515022524,0.34187877515022524,0.0
t22,0.341878775150226,0.341878775150226,0.0
t23,0.0,0.34187877515022747,0.0
t24,0.0,0.0,0.0
t25,87.85181587070117,88.89222940204063,66.98094091667657
t26,87.85181587070117,87.30274586561029,66.98094091667657
t27,87.85181587070117,87.0032558927165,66.98094091667657
t28,87.85181587070117,87.0032558927165,66.98094091667657
t29,87.85181587070117,87.0032558927165,66.98094091667657
t30,103.13306792382431,103.09832144151207,81.43256127604562
t31,104.8693831901877,92.25591252808935,81.4325612760456
t32,117.77936282220756,117.78153346902616,81.4325612760456
t33,117.56033055860875,117.56250120542688,81.4325612760456
t34,87.18048661860844,87.18265726542656,81.4325612760456
t35,87.18048661860844,87.18265726542656,81.4325612760456
t36,81.4325612760456,81.43473192286372,81.4325612760456
t37,87.18048661860844,0.0,81.4325612760456
t38,87.18048661860844,83.89694319857337,81.4325612760456
t39,87.18048661860844,87.18265726542656,81.4325612760456
t40,99.21152694270118,87.18265726542656,81.4325612760456
t41,149.7093366755374,105.08841545378651,81.4325612760456
t42,149.7093366755374,105.08841545378651,81.4325612760456
t43,211.6828504070701,105.08841545378651,81.4325612760456
t44,149.7093366755374,105.08841545378651,81.4325612760456
t45,149.7093366755374,105.08841545378651,81.4325612760456
t46,119.5988495566001,105.08841545378651,81.4325612760456
t47,119.5988495566001,105.08841545378651,81.4325612760456
t48,92.50906454834556,92.02758249562395,66.98094091667657
t49,0.0,0.0,0.0
t50,0.0,0.0,0.0
