Resource,NENG_Rest_hydroelectric_pumped_storage_1,NY_Z_A_hydroelectric_pumped_storage_1,NY_Z_F_hydroelectric_pumped_storage_1,PJM_EMAC_hydroelectric_pumped_storage_1,PJM_Rest_hydroelectric_pumped_storage_1,NENG_Rest_battery_advanced_0,NY_Z_A_battery_advanced_0,NY_Z_B_battery_advanced_0,NY_Z_C&E_battery_advanced_0,NY_Z_D_battery_advanced_0,NY_Z_F_battery_advanced_0,NY_Z_G-I_battery_advanced_0,NY_Z_J_battery_advanced_0,NY_Z_K_battery_advanced_0,PJM_EMAC_battery_advanced_0,PJM_Rest_battery_advanced_0,NY_Z_A_res_water_heat_1,NY_Z_B_res_water_heat_1,NY_Z_C&E_res_water_heat_1,NY_Z_D_res_water_heat_1,NY_Z_F_res_water_heat_1,NY_Z_G-I_res_water_heat_1,NY_Z_J_res_water_heat_1,NY_Z_K_res_water_heat_1,PJM_EMAC_res_water_heat_1,PJM_Rest_res_water_heat_1,NENG_Rest_res_water_heat_1,NY_Z_A_trans_light_duty_1,NY_Z_B_trans_light_duty_1,NY_Z_C&E_trans_light_duty_1,NY_Z_D_trans_light_duty_1,NY_Z_F_trans_light_duty_1,NY_Z_G-I_trans_light_duty_1,NY_Z_J_trans_light_duty_1,NY_Z_K_trans_light_duty_1,PJM_EMAC_trans_light_duty_1,PJM_Rest_trans_light_duty_1,NENG_Rest_trans_light_duty_1,Total
t55,1830.0,240.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.155891839708678,8.480754510798942,16.733837759563013,1.9352057272964032,10.245206791569192,18.953632564403,67.90295390190025,23.1086330965394,223.53616907018483,983.8017438899822,158.29978993976223,5.060945122529476,3.8296749165449566,7.5829261651322515,0.8746264221821076,4.636369189431366,8.57643384858183,30.73080603764123,10.470042510199402,114.90437917078938,341.99207244460086,79.6690980066059,4202.481192925948
t56,754.9772901540216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,16.51523000409094,8.741988539892343,17.249292823680186,1.9948161768881847,15.167047962940657,19.537464320698987,69.99457938316485,10.442477235330227,310.26134481881456,1403.6114321663572,242.5323054759314,7.606787855320764,7.823711496979944,15.491295713532347,1.7867899871151536,9.471721679270619,17.52095035909034,62.7805142074732,21.389437418572662,220.43057253081284,661.8146586855198,168.33064458746432,4065.4723535829626
t57,1354.1052496757723,240.0,1166.7,1490.0,0.0,816.41406172793,-0.0,-0.0,0.0,-0.0,1426.800829717432,0.0,-0.0,0.0,1955.1931902928509,0.0,8.125965902620202,9.990349164699294,19.712501036386524,2.2796769906025234,7.46262174730427,22.327424643254126,79.98984264084737,27.222025240724253,226.71468782902627,1068.559888089193,191.68874763884898,12.441189503703733,9.41439004391004,18.640909776522538,2.1500713404051752,11.397465552050736,21.083223823390554,75.54473962064397,25.738232647762917,243.98571475214936,752.1128277841678,201.01030001508235,11486.806127197284
t58,1830.0,240.0,1166.7,1490.0,3693.0,0.0,0.0,0.0,2531.2524012395943,0.0,3768.068493466607,1668.0126774504236,0.0,0.0,6825.262735959586,7376.382235117415,7.415012030124547,5.636922410655905,11.122518045186817,1.2862775970624212,6.809704925624582,12.597954112405477,45.13321097927848,13.377974759275748,124.52300760964897,603.548483608502,82.77894688521963,11.83455532218453,8.955343037424873,17.731976346830173,2.045233554001689,10.841723499853613,11.583932050406354,71.86116730031176,24.483232738680414,226.21883503598298,702.933726402911,189.27544484218637,32780.673726327375
t59,1830.0,240.0,1166.7,1490.0,3693.0,0.0,0.0,0.0,4777.973657916317,0.0,3768.068493466607,1668.0126774504236,0.0,0.0,5251.889612895593,22591.48756543246,6.870938905633932,5.223315800711508,10.306408358450895,1.1918975652630288,6.310045933745446,11.673584977429075,41.8215822164351,14.232659161670282,108.86479067232534,517.4513377431854,97.6377533351065,13.36939761229282,10.11677570997326,20.03166454325082,2.3104831444063096,12.247803852872282,22.65619394029488,81.18095630685856,27.65850210731048,251.9337321567859,762.8740684946902,210.3763635200627,48713.47226322015
t60,1830.0,240.0,1166.7,1490.0,3693.0,0.0,0.0,0.0,5996.010839506679,0.0,3768.068493466607,0.0,0.0,0.0,0.0,22591.48756543246,8.112599527371094,6.167231273358637,12.168899291056636,1.4072876731153938,7.450346504728555,13.783141033747825,49.379241000784255,16.804670449554404,131.32282082879462,579.6461745233502,61.36764144474655,16.6146505908747,0.0,24.894098955790447,2.8713238437249906,15.22080406479461,28.15569982681787,100.88661155767709,0.0,306.9128688868056,909.9749653008823,259.60362171379825,43328.01159669752
t61,0.0,240.0,1166.7,1490.0,3693.0,0.0,0.0,0.0,5996.010839506679,0.0,3768.068493466607,850.5292277951387,0.0,-0.0,6825.262735959586,22591.48756543246,6.618712471289388,5.031572235827136,9.92806870693408,1.1481440001216283,0.0,11.24505741295595,40.286346827797146,13.710190119099444,105.82210687659695,481.7331826407098,93.61593797284964,18.997958475767568,14.375971933844252,28.46506194439671,3.2832042332282887,0.0,0.0,115.35840893255508,39.30282349097553,346.95859039675116,1032.424165201057,297.47193033162347,49286.83629636484
t62,1830.0,240.0,1166.7,1490.0,3693.0,2632.5380297628853,0.0,0.0,5996.010839506679,0.0,3327.3954147984173,0.0,0.0,-0.0,6825.262735959586,13856.380352150343,4.868688001339519,5.584031743440909,11.01815659444045,0.0,6.745810159861501,12.479748795743776,44.70973067063761,15.215549582798719,116.95961318767164,0.0,103.51642058240381,19.211371857892335,0.0,0.0,0.0,17.599679587934926,32.55618385313969,0.0,39.744331377149756,350.1445976347197,1045.0186214802213,299.7251599179325,43182.385067205236
t63,1830.0,240.0,1166.7,1490.0,3693.0,0.0,0.0,0.0,5996.010839506679,0.0,2351.4656148446984,0.0,0.0,-0.0,6825.262735959586,22591.48756543246,5.992936841021183,4.555855047511,8.98940526153177,1.0395910846669396,5.503717507060268,10.181877388061498,36.477416588460564,12.413940599258162,95.25638492611539,429.48552262130755,84.54626709008704,0.0,16.40826187124185,32.48908614416623,3.7473414029665424,19.864547631259533,19.317398005732343,131.66629647898947,44.85895096949269,394.4090213981434,1165.0771854266022,338.68114374343673,49044.88890377054
t64,1665.8258291846714,240.0,1166.7,1490.0,3693.0,2632.5380297628853,0.0,0.0,2520.9980432373213,0.0,0.0,0.0,-0.0,-0.0,0.0,22591.48756543246,4.974449621768859,3.7815969063446935,7.461674432653287,0.862914730306843,4.568372101624462,8.451488388005254,30.27815509576657,10.304217073664065,79.90329021483304,360.05107179378683,69.67361765410679,28.98945070506165,16.65530528885469,32.97824306640186,3.8037615182971907,20.16362901932297,49.126418141127964,176.02822500271492,59.973142146545335,0.0,52.88337888665046,449.56522890904614,37471.02709831422
