CO2_Cap,CO2_Price
CO2_Cap_1,181291.86157563163
CO2_Cap_2,168626.50154217283
CO2_Cap_3,160792.9629518034
CO2_Cap_4,160792.9629518034
CO2_Cap_5,160792.9629518034
CO2_Cap_6,160792.9629518034
CO2_Cap_7,281744.782513128
CO2_Cap_8,139158.2262672654
CO2_Cap_9,139158.2262672654
CO2_Cap_10,150054.80787594907
CO2_Cap_11,320816.9752885761
