region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,5.6797387599999994e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.166633840657241e7,0.0,0.0,0.0,5.724218464296716e7,2.884648683427331e7,0.0,0.0,5.166633840657241e7,5.6797387599999994e7,-5.131049193427585e6
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.295391149e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.013384111800668e7,0.0,0.0,0.0,1.8584666093698114e8,2.929741996212542e8,0.0,0.0,8.013384111800668e7,1.295391149e8,-4.940527378199333e7
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.3676233e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6925366265306154e6,0.0,0.0,0.0,3.289870331645338e6,4.566163756932165e6,0.0,0.0,1.6925366265306154e6,3.3676233e6,-1.6750866734693844e6
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.30715296e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4171923819874816e7,0.0,0.0,0.0,8.93055325692471e7,1.2076238467692539e8,0.0,0.0,3.4171923819874816e7,4.30715296e7,-8.899605780125186e6
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.4608994600000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60685997928179e6,0.0,0.0,0.0,1.4433665216812182e7,2.178607570354434e7,0.0,0.0,8.60685997928179e6,1.4608994600000001e7,-6.002134620718211e6
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.0430972e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0031993611220546e7,0.0,0.0,0.0,2.4019380083953306e7,0.0,0.0,0.0,5.0031993611220546e7,3.0430972e7,1.9601021611220546e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,8.02164678e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.157609440483029e7,0.0,0.0,0.0,4.20607754127445e7,0.0,0.0,0.0,7.157609440483029e7,8.02164678e7,-8.640373395169705e6
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,9,0.0,0.0,0.0,3.9607026e7,0.0,0.0,6.345071841075964e6,0.0,0.0,0.0,0.0,0.0,5.316483112767544e7,0.0,0.0,0.0,6.834476216449258e7,0.0,0.0,0.0,5.316483112767544e7,4.5952097841075964e7,7.212733286599472e6
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,10,0.0,0.0,0.0,2.893931423061371e7,0.0,0.0,3.696391341742462e7,2.6271222222717333e8,0.0,0.0,0.0,0.0,8.647696946226558e7,0.0,0.0,0.0,2.4213848041294578e8,0.0,0.0,0.0,8.647696946226558e7,3.2861544987521166e8,-2.4213848041294608e8
