CO2_Cap,CO2_Price
CO2_Cap_1,-0.0
CO2_Cap_2,167957.1702522244
CO2_Cap_3,167250.57393202893
CO2_Cap_4,167250.57393202893
CO2_Cap_5,167250.57393202893
CO2_Cap_6,167250.57393202893
CO2_Cap_7,275820.50557992444
CO2_Cap_8,149433.73195652713
CO2_Cap_9,149433.73195652713
CO2_Cap_10,-0.0
CO2_Cap_11,-0.0
