Constraint,CapRes_1,CapRes_2,CapRes_3
t1,0.0,4.532968011228709e-16,0.0
t2,0.0,0.0,0.0
t3,0.0,0.0,0.0
t4,0.0,0.0,0.0
t5,0.0,0.0,0.0
t6,0.0,0.0,0.0
t7,0.0,0.0,0.0
t8,0.0,0.03456189676379911,0.0
t9,0.0,0.03456189676379911,0.0
t10,0.0,0.03456189676379535,0.0
t11,0.0,0.03456189676379535,0.0
t12,0.0,0.03456189676379535,0.0
t13,0.0,0.034561896763795,0.0
t14,0.0,0.034561896763795,0.0
t15,0.0,0.03456189676379535,0.0
t16,0.0,0.034561896763797825,0.0
t17,0.0,0.034561896763802454,0.0
t18,-1.8099999613585887e-15,0.03456189676379911,0.0
t19,-0.0,0.03456189676379911,3.5694972884904234e-16
t20,-4.478781139943558e-16,0.034561896763797825,3.5694972884904234e-16
t21,-4.478781139943558e-16,0.034561896763797825,0.0
t22,0.0,0.034561896763797825,0.0
t23,0.0,0.034561896763797825,0.0
t24,0.0,0.034561896763797825,0.0
t25,119.68143353632748,119.32811001041635,80.95631828631379
t26,116.9250514115571,119.32811001041635,80.95631828631379
t27,116.9250514115571,119.32811001041635,80.95631828631379
t28,116.9250514115571,119.32811001041635,80.95631828631379
t29,116.9250514115571,119.32811001041635,80.95631828631379
t30,119.68143353632748,119.32811001041635,94.28146843146898
t31,119.92330092797373,119.32811001041635,110.40431336462699
t32,140.4402532596001,119.4380428093341,110.40431336462699
t33,132.14361505767948,155.29622820350508,110.40431336462699
t34,106.78793494678,122.94609592340096,99.3413090077526
t35,106.78793494678,122.94609592340096,86.64270159133135
t36,106.78793494678,116.74583667906526,86.64270159133135
t37,106.78793494678,0.0,86.64270159133135
t38,106.78793494678,0.0,86.64270159133135
t39,95.30366619593791,122.94609592340096,86.64270159133135
t40,110.00551478466483,122.94609592340096,86.64270159133135
t41,149.13884778844792,143.27940566846024,97.94411298875494
t42,149.13884778844792,143.27940566846024,97.94411298875494
t43,547.2254587952241,143.27940566846024,97.94411298875494
t44,149.13884778844792,143.27940566846024,97.94411298875494
t45,149.13884778844792,143.27940566846024,97.94411298875494
t46,149.13884778844792,143.27940566846024,97.94411298875494
t47,119.62108141139767,143.27940566846024,81.65846487549572
t48,119.36922106330618,141.43422364050045,80.95631828631379
t49,0.05848542725887169,18.863975923740536,0.0
t50,0.0,18.863975923740536,0.0
t51,-3.3330198294842793e-15,18.863975923740536,0.0
t52,0.0,18.863975923740536,0.0
t53,-0.0,18.863975923740536,0.0
t54,-0.0,18.863975923740526,0.0
t55,-0.0,18.863975923740526,0.0
t56,0.048261424748187155,25.430156161590357,0.05977185308767846
t57,2.4363938209647977,24.583595074561618,0.05977185308767846
t58,2.4363938209648026,24.583595074561618,0.0
t59,2.4363938209648057,24.583595074561618,0.0
t60,2.436393820964811,24.58359507456162,0.0
t61,2.4363938209648115,24.583595074561618,0.0
t62,2.4363938209648084,24.583595074561618,0.0
t63,2.4363938209648084,24.58359507456162,0.0
t64,2.436393820964811,24.58359507456162,0.0
t65,2.4363938209648084,24.583595074561618,0.0
t66,0.11858478269619296,24.583595074561618,0.0
t67,0.11858478269619296,24.583595074561618,3.198426442133415e-16
t68,0.11858478269619295,24.583595074561625,3.1984264421334145e-16
t69,0.11858478269619295,24.58359507456164,0.0
t70,0.13066698673320756,19.091266778128425,0.0
t71,0.13066698673320748,18.863975923740533,0.0
t72,0.10604381084127451,18.863975923740536,0.0
t73,-8.625935251226819e-17,20.419081751518586,0.0
t74,0.0,20.41908175151859,0.0
t75,0.0,20.41908175151859,0.0
t76,0.0,20.419081751518586,0.0
t77,0.0,20.41908175151859,0.0
t78,0.0,20.41908175151859,0.0
t79,-8.625935251226819e-17,20.419081751518586,0.0
t80,-0.0,29.68326234990721,0.0943154452298141
t81,7.13508187299794,30.91526253156755,0.0943154452298141
t82,2.296288926474975,26.076469585044585,0.0
t83,2.2962889264749755,26.076469585044585,0.0
t84,2.2962889264749755,26.076469585044585,0.0
t85,2.296288926474976,26.076469585044585,0.0
t86,2.2962889264749755,26.076469585044585,0.0
t87,2.2962889264749755,26.076469585044585,0.0
