Zone,1,2,3,4,5,6,7,8,9,10,11
t1,23.97334752934816,23.618782119315988,23.746668836897758,23.52214198549141,23.206722152559564,23.555097215592678,23.820400000000003,23.97813516604796,24.0141298458758,23.4643617454617,24.244400000000002
t2,23.97334752934816,23.618782119315988,23.74666883689776,23.52214198549141,23.206722152559564,23.555097215592678,23.820400000000003,23.97813516604796,23.863315684007826,23.4643617454617,24.244400000000002
t3,23.97334752934816,23.618782119315988,23.74666883689776,23.52214198549141,23.206722152559564,23.555097215592685,23.820400000000003,23.978135166047963,23.81184184182828,23.4643617454617,24.244400000000002
t4,23.97334752934816,23.618782119315977,23.746668836897754,23.522141985491405,23.20672215255956,23.555097215592685,23.820400000000003,23.97813516604796,23.81184184182828,23.4643617454617,24.244400000000002
t5,23.97334752934816,23.618782119315995,23.746668836897758,23.52214198549141,23.206722152559564,23.555097215592678,23.820400000000003,23.97813516604796,23.811841841828283,23.4643617454617,24.244400000000002
t6,23.973347529348185,23.618782119315988,23.746668836897776,23.522141985491427,23.206722152559582,23.555097215592703,23.820400000000024,23.97813516604798,23.811841841828283,23.4643617454617,24.244400000000002
t7,23.97334752934816,23.618782119315988,23.74666883689776,23.52214198549141,23.206722152559575,23.555097215592678,23.820400000000003,23.97813516604796,24.014129845875797,23.6636978125861,24.244400000000002
t8,23.973347529348167,23.618782119315988,23.74666883689776,23.522141985491412,23.206722152559568,23.55509721559269,23.82040000000001,23.978135166047966,23.811841841828283,23.4643617454617,24.244400000000002
t9,23.97334752934816,23.618782119315988,23.74666883689776,23.52214198549141,23.206722152559564,23.555097215592685,23.820400000000003,23.97813516604796,23.811841841828283,23.4643617454617,24.244400000000002
t10,23.97334752934816,23.618782119315988,23.579587677224932,23.356640592941638,23.043440048611156,23.555097215592678,23.8204,23.978135166047956,23.863315684007823,23.4643617454617,24.244400000000002
t11,23.97334752934816,23.618782119315988,23.579587677224932,23.356640592941638,23.043440048611156,23.555097215592678,23.820400000000003,23.978135166047963,24.014129845875797,23.6636978125861,24.244400000000002
t12,23.97334752934816,23.618782119315988,23.579587677224932,23.356640592941638,23.043440048611156,23.555097215592678,23.820400000000003,23.97813516604796,24.014129845875797,23.6636978125861,24.244400000000002
t13,23.97334752934816,23.618782119315988,23.579587677224932,23.356640592941638,23.043440048611156,23.555097215592678,23.820400000000003,23.97813516604796,24.014129845875797,23.6636978125861,24.244400000000002
t14,23.97334752934816,23.618782119315988,23.579587677224932,23.356640592941638,23.043440048611156,23.555097215592678,23.820400000000003,23.978135166047963,24.014129845875797,23.6636978125861,24.244400000000002
t15,23.97334752934816,23.63631492050953,23.579587677224932,23.356640592941638,23.043440048611156,23.555097215592678,23.820400000000003,23.97813516604796,24.014129845875797,23.6636978125861,24.244400000000002
t16,31.9663387310031,23.63631492050953,23.746668836897754,23.522141985491402,23.206722152559557,23.555097215592678,23.8204,23.97813516604796,30.69258907469904,30.2447,24.244400000000002
t17,31.9663387310031,24.79370781408714,24.927956307214654,25.165902134814292,24.82844032322254,25.201160322443233,25.48500283613125,25.653760755985235,30.69258907469904,30.2447,24.244400000000002
t18,31.9663387310031,26.32507136635268,26.736398544084956,26.991606568369114,26.629662998790785,27.265605489260142,27.5727,30.54561737920966,30.69258907469904,30.2447,25.664800000000003
t19,34.299200000000006,28.52556685239914,28.680021942144403,28.9537825133078,28.565527172925723,29.247700000000002,29.57711898632341,31.810200000000002,32.88122474021425,30.2447,25.664800000000003
t20,34.299200000000006,27.42531910937591,28.6800219421444,28.953782513307797,28.56552717292572,29.2477,29.57711898632341,31.810200000000002,31.743262728876743,30.2447,25.664800000000003
t21,34.299200000000006,27.42531910937591,28.680021942144403,28.9537825133078,28.565527172925723,29.247700000000002,29.57711898632341,31.592000000000002,31.1513,30.2447,25.664800000000003
t22,31.9663387310031,27.42531910937591,28.930627731343993,29.20678042006318,28.815132507800097,29.247700000000002,29.57711898632341,30.84026793151395,30.69258907469904,30.2447,25.664800000000003
t23,31.9663387310031,27.42531910937591,28.5749479965468,28.847705601135793,28.46087269761919,29.140546273100686,29.46875837915331,30.54561737920966,30.69258907469904,30.2447,25.664800000000003
t24,31.9663387310031,26.32507136635268,26.467611610389888,26.720253971905795,26.361949101162583,26.75768985332135,27.059063673069137,27.238244791000568,30.69258907469904,30.2447,25.664800000000003
t25,25.722890835200005,23.61878211931598,23.746668836897758,23.522141985491405,23.206722152559557,23.55509721559268,23.8204,23.97813516604796,24.014129845875797,23.630626432744638,24.416191912692536
t26,24.646720905645576,23.61878211931598,23.746668836897758,23.522141985491405,23.206722152559557,23.55509721559268,23.8204,23.97813516604796,24.0141298458758,22.682194233200004,24.244400000000002
t27,24.42589095144058,23.61878211931598,23.746668836897758,23.522141985491405,23.206722152559557,23.55509721559268,23.8204,23.97813516604796,23.798967787830055,22.682194233200004,24.244400000000002
t28,24.42589095144058,23.61878211931598,23.746668836897758,23.522141985491405,23.20672215255957,23.55509721559268,23.8204,23.97813516604796,23.798967787830055,22.682194233200004,24.244400000000002
t29,24.42589095144058,23.61878211931598,23.746668836897758,23.522141985491405,23.206722152559557,23.55509721559268,23.8204,23.97813516604796,23.798967787830055,22.682194233200004,24.244400000000002
t30,24.42589095144058,23.891969146712334,24.021335068092306,23.794211223208627,23.475143081650824,23.55509721559268,23.8204,23.97813516604796,24.0141298458758,23.663697812586104,25.6648
t31,25.138136048036618,24.28805308000959,24.419563645167568,24.188674513911938,23.864316822391885,23.945596445566576,24.21529745138953,24.375647569959984,24.492932161315043,24.135513088727233,25.6648
t32,25.722890835200005,24.826611844441963,24.961038500372965,24.725029676532664,24.393479737984666,24.759670188555482,25.038540166544045,25.204341676626505,25.242177071357546,24.87382446010132,25.6648
t33,34.2992,25.02108920707021,25.156568883915874,25.39669689637224,25.056140245663503,25.432278434420457,25.718724048323825,25.889029635480384,25.92789284674887,25.549533761180587,25.6648
t34,34.2992,25.014593259097587,25.15003776285686,25.390103433539746,25.04963519777835,25.425675733947745,25.712046981152305,25.882308353757505,26.006842315363397,25.62733114046307,25.658136932531274
t35,34.2992,23.63631492050953,23.764296571538054,23.99113487088959,23.669426084441103,24.024747174163185,24.295339660436948,24.456219806678426,24.573892075194927,24.215291575363327,24.244400000000002
t36,34.2992,23.63631492050953,23.764296571538054,23.99113487088959,23.669426084441103,24.02474717416319,24.295339660436948,24.456219806678426,24.492932161315043,24.135513088727233,24.244400000000002
t37,34.2992,23.63631492050953,23.764296571538054,23.991134870889592,23.669426084441106,24.02474717416319,24.29533966043695,24.45621980667843,24.492932161315043,24.135513088727233,24.244400000000002
t38,34.2992,22.973515877766445,23.097908724191733,23.318386124724082,23.005698553148445,23.55509721559268,23.8204,24.375647569959984,24.492932161315043,24.135513088727233,19.2474707488
