Zone,1,2,3,4,5,6,7,8,9,10,11,Total
AnnualSum,3.0049928676142383e7,1.1664442397252787e6,353141.9669272318,3.0829643629558366e6,685679.2456961998,7.744278148123238e6,1.7151428008957095e7,1.0104928523486415e7,2.905945740370908e6,3.3775203455606714e7,2.773663089130643e8,3.843862512810556e8
t1,3309.4296462717602,132.07517576344003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1722.3361668645564,1122.8582330277202,325.98013851802,3318.7939136406135,28103.57170787501,39353.360205824516
t2,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,873.3386460104091,1122.8582330277202,325.98013851802,3179.1136383791145,21847.234204085667,32104.937944543533
t3,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,633.1705489982023,1122.8582330277202,325.98013851802,3179.1136383791145,22219.955232183827,32237.490875629486
t4,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,633.1705489982023,1122.8582330277202,325.98013851802,3179.1136383791145,21664.47508211143,31682.010725557087
t5,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,633.1705489982023,1122.8582330277202,325.98013851802,3179.1136383791145,23240.02182215501,33257.557465600665
t6,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,633.1705489982023,1122.8582330277202,325.98013851802,3179.1136383791145,26083.349013652616,36100.88465709827
t7,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,781.9395726300579,1122.8582330277202,325.98013851802,3179.1136383791145,29410.843142561258,39577.14780963877
t8,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,633.1705489982023,1122.8582330277202,325.98013851802,3179.1136383791145,33756.18064461942,43773.71628806507
t9,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,633.1705489982023,1122.8582330277202,325.98013851802,3179.1136383791145,30860.451899494095,40877.98754293975
t10,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,633.1705489982023,1122.8582330277202,325.98013851802,3179.1136383791145,25188.98042868622,35206.51607213188
t11,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,780.3239003087904,1122.8582330277202,325.98013851802,3179.1136383791145,20346.752037212267,30511.441031968512
t12,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1139.6614944556216,1122.8582330277202,325.98013851802,3179.1136383791145,20987.855239094402,31511.88182799748
t13,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1641.9143553127994,1122.8582330277202,325.98013851802,3179.1136383791145,19666.229203681673,30692.508653441928
t14,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1088.9047600617007,1122.8582330277202,325.98013851802,3179.1136383791145,19666.229203681673,30139.499058190828
t15,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2008.2760685488222,1122.8582330277202,325.98013851802,3318.7939136406135,19666.229203681673,31198.55064193945
t16,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2485.0710933973314,1122.8582330277202,325.98013851802,3877.5150146866104,22865.07074383487,35432.90830798715
t17,3309.4296462717602,138.00459892744004,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2485.0710933973314,1122.8582330277202,325.98013851802,4451.989848618323,36673.36383223847,49825.01261486247
t18,3309.4296462717602,141.41156030344004,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2598.569909937553,1122.8582330277202,325.98013851802,5427.547220443571,40152.877487671525,54396.98942003699
t19,3559.598018029899,141.41156030344004,40.3130099232,351.93657111368003,78.27388649500001,867.8053229808295,2609.9651261608315,1325.6535090085627,446.5051364914,5206.067492303377,41962.53574542094,56590.06537823116
t20,3566.5018677498483,141.41156030344004,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2609.9651261608315,1288.398505199771,446.5051364914,5280.310380048144,42855.92169045561,57507.329490272445
t21,3377.924196399798,141.41156030344004,40.3130099232,351.93657111368003,78.27388649500001,919.3740153017224,2609.9651261608315,1196.6674777505214,335.5930872783048,5924.47517164142,42459.47012795999,57435.40423032791
t22,3309.4296462717602,141.41156030344004,40.3130099232,351.93657111368003,78.27388649500001,940.156222485312,2609.9651261608315,1122.8582330277202,325.98013851802,5027.477106753167,41580.69261582653,55528.49411687866
t23,3309.4296462717602,141.41156030344004,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2609.9651261608315,1122.8582330277202,325.98013851802,4431.7450479352165,42103.963585796824,55363.66856187722
t24,3309.4296462717602,141.41156030344004,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2485.0710933973314,1122.8582330277202,325.98013851802,3877.5150146866104,40017.069677625535,52597.65058769382
t25,3309.4296462717602,132.07517576344003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2485.0710933973314,1122.8582330277202,325.98013851802,3318.7939136406135,36673.36383223847,48685.88725672076
t26,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1717.5418391038745,1122.8582330277202,325.98013851802,3179.113638379114,36673.36383223847,47775.2707657898
t27,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1589.4053833042315,1122.8582330277202,325.98013851802,3179.113638379114,33589.22451625472,44562.9949940064
t28,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1464.7397047110796,1122.8582330277202,325.98013851802,3179.113638379114,33995.73460551027,44844.839404668804
t29,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1276.405514292611,1122.8582330277202,325.98013851802,3179.113638379114,34575.75804699281,45236.52865573287
t30,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,1827.6279776454774,1122.8582330277202,325.98013851802,3318.7939136406135,37013.764992057055,48365.438339411485
t31,3309.4296462717602,132.07517576344003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2485.0710933973314,1122.8582330277202,325.98013851802,3877.5150146866104,39612.33280862577,52183.57733415405
t32,3309.4296462717602,141.41156030344004,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2485.0710933973314,1122.8582330277202,325.98013851802,3877.5150146866104,40484.147666835415,53064.7285769037
t33,3309.4296462717602,141.41156030344004,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2485.0710933973314,1122.8582330277202,325.98013851802,3877.5150146866104,39627.369465346565,52207.950375414846
t34,3309.4296462717602,138.00459892744004,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2485.0710933973314,1122.8582330277202,325.98013851802,3877.5150146866104,36673.36383223847,49250.537780930754
t35,3309.4296462717602,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2485.0710933973314,1122.8582330277202,325.98013851802,3877.5150146866104,29828.75981127136,42396.59737542365
t36,3582.763703344694,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2485.0710933973314,1122.8582330277202,325.98013851802,3877.5150146866104,21447.39683781816,34288.568459043374
t37,3404.783911758037,128.66821438744003,40.3130099232,351.93657111368003,78.27388649500001,847.7917563315201,2485.0710933973314,1122.8582330277202,325.98013851802,3877.5150146866104,19720.070241402143,32383.262071040703
