Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-0.0,-0.0,-0.0,-0.0,-4.807427872642774,-0.0,-0.0,-0.0,-0.0,8.954589857975893,12.0564
t2,-0.0,-0.0,-0.0,-0.0,-4.8074278726427755,-0.0,-0.0,-0.0,-0.0,8.954589857975893,12.0564
t3,-0.0,-0.0,-0.0,-0.0,-4.8074278726427755,-0.0,-0.0,-0.0,-0.0,8.954589857975893,12.0564
t4,-0.0,-0.0,-0.0,-0.0,-4.8074278726427755,-0.0,-0.0,-0.0,-0.0,8.954589857975893,12.0564
t5,-0.0,-0.0,-0.0,-0.0,-4.8074278726427755,-0.0,-0.0,-0.0,-0.0,8.954589857975893,12.0564
t6,-0.0,-0.0,-0.0,-0.0,-4.8074278726427755,-0.0,-0.0,-0.0,-0.0,8.954589857975893,12.0564
t7,-0.0,-0.0,-0.0,-0.0,-4.8074278726427755,-0.0,-0.0,-0.0,-0.0,8.954589857975893,12.0564
t8,-0.0,-0.0,-0.0,-0.0,-4.8074278726427755,-0.0,-0.0,-0.0,-0.0,6.7731153778246656,12.0564
t9,-0.0,-4.557503196928992,-4.557503196928992,-4.557503196928992,-4.8074278726427755,-4.557503196928992,-4.557503196928992,-4.557503196928992,-0.0,-0.0,12.0564
t10,-0.0,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-0.0,-0.0,12.0564
t11,-0.0,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-0.0,-0.0,12.0564
t12,-0.0,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-0.0,-0.0,12.0564
t13,-0.0,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-0.0,-0.0,12.0564
t14,-0.0,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-0.0,-0.0,12.0564
t15,-0.0,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-0.0,-0.0,12.0564
t16,-0.0,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-4.8074278726427755,-0.0,1.321939973507163e-15,12.0564
t17,-0.0,-0.0,-0.0,-0.0,-4.8074278726427755,-0.0,-0.0,-0.0,-0.0,6.773115377824673,12.0564
t18,-0.0,-0.0,-0.0,-0.0,-4.345966951404845,-0.0,-0.0,-0.0,14.593366587111232,6.773115377824673,13.742731573585647
t19,-0.0,-0.0,-0.0,-0.0,-4.557503196928992,-0.0,-0.0,-0.0,14.593366587111232,6.773115377824673,13.742731573585647
