Constraint,Price
MinCapReq_1,256216.1823732021
MinCapReq_2,0.0
MinCapReq_3,243950.06664692383
MinCapReq_4,1667.5946932643099
MinCapReq_5,14209.142846033075
MinCapReq_6,14053.520919265802
MinCapReq_7,0.0
MinCapReq_8,134247.1203152128
MinCapReq_9,13205.73656852126
MinCapReq_10,4524.141090294869
MinCapReq_11,85289.42704429754
MinCapReq_12,233653.88672211664
MinCapReq_13,14333.324442237057
