region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,5.6797387599999994e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.073789437555632e7,0.0,0.0,0.0,5.209945449490879e7,0.0,0.0,0.0,8.073789437555632e7,5.6797387599999994e7,2.3940506775556326e7
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.295391149e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.599050069201924e7,0.0,0.0,0.0,5.880329807825022e8,6.158558945773173e7,0.0,0.0,-6.599050069201924e7,1.295391149e8,-1.9552961559201926e8
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.3676233e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-757889.7667569611,0.0,0.0,0.0,1.0124242252961645e7,997553.6995965417,0.0,0.0,-757889.7667569611,3.3676233e6,-4.125513066756961e6
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.30715296e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.423295578575758e7,0.0,0.0,0.0,2.7026574591466326e8,2.562311182425203e7,0.0,0.0,-2.423295578575758e7,4.30715296e7,-6.730448538575758e7
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.4608994600000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7591254815662103e6,0.0,0.0,0.0,4.63920562831738e7,4.775130284686225e6,0.0,0.0,-2.7591254815662103e6,1.4608994600000001e7,-1.736812008156621e7
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.0430972e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.379512610615111e7,0.0,0.0,0.0,2.364913633776629e7,0.0,0.0,0.0,5.379512610615111e7,3.0430972e7,2.336415410615111e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,8.02164678e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580092255337355e7,0.0,0.0,0.0,4.2006979055932485e7,0.0,0.0,0.0,7.580092255337355e7,8.02164678e7,-4.415545246626452e6
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,9,0.0,0.0,0.0,3.9607026e7,0.0,0.0,6.887279018160003e6,0.0,0.0,0.0,0.0,0.0,7.839948092754085e7,0.0,0.0,0.0,6.049946180074054e7,0.0,0.0,0.0,7.839948092754085e7,4.649430501816e7,3.1905175909380853e7
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,10,0.0,0.0,0.0,6.940971310000001e7,0.0,0.0,8.865637260480012e7,6.301040801223185e8,0.0,0.0,0.0,0.0,3.517529105431622e8,0.0,0.0,0.0,5.14093486018667e8,0.0,0.0,0.0,3.517529105431622e8,7.881701658271186e8,-4.364172552839564e8
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,11,0.0,0.0,0.0,1.163506911e8,0.0,0.0,1.8323086126896963e8,1.3571299124654965e9,0.0,0.0,0.0,0.0,1.0136003094925469e9,0.0,0.0,0.0,1.4521666478304234e9,0.0,0.0,0.0,1.0136003094925469e9,1.6567114648344662e9,-6.431111553419193e8
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,12,0.0,0.0,0.0,1.0686073200000001e7,0.0,0.0,1.1664095542560013e7,7.845931041204457e7,0.0,0.0,0.0,0.0,3.992194645839691e7,0.0,0.0,0.0,1.2889976655810744e8,0.0,0.0,0.0,3.992194645839691e7,1.0080947915460458e8,-6.088753269620767e7
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,13,0.0,0.0,0.0,0.0,0.0,0.0,2.033381894489667e-10,1.681501240748434e-9,0.0,0.0,0.0,0.0,5.55326706099563e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55326706099563e-10,1.884839430197401e-9,-1.3295127240978379e-9
