BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11
AnnualSum,1.4216508326918256e8,2.9591805403542155e6,-3.836182720544208e6,2.7765734041696824e6,-2.77657340416968e6,0.0,0.0,-2.3796731272853725e7,-329631.81613879,-1.1716171799999999e8,2.4390670102396157e7,599654.1126488489,-782500.1923701272,177283.30372916514,-177283.30372916503,9681.207226068853,0.0,-1.3811798366903033e7,-150973.8629979079,-1.0254733000000002e7,9.265105350483654e6,2.302664022705533e6,-2.720538779188957e6,133269.0471959179,-133269.04719591796,7330.959763902855,0.0,-961908.1832782484,-128967.37048588404,-7.763685999999998e6,4.456724339078763e7,5.701203788909679e6,-6.735826782738281e6,265724.2922906695,-265724.29229066946,14523.903937945637,0.0,-2.7276967809674103e7,-886964.4912228667,-1.5383212000000002e7,1.2934990394858046e7,1.0961222162486915e6,-1.2950404256246355e6,31334.468051378877,-31334.46805137886,1661.6463755060686,0.0,-1.0886355831857607e7,-94607.9999999999,-1.7567700000000005e6,4.0899641725115525e6,1.927632383057926e6,-2.570327303279024e6,167976.95927917422,-167976.95927917404,8961.398871721001,0.0,6.737951930136823e6,-691083.5812989958,-9.503099e6,7.213138759676603e6,0.0,0.0,314881.31095647876,-314881.310956479,16031.779183135253,0.0,1.0677967380794875e7,-976947.9196546023,-1.693019e7,2.0874127742675807e7,28372.366624803875,-33521.22710870022,1.136127276483308e6,-1.136127276483308e6,67176.85871860816,0.0,4.397419269358153e7,-258750.43449203123,-6.4651598000000015e7,846860.16,0.0,0.0,381853.23190862994,-381853.2319086299,30308.15009017351,0.0,1.950563359409316e7,-260340.90418332236,-2.0122461000000007e7,1.5570031006830925e8,2.44623287085453e6,-3.1709076597687067e6,3.3622939151019305e6,-3.362293915101928e6,176949.05616090947,0.0,-1.503580578069774e6,-133926.75748613843,-1.535150769999999e8,5.793441326287154e8,4.503373428862186e6,-5.947886182762158e6,1.1668449221310206e7,-1.1668449221310206e7,303856.83781186567,0.0,-2.6584035559698883e6,-378461.1566573478,-5.751666120000001e8
t1,16640.363666826415,0.0,-916.1022047783705,101.68149417194124,-526.1211979948084,0.0,0.0,-4320.0,-48.9,-10930.921758225179,3076.38249734295,240.0,-0.0,7.198725768638713,-69.255617300062,0.0,0.0,-2251.810737473559,-17.911,-984.6038683379683,698.4065499999999,0.0,-0.0,5.46158713978552,-7.340239682189981,0.0,0.0,63.61777057824952,-14.722302566881785,-745.4233654689634,3180.129403053112,0.0,-1888.0810861609277,10.792845858523739,-0.0,0.0,0.0,279.6984160860093,-105.63374406003071,-1476.905834776687,1754.0944553500485,0.0,-0.0,1.2467256314117716,-1.6749540214393246,0.0,0.0,-1574.4493878928952,-10.8,-168.41683906712584,747.1894428612485,1166.7,-0.0,6.6040129623689054,-63.46740364291407,0.0,0.0,-863.5012935727145,-80.66234824162157,-912.862410366366,346.76944255186675,0.0,-0.0,12.216899700939042,-16.40469673939103,0.0,0.0,1397.8690565431177,-116.15696516339662,-1624.2937368931362,4808.170493906737,0.0,-0.0,43.77115367484636,-58.77118081109158,0.0,0.0,1447.8409043713557,-29.837742968192593,-6211.173628173654,0.0,0.0,-0.0,14.903407558069102,-38.52522024962694,0.0,0.0,1990.7352713604369,-38.055301383116564,-1929.0581572857625,14671.76074747029,0.0,-1185.0145752496069,111.70438415341303,-687.3038203026426,0.0,0.0,720.0,-19.512,-13611.634736071452,52778.09536510965,0.0,-0.0,487.9350079707611,-1954.6079477967328,0.0,0.0,3110.0,-50.6715,-54370.75092528368
t2,15519.527120509927,358.8407439820469,-1471.159256017953,70.09230708719676,-0.0,0.0,0.0,-4320.0,-48.9,-10108.400915561218,2753.203451469704,0.0,-0.0,5.022561057243464,-0.0,0.0,0.0,-1820.487714474372,-17.911,-919.8272980525755,698.3779999999999,0.0,-431.0648694358684,3.811604871012329,-36.27431587662847,0.0,0.0,476.4640387073041,-14.722302566881785,-696.5921556989377,3163.432291081073,0.0,-1089.0252080683645,7.53068706917191,-10.82473409073788,0.0,0.0,-585.2400333847472,-105.63374406003071,-1380.239258546364,1960.4173326508376,0.0,-193.0325737748493,0.870037411620348,-0.0,0.0,0.0,-1600.0,-10.8,-157.4547962876088,740.8687038420834,0.0,-0.0,4.608307132126513,-0.0,0.0,0.0,187.2566919216065,-80.66234824162157,-852.0713546541954,346.7758425518668,0.0,-0.0,8.52505274276472,-0.0,0.0,0.0,1279.5208889025932,-116.15696516339662,-1518.664819033828,5079.521501815319,0.0,-0.0,30.543571657378042,-0.0,0.0,0.0,721.3197955543593,-29.837742968192593,-5801.547126058864,0.0,0.0,-0.0,10.398919378057728,-0.0,0.0,0.0,1831.1663327732567,-38.055301383116564,-1803.5099507681975,14563.165644038589,0.0,-1341.7064506270804,78.86302708876947,-873.7544182608339,0.0,0.0,720.0,-19.512,-13127.055802239442,50993.594934879446,0.0,-0.0,310.6832135436632,-1422.8718974156163,0.0,0.0,3110.0,-50.6715,-52940.734751007505
t3,13551.547210972256,0.0,-1830.0,27.493863804673012,-113.874173219014,0.0,0.0,-1971.1783648693604,-48.9,-9615.088536688552,3264.4997469654095,0.0,-311.07326410403937,1.9729036296822806,-4.260701924536376,0.0,0.0,-2057.2491417840524,-17.911,-875.9785427824636,698.3779999999999,0.0,-0.0,1.4968243069316078,-3.239002993652653,0.0,0.0,-18.20768799461962,-14.722302566881785,-663.7058307517776,3188.3661919698784,0.0,-0.0,2.9579214330918893,-0.0,0.0,0.0,-1771.2242451388574,-105.63374406003071,-1314.4661242040825,1761.6763698972259,0.0,-0.0,0.3416823394918428,-0.7391013542563101,0.0,0.0,-1600.0,-10.8,-150.47895088246156,808.6877105201781,315.2900301468949,-851.4099698531052,1.8099187465555424,-3.9128895225334066,0.0,0.0,622.4059155055843,-80.66234824162157,-812.2083673019523,346.7822425518668,0.0,-0.0,3.3482062799846,-48.94205035834145,0.0,0.0,1260.8889422923048,-116.15696516339662,-1445.9203756024176,5737.99994442463,0.0,-59.966284777336305,11.99607385067159,-25.93376222434641,0.0,0.0,-106.79209514575211,-29.837742968192593,-5527.4661331596735,0.0,0.0,-0.0,4.084475500663746,-59.56753350402781,0.0,0.0,1811.3566771347528,-38.055301383116564,-1717.818317748272,14461.292650370635,0.0,-2240.9541964580685,31.891626681778455,-63.51059414617336,0.0,0.0,720.0,-19.512,-12889.20748644817,50855.975837170925,0.0,-0.0,135.90739795138091,-1600.4349391353308,0.0,0.0,3110.0,-50.6715,-52450.77679598698
t4,13774.68255202048,0.0,-2746.1022047783704,36.1083757799608,-315.68690754216914,0.0,0.0,-1311.1564788425108,-48.9,-9388.945336637391,3796.3711817101685,0.0,-0.0,2.6042955779134265,-0.0,0.0,0.0,-2930.0,-17.911,-851.0644772880819,698.3494499999999,0.0,-0.0,1.9761002441198987,-0.0,0.0,0.0,-40.83196765261323,-14.722302566881785,-644.7712800246248,3166.025491081073,0.0,-651.5281256588644,2.3191698965985346,-0.0,0.0,0.0,-1134.586047433584,-105.63374406003071,-1276.596743825193,1755.8451270540434,0.0,-0.0,0.4510771104558501,-0.0,0.0,0.0,-1600.0,-10.8,-145.49620416449926,849.5963959333862,0.0,-1166.7,1.4198999366929803,-1.4198999366929803,0.0,0.0,1187.0531018826491,-80.66234824162157,-789.2871495744126,362.18864255186674,0.0,-0.0,4.420043300079241,-0.0,0.0,0.0,1154.6121866852675,-116.15696516339662,-1405.0639073738173,5502.0478905556265,0.0,-0.0,15.836220496425142,-126.18797132890744,0.0,0.0,6.142431445192784,-29.837742968192593,-5368.0008282001445,0.0,0.0,-0.0,5.391822238465766,-0.0,0.0,0.0,1702.653908695756,-38.055301383116564,-1669.9904295511044,14596.298287587433,0.0,-1490.0,43.02673591286559,-0.0,0.0,0.0,-143.88713478015677,-19.512,-12985.92588872014,50558.745374695034,0.0,-0.0,161.40597311239074,-910.6833679735684,0.0,0.0,3110.0,-50.6715,-52868.79647983386
t5,12294.288717815603,0.0,-1830.0,42.52430376599377,-0.0,0.0,0.0,-1120.0,-48.9,-9337.913021581597,3325.839544540286,137.07389214357391,-102.92610785642609,3.105964441036995,-9.035271177115773,0.0,0.0,-2496.0447336208017,-17.911,-840.1022884705538,698.3208999999999,0.0,-0.0,2.359268914277299,-3.034039220301464,0.0,0.0,-47.12154481533116,-14.722302566881785,-635.802282311763,3234.0508710810727,0.0,-0.0,4.6580349102903895,-8.678334551188955,0.0,0.0,-1864.7416484612959,-105.63374406003071,-1259.6551789188477,1988.7996426516697,0.0,-234.401055181085,0.44452583346544977,-0.5400078267358825,0.0,0.0,-1600.0,-10.8,-143.50310547731434,798.9351444216919,0.0,-1166.7,2.8511882502687347,-0.0,0.0,0.0,1223.9008436222066,-80.66234824162157,-778.3248280525457,346.79504255186674,0.0,-0.0,5.274607087870649,-2.7140971949503836,0.0,0.0,1153.9283340408465,-116.15696516339662,-1387.1269213222365,5731.663671278954,0.0,-0.0,18.897254867354086,-0.0,0.0,0.0,-426.47505852175306,-29.837742968192593,-5294.248124656362,0.0,0.0,-0.0,6.432350733017184,-3.313348357795864,0.0,0.0,1684.0020274727403,-38.055301383116564,-1649.0657284648435,14482.123879460602,0.0,-1490.0,51.33993435020292,-65.28561539539,0.0,0.0,382.55178028338935,-19.512,-13341.217978698802,50967.85584795154,0.0,-0.0,212.32783938021532,-0.0,0.0,0.0,3110.0,-50.6715,-54239.51218733176
t6,12264.050699799232,648.6509219285765,-1181.3490780714235,94.07622517980536,-55.53552645151398,0.0,0.0,-2173.9477924371813,-48.9,-9547.045449947494,3731.9601447637665,0.0,-0.0,6.715240843595996,-0.0,0.0,0.0,-2873.6861587983817,-17.911,-847.0782268089807,442.97020758650723,0.0,-0.0,5.0975229515775915,-1.6098789734178527,0.0,0.0,209.04950982112337,-14.722302566881783,-640.7850588189084,3198.4183810810728,0.0,-0.0,10.069291688956259,-0.0,0.0,0.0,-1832.236560734104,-105.63374406003071,-1270.6173679758947,1786.992137164645,0.0,-414.7659886112662,0.31239990512430027,-0.7127291548407906,0.0,0.0,-1215.5296151391633,-10.8,-145.49620416449926,824.3298661355591,0.0,-1166.7,6.162249916672029,-2.505336356148649,0.0,0.0,1203.6798447009212,-80.66234824162157,-784.3042761553822,346.8014425518668,0.0,-0.0,11.399805388199479,-10.58582539511044,0.0,0.0,1167.626454641731,-116.15696516339662,-1399.0849120232904,5373.529319036007,0.0,-0.0,27.924558831842745,-9.410781247081811,0.0,0.0,-25.10092828833973,-29.837742968192593,-5337.104425364236,0.0,0.0,-0.0,13.904532413046693,-21.982533736865943,0.0,0.0,1710.1452462333946,-38.055301383116564,-1664.0119435264585,14596.298287587433,0.0,-1255.5170271226873,118.7281731572698,-92.40451541127942,0.0,0.0,720.0,-19.512,-14067.592918210736,53443.2668644873,0.0,-0.0,455.51157876605845,-129.78913246989168,0.0,0.0,3110.0,-50.6715,-56828.31781078347
t7,12705.153527180133,0.0,-0.0,230.60265118484347,-0.0,0.0,0.0,-2786.460331832115,-48.9,-10100.39584653286,3114.2164551517662,0.0,-291.7457895224312,16.551797845296424,-9.885096736132262,0.0,0.0,-1934.2512613362615,-17.911,-876.9751054022389,698.2638,0.0,-0.0,12.563391753710032,-13.806247116952798,0.0,0.0,-18.5928113180978,-14.722302566881785,-663.7058307517776,3117.913171081073,0.0,-0.0,24.81839996592992,-14.823056576073576,0.0,0.0,-1707.8086462068159,-105.63374406003071,-1314.4661242040825,1854.197997164645,0.0,-95.31405324138348,2.867625356055921,-0.4726183968558806,0.0,0.0,-1600.0,-10.8,-150.47895088246156,818.0680545764161,0.0,-1166.7,10.112054551099519,-6.566633241192453,0.0,0.0,1237.9572396572505,-80.66234824162157,-812.2083673019523,347.59384255186677,0.0,-0.0,28.097070954388965,-0.0,0.0,0.0,1189.3759249348213,-116.15696516339662,-1448.909873277681,5431.758530540706,0.0,-0.0,67.02045044145403,-15.597627038949458,0.0,0.0,62.162624312691236,-29.837742968192593,-5515.5062352877085,0.96,0.0,-0.0,34.27125770494805,-0.0,0.0,0.0,1727.6172617885277,-38.055301383116564,-1724.793218110359,14643.774287587432,0.0,-541.9879646099829,302.5741134765536,-0.0,0.0,0.0,720.0,-19.512,-15104.848436454,57586.411223796444,0.0,-0.0,1125.3321627971814,-1312.7877979398436,0.0,0.0,3110.0,-50.6715,-60458.28408865379
t8,14576.529060834919,523.5481942897077,-0.0,366.5444390143462,-251.85379434011523,0.0,0.0,-4320.0,-48.9,-10845.867899798857,2676.5818612640383,0.0,-0.0,25.570892399813275,-0.0,0.0,0.0,-1751.4591415541977,-17.911,-932.7826121096541,682.6661866653442,0.0,-0.0,19.402296749480875,-6.370621939676109,0.0,0.0,24.585594503532434,-14.722302566881785,-705.5611534117996,3069.063031081073,0.0,-3459.1595224707175,28.67049367883138,-0.0,0.0,0.0,1865.2371278651044,-105.63374406003071,-1398.177386094259,1769.2189828322494,0.0,-0.0,4.4289121425444105,-3.4,0.0,0.0,-1600.0,-10.8,-159.4478949747937,772.9497280422974,1166.7,-0.0,23.459660831937406,-0.0,0.0,0.0,-1019.41336445655,-80.66234824162157,-863.0336761760623,462.22921220881096,0.0,-0.0,43.39860469480138,-33.3,0.0,0.0,1185.4134494706318,-116.15696516339662,-1541.5843012108478,5863.558610953808,0.0,-0.0,102.10247446870721,-119.3,0.0,0.0,48.80990558835262,-29.837742968192593,-5865.333248042675,125.28,0.0,-0.0,52.94049670374025,-40.6,0.0,0.0,1736.826428583127,-38.055301383116564,-1836.3916239037503,16209.660578289437,0.0,-1490.0,366.6632864291638,-0.0,0.0,0.0,720.0,-19.512,-15786.8118647186,58619.28105890273,0.0,-0.0,1736.9207582678007,-0.0,0.0,0.0,3110.0,-50.6715,-63415.53031717053
