Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Total
AnnualSum,0.0,167193.56009388287,62859.118256173024,94974.97636114527,58257.22799305999,193710.70845942845,68056.88940295666,342467.58508358017,200960.6358506869,365488.6246784861,417855.14123919973,293982.0335846048,191671.53954006324,145159.09650092173,6996.063631697292,119478.86702490198,127936.6227817518,2.857048690482539e6
t1,-0.0,28.16,15.06,19.759999999999998,11.32924811811426,25.4,12.35,43.2,32.824999999999996,41.88744378978156,56.323,38.92,29.37,20.898,1.68,19.404,10.39551658447266,406.9622084923685
t2,-0.0,28.16,15.06,19.759999999999998,11.329248118114258,25.4,12.35,43.2,32.824999999999996,41.88744378978156,56.323,38.92,29.37,20.898,1.68,19.404,-0.0,396.56669190789586
t3,-0.0,28.16,15.06,19.759999999999998,11.329248118114258,25.4,12.35,43.2,32.824999999999996,41.88744378978156,56.323,38.92,29.37,20.898,1.68,19.404,19.62,416.18669190789586
t4,-0.0,28.16,15.06,19.759999999999998,11.32924811811426,25.4,12.35,43.2,32.824999999999996,41.88744378978156,56.323,38.92,29.37,20.898,1.68,19.404,9.952737344379075,406.51942925227496
t5,-0.0,28.16,15.06,19.759999999999998,11.329248118114258,25.4,12.35,43.2,32.824999999999996,41.88744378978156,56.323,38.92,29.37,20.898,1.68,19.404,-0.0,396.56669190789586
t6,-0.0,28.16,15.06,19.759999999999998,11.32924811811426,25.4,12.35,43.2,32.824999999999996,41.88744378978156,56.323,38.92,29.37,20.898,1.68,19.404,-0.0,396.56669190789586
t7,-0.0,28.16,15.06,19.759999999999998,11.329248118114258,25.4,12.35,43.2,32.824999999999996,41.88744378978156,56.323,38.92,29.37,20.898,1.68,19.404,19.62,416.18669190789586
t8,-0.0,28.16,15.06,19.759999999999998,11.32924811811426,25.4,12.35,43.2,32.824999999999996,41.88744378978156,56.323,38.92,29.37,20.898,1.68,19.404,19.62,416.18669190789586
t9,-0.0,28.16,15.06,19.759999999999998,11.329248118114258,25.4,12.35,43.2,32.824999999999996,41.88744378978156,56.323,38.92,29.37,20.898,1.68,19.404,19.62,416.18669190789586
t10,-0.0,28.16,15.06,19.759999999999998,11.32924811811426,25.4,12.35,43.2,32.824999999999996,41.88744378978156,56.323,38.92,29.37,20.898,1.68,19.404,19.62,416.18669190789586
t11,-0.0,28.16,15.06,19.759999999999998,11.32924811811426,25.4,12.35,43.2,32.824999999999996,41.88744378978156,56.323,38.92,29.37,20.898,1.68,19.404,19.62,416.18669190789586
t12,-0.0,28.16,15.06,19.759999999999998,11.329248118114258,25.4,12.35,43.2,32.824999999999996,41.88744378978156,56.323,38.92,29.37,20.898,1.68,19.404,19.62,416.18669190789586
t13,-0.0,28.16,15.06,19.759999999999998,11.32924811811426,25.4,12.35,43.2,32.824999999999996,41.88744378978156,56.323,38.92,29.37,20.898,1.68,19.404,19.62,416.18669190789586
t14,-0.0,28.16,15.06,19.759999999999998,11.32924811811426,25.4,12.35,43.2,32.824999999999996,41.88744378978156,56.323,38.92,29.37,20.898,1.68,19.404,19.62,416.18669190789586
t15,-0.0,28.16,15.06,19.759999999999998,11.329248118114258,25.4,12.35,43.2,32.824999999999996,41.88744378978156,56.323,38.92,29.37,20.898,1.68,19.404,19.62,416.18669190789586
t16,-0.0,28.16,15.06,19.759999999999998,11.329248118114258,25.4,12.35,43.2,32.824999999999996,41.88744378978156,56.323,38.92,29.37,20.898,1.68,19.404,19.62,416.18669190789586
t17,-0.0,28.16,15.06,19.759999999999998,11.329248118114258,25.4,12.35,43.2,32.824999999999996,41.88744378978156,56.323,38.92,29.37,20.898,1.68,19.404,19.62,416.18669190789586
t18,-0.0,28.16,2.4210079692318427,11.698903080412595,3.237007273189204,25.4,2.924982826595705,43.2,12.894491679689407,41.88744378978156,56.323,26.769370849189706,9.641373560377563,20.898,1.68,19.404,19.62,326.15958102846764
t19,0.0,28.16,15.06,6.360204473240082,3.4873093674978612,25.4,1.15689737964263,43.2,14.633096959823547,41.88744378978156,56.323,28.150470577140947,12.45299393746856,20.898,1.68,19.14764534104803,19.62,337.61706182564325
t20,-0.0,28.16,11.693730807674326,18.546980652442656,3.589991083760102,25.4,3.7554007796744036,43.2,19.192596080584423,41.88744378978156,56.323,32.6565856450313,16.90041111321166,20.898,1.68,19.404,19.62,362.90813995216047
t21,-0.0,28.16,5.9905001718204565,17.90201235884006,2.902802205948426,25.4,1.0343833648327132,43.2,14.016278353095068,41.88744378978156,56.323,27.576218645212865,8.00273638739361,20.898,1.68,19.404,19.62,333.9973752769248
t22,-0.0,28.16,-0.0,16.21523456483831,1.99260134021166,25.4,0.5273092162572178,43.2,5.732631918148621,41.88744378978156,56.323,17.917348269039284,4.155086881333557,20.898,1.68,19.404,15.746408016481254,299.2390639960915
t23,-0.0,28.16,3.7765685799316526,15.950156434254739,1.8878443154426432,25.4,0.8911517005386487,43.2,6.142935060357445,41.88744378978156,56.323,18.872854875951656,4.418228576023602,20.898,1.68,19.404,-0.0,288.89218333228195
t24,-0.0,19.62625312360501,-0.0,19.759999999999998,0.8840336073972263,25.4,12.35,43.2,32.825,41.88744378978156,56.323,38.919999999999995,7.397724296534056,20.898,0.13908787374551432,19.404,19.62,358.6345426910634
t25,0.0,-0.0,-0.0,9.376298789861902,0.05185386134433829,20.792782442857842,1.1417852427876996,43.2,18.730453962303745,41.88744378978156,56.323,38.92,19.080062837504414,20.898,0.10125917796527441,17.312338148898466,-0.0,287.8152782533052
t26,0.0,2.821186776475518,-0.0,1.6085524140456893,1.4080416337738522,25.4,4.716018064243634,43.2,13.759911364134727,41.88744378978156,56.323,32.37934158224095,15.602679716101285,20.898,1.68,19.404,-0.0,281.08817534079725
t27,0.0,-0.0,-0.0,2.269806997751942,2.1840441488821973,25.4,5.466619420041669,43.2,5.263155320237627,41.88744378978156,56.323,24.59267083694114,4.595587507835141,20.898,1.2801397397770904,19.404,2.0215159786814945,254.78598373992986
t28,0.0,-0.0,-0.0,7.025556558717097,3.0924826643247902,25.4,5.681177914437182,43.2,0.9684873067721307,41.88744378978156,56.323,9.548206749088328,3.0699400385222244,20.898,-0.0,19.404,19.62,256.1182950216433
