Constraint,CapRes_1,CapRes_2,CapRes_3
t1,0.0,0.0,0.0
t2,0.0,0.0,0.0
t3,0.0,0.0,0.0
t4,0.0,0.0,0.0
t5,0.0,0.0,0.0
t6,0.0,0.0,0.0
t7,0.0,0.0,0.0
t8,0.0,0.0,0.0
t9,0.0,0.0,0.0
t10,0.0,0.0,0.0
t11,0.0,0.0,0.0
t12,0.0,0.0,0.0
t13,0.0,0.0,0.0
t14,0.0,0.0,0.0
t15,0.0,0.0,0.0
t16,0.0,0.0,0.0
t17,0.0,0.0,0.0
t18,0.0,0.0,1.7814378222639602e-15
t19,0.0,2.385683898539927,1.7814378222639602e-15
t20,0.0,2.38568389853993,1.7814378222639602e-15
t21,0.0,2.2022056376914665,1.7814378222639602e-15
t22,0.0,0.0,1.7814378222639602e-15
t23,0.0,0.0,0.0
t24,0.0,0.0,0.0
t25,0.0,3.5525930844214852,0.0
t26,0.0,0.0,0.0
t27,0.0,0.0,0.0
t28,0.0,0.0,0.0
t29,0.0,0.0,0.0
t30,0.0,0.0,0.0
t31,0.0,0.0,0.0
t32,7.022229965909628,25.044465199999774,0.0
t33,35.57169241498992,44.89764920894096,0.5705533494862395
t34,35.57169241498992,44.89764920894096,0.5705533494862395
t35,48.560938116975514,45.6411913785898,15.843678618998187
t36,49.887928574954174,53.379879680273106,23.58236692068149
t37,49.887928574954174,53.379879680273106,23.582366920681487
t38,49.887928574954174,53.379879680273106,23.582366920681487
t39,49.887928574954174,47.67240481107305,23.582366920681487
t40,49.887928574954174,47.672404811073044,23.582366920681487
t41,54.42928122425911,56.465474390288605,44.68956205794001
t42,49.073334432397715,56.465474390288605,44.68956205794001
t43,35.57169241498992,45.848798576571866,35.881666378472005
t44,47.21642209705805,56.465474390288605,109.90580270211763
t45,47.15021522987951,56.46547439028863,109.90580270211763
t46,47.123067921328044,55.09713613084946,109.90580270211763
t47,35.57169241498992,45.848798576571866,109.25107465826618
t48,14.189626443879586,28.46007035974415,19.08799267820085
t49,0.0,0.0,0.0
t50,0.0,0.0,0.0
t51,0.0,0.0,0.0
t52,0.0,0.0,0.0
t53,0.0,0.0,0.0
t54,0.0,0.0,0.0
t55,0.0,0.1203838459311316,0.0
t56,3.9160908907336545,8.544524256544427,0.0
t57,6.839245254209616,10.982065172808383,0.0
t58,25.332693485585757,10.982065172808383,0.0
t59,25.332693485585757,10.98815211082383,0.0
t60,25.332693485585754,10.988152110823831,0.0
t61,25.33269348558576,11.0789093630559,0.0
t62,23.74638620850067,12.82978699169089,0.0
t63,23.74638620850067,13.895324191833314,0.0
t64,19.006456239275586,13.916217420529131,0.0
t65,19.006456239275586,10.982065172808383,1.5975755023943867
t66,12.411946948013743,10.982065172808383,2.456222694889328
t67,10.748761640457287,14.72204484966059,13.677251836453463
t68,34.4050530602057,39.13377651283729,41.21341717373824
t69,34.74091173305098,40.23330351029214,139.06753310693418
t70,32.826443969554205,37.55516742218579,38.917128247263264
t71,30.688037524176444,35.41676097680802,37.69842405980655
t72,0.0,2.2962889264749777,0.0
