Line,New_Trans_Capacity,Cost_Trans_Capacity
1,-0.0,-0.0
2,800.0,1.3364e7
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,1365.3700694723107,8.498063312395662e6
14,588.0348184594484,4.522575788771617e6
15,0.0,0.0
16,69.16750138884098,966823.3344132191
17,300.0,9.3117e6
