region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,5.6797387599999994e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.247684821953019e8,0.0,0.0,0.0,4.766591430743545e7,0.0,0.0,0.0,1.247684821953019e8,5.6797387599999994e7,6.797109459530191e7
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.295391149e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5479959569626296e8,0.0,0.0,0.0,1.6414345671102953e8,0.0,0.0,0.0,3.5479959569626296e8,1.295391149e8,2.2526048079626295e8
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.3676233e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.90542395211498e6,0.0,0.0,0.0,3.027910773251241e6,0.0,0.0,0.0,5.90542395211498e6,3.3676233e6,2.53780065211498e6
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.30715296e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4110269677148944e8,0.0,0.0,0.0,7.607860409756476e7,0.0,0.0,0.0,1.4110269677148944e8,4.30715296e7,9.803116717148945e7
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.4608994600000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9237968634890195e7,0.0,0.0,0.0,1.4606018695736296e7,0.0,0.0,0.0,2.9237968634890195e7,1.4608994600000001e7,1.4628974034890193e7
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.0430972e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.352053692268515e7,0.0,0.0,0.0,3.730900196952578e7,0.0,0.0,0.0,7.352053692268515e7,3.0430972e7,4.308956492268515e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,8.02164678e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.448634895237963e7,0.0,0.0,0.0,5.297084607563313e7,0.0,0.0,0.0,7.448634895237963e7,8.02164678e7,-5.730118847620368e6
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,9,0.0,0.0,0.0,3.9607026e7,0.0,0.0,8.134185600000001e6,0.0,0.0,0.0,0.0,0.0,1.105141456181416e8,0.0,0.0,0.0,3.900547929218781e7,0.0,0.0,0.0,1.105141456181416e8,4.77412116e7,6.2772934018141605e7
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,10,0.0,0.0,0.0,6.940971310000001e7,0.0,0.0,8.865637260479997e7,6.301040801223174e8,0.0,0.0,0.0,0.0,4.958409407493455e8,0.0,0.0,0.0,3.3144861501733744e8,0.0,0.0,0.0,4.958409407493455e8,7.881701658271174e8,-2.9232922507777196e8
