x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.696638887332002e-15,8.696638887332002e-15,8.696638887332002e-15,276.8281671621817,388.0831857925139,388.0831857925139,388.0831857925139,583.7990852490634,18060.04440524004,17831.479574805886,17788.409322729072,22057.464773930427,17459.664430557048,534.6259409342304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.78678356822397,149.57076199770776,149.57076199770776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.38745530291106,772.9040319391206,809.7221465226097,809.7221465226096,889.5523128149732,1467.7760564710732,1467.7760564710732,1467.7760564710732,1467.7760564710732,1467.7760564710732,18807.18271075583,18750.16289383629,18721.559438265915,33902.28823030442,18392.81454609389,1467.7760564710732,154.65947784787164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.87763678178763,95.15445041768713,94.87763678178763,35.465503083630274,4.227518217135993,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.65779459693442,5.9745218756505425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.65779459693442,193.65779459693462,193.65779459693442,101.87101102871047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4605270852310815e-14,388.0831857925139,388.0831857925139,388.0831857925139,388.0831857925139,1323.3323681967686,19169.050073148057,19169.050073148057,19169.050073148057,34162.32720935341,18652.853525142884,11399.260688543134,8.696638887332002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1442233107611475e-13,-1.1442233107611475e-13,-1.1442233107611475e-13,-1.1442233107611475e-13,0.0,0.0
