region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,5.6797387599999994e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.915368519727397e7,0.0,0.0,0.0,3.7067681344692856e7,0.0,0.0,0.0,9.915368519727397e7,5.6797387599999994e7,4.2356297597273976e7
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.295391149e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9410592518113863e8,0.0,0.0,0.0,1.6740884135485852e8,0.0,0.0,0.0,2.9410592518113863e8,1.295391149e8,1.6456681028113863e8
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.3676233e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.939204414333812e6,0.0,0.0,0.0,3.0096042367690755e6,0.0,0.0,0.0,4.939204414333812e6,3.3676233e6,1.5715811143338121e6
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.30715296e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2664314956959423e8,0.0,0.0,0.0,8.142401752709572e7,0.0,0.0,0.0,1.2664314956959423e8,4.30715296e7,8.357161996959424e7
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.4608994600000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.373009611400707e7,0.0,0.0,0.0,1.2918326936866015e7,0.0,0.0,0.0,2.373009611400707e7,1.4608994600000001e7,9.12110151400707e6
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.0430972e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.774605659735333e7,0.0,0.0,0.0,2.043935863122189e7,0.0,0.0,0.0,5.774605659735333e7,3.0430972e7,2.731508459735333e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,8.02164678e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38903870975496e7,0.0,0.0,0.0,4.0256829496726416e7,0.0,0.0,0.0,7.38903870975496e7,8.02164678e7,-6.326080702450395e6
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,9,0.0,0.0,0.0,3.9607026e7,0.0,0.0,8.093848953600001e6,0.0,0.0,0.0,0.0,0.0,9.768337095944157e7,0.0,0.0,0.0,5.921810248410019e7,0.0,0.0,0.0,9.768337095944157e7,4.7700874953600004e7,4.998249600584157e7
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,10,0.0,0.0,0.0,6.940971310000001e7,0.0,0.0,8.86563726048001e7,6.3010408012232e8,0.0,0.0,0.0,0.0,4.382734380398247e8,0.0,0.0,0.0,5.032051498529053e8,0.0,0.0,0.0,4.382734380398247e8,7.881701658271202e8,-3.4989672778729546e8
