Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11
9000,1,1.0,1.0,9000,12,24,1176.0,1,10918.227477247725,991.2045108486165,750.4471714905299,1486.8148050177533,169.56522707568732,918.9736024295557,1635.3425742879358,6251.972066938809,1942.404130171359,13902.402398235394,55637.25657793408
,2,0.067,0.075,603,,,768.0,2,10096.661843203636,925.9936877664707,701.2868621281823,1389.499665957887,158.528437147684,857.7755786869761,1528.9951430765732,5839.654910406099,1815.9873324432642,13407.472034435106,54173.92978099258
,,,,,,,648.0,3,9603.922357092035,881.8509767570181,668.1788986800707,1323.2852414429262,151.50502537531827,817.6457270524977,1455.755874412144,5563.773601290538,1729.7028514542474,13164.54287419912,53672.55880501806
,,,,,,,480.0,4,9378.041781308622,856.7698909561927,649.1167379069155,1285.1617849040094,146.4883026807713,794.5710623626726,1414.6214906417113,5403.260839623303,1681.544071367354,13263.327345996326,54100.315788488384
,,,,,,,768.0,5,9327.068731021216,845.7342132038297,640.0872933301578,1268.1065543471257,144.4816136029525,783.5353531631911,1396.5624928888385,5329.023687352207,1660.4746050793383,13626.20907912892,55502.96078079804
,,,,,,,696.0000000000001,6,9535.95829004216,852.7569172280607,645.1036514283566,1279.1422917662858,146.4883026807713,789.5548309083628,1408.601824724087,5372.161492050276,1675.5242238564924,14368.100622422224,58152.06972726658
,,,,,,,720.0,7,10088.666070609532,882.854220189051,668.1788986800707,1323.2852414429262,151.50502537531827,817.6457270524977,1458.7657073709563,5551.7351441654955,1736.7260068835858,15427.513682206549,61866.59199768096
,,,,,,,1344.0,8,10833.27239343538,939.0358523828997,710.31630670494,1407.5581453710581,160.53512622550278,868.8112878864576,1552.070529094133,5903.860015072993,1849.0964937530032,16124.045008858278,64892.723959812865
,,,,,,,504.0,9,11455.943184201155,989.1980239845504,749.44389987089,1483.8050584488915,169.56522707568732,915.9638635569698,1635.3425742879358,6226.891947928303,1946.4173618452667,16637.119459315196,66656.47542886608
,,,,,,,720.0,10,12227.5352395321,1030.3310046979038,780.5453200797222,1546.0064875387031,176.58863884805308,955.0904689005863,1702.5621770347404,6497.757233241763,2023.6720715679912,17156.24193865766,68391.3781711271
,,,,,,,408.0,11,13084.08237867539,1089.5223671878516,824.689271343871,1634.292386891984,186.622084237147,1009.2657686071321,1798.8768317167294,6863.926970795143,2140.055790111316,17631.012206172803,70290.42022099884
,,,,,,,528.0,12,13657.779062302285,1138.6812953574693,861.8103212705416,1707.5295534009556,194.64884054842213,1055.4150979867823,1880.1423216046574,7174.920446525411,2235.370042366626,17824.549130510186,71187.71510260402
,,,,,,,,13,13920.640086333422,1163.7623811582946,880.8724820436968,1745.6530099398724,199.66556324296909,1078.4897626766074,1921.2767053750902,7335.433208192646,2284.532130371996,17905.189515650763,71373.7396512295
,,,,,,,,14,13895.65329697685,1173.7948154786247,888.8986550008148,1760.7017427841818,200.6689077818785,1087.518979294365,1937.3291478220883,7398.63510809912,2302.5916729045807,17946.517713035308,71117.0854611473
,,,,,,,,15,13817.694514184346,1174.7980589106578,889.9019266204544,1762.7082404967562,201.6722523207879,1088.522225585227,1939.3357031279631,7406.6607461824815,2305.6015966600116,18065.46228111766,70973.83661086886
,,,,,,,,16,13891.6554106798,1179.8142760708229,892.9117414793737,1769.7309824907672,201.6722523207879,1093.5384570395368,1948.3652020043996,7434.750479474248,2316.637983763258,18416.247956479165,71715.94523800575
,,,,,,,,17,14206.488956572606,1196.869414415384,905.9542725346904,1794.8122038979493,204.68228593751607,1108.5871514024661,1976.4569762866463,7538.08056979753,2350.750452991474,19650.045849129987,74594.84921512926
,,,,,,,,18,15628.737006748688,1261.0769940654968,954.1113102773982,1891.1240941015285,215.7190758655194,1167.7786825633218,2083.8076851509463,7937.356064444778,2479.1738665565226,21678.151535415487,80348.67803464635
,,,,,,,,19,16771.133016131163,1371.4337715891281,1038.386126327137,2057.6634042452174,234.78262210479784,1270.109804231242,2266.40421798555,8635.586577697251,2695.888376947542,21641.863362102227,81875.67098726715
,,,,,,,,20,16436.310038753098,1369.4272847250622,1037.382854707497,2054.6536576763556,234.78262210479784,1269.1065579403798,2262.391107373801,8630.57055389515,2690.8718373551574,21138.86895978788,80754.5497771019
,,,,,,,,21,15981.550472463485,1347.3559292203358,1019.3239655539817,2020.543196562588,230.76924394916026,1248.0383858322787,2225.2698342151175,8485.105863634219,2645.722981023695,20602.610398603047,79272.32209019312
,,,,,,,,22,15351.88338067787,1306.2229485069824,989.2258169647894,1960.348265185351,223.74583217679452,1210.9182730703862,2159.05350912125,8230.291854487483,2567.4649633824934,19675.245969486416,76938.55957107364
,,,,,,,,23,14344.416033820884,1247.0315860170347,944.0785940810008,1870.0558681194955,213.71238678770058,1154.7364807821164,2060.7322991333867,7851.080455048639,2452.0845527576453,18261.015215083557,73325.50523627315
,,,,,,,,24,13132.057014240008,1158.7461639981295,876.8593955651378,1737.627019089574,198.6622187040597,1073.4735312222977,1915.257039457466,7291.292198734157,2279.515590779611,16903.232730279098,69640.82647633344
,,,,,,,,25,12279.50776139377,1062.4347945229604,804.6238389510761,1594.1624326404926,181.60536154260004,984.1846113355831,1755.7358926404218,6695.388571044546,2087.8837783505155,15435.577720720607,58611.65978857655
,,,,,,,,26,11526.90566597382,995.2174845767485,753.456986349449,1492.8342981554772,170.56857161459672,921.9833413021416,1644.3720731643723,6268.023343105532,1956.450441030036,15027.335770946436,57201.05652680698
,,,,,,,,27,11148.105939328187,958.097477591527,725.3653809995362,1437.6556110596766,164.54850438114036,887.8729674128349,1583.172136335192,6033.273429167201,1884.2122708996963,14864.03899103677,56881.73096472797
,,,,,,,,28,11013.177276802699,938.0326089508668,710.31630670494,1407.5581453710581,160.53512622550278,868.8112878864576,1551.0672514411956,5906.869629354253,1846.0865699975725,14958.791443576947,57365.19583441768
