CO2_Cap,CO2_Price
CO2_Cap_1,488.74592318480614
CO2_Cap_2,468.781502774478
CO2_Cap_3,439.35613283122126
CO2_Cap_4,442.41775874194974
CO2_Cap_5,442.25925657063823
CO2_Cap_6,445.7434324066376
CO2_Cap_7,449.4263776428674
CO2_Cap_8,382.4750224871664
CO2_Cap_9,385.3278894283083
CO2_Cap_10,430.6911929992721
CO2_Cap_11,455.3504722101552
