Constraint,CapRes_1,CapRes_2,CapRes_3
t1,0.0,-6.311597947141046e-17,0.0
t2,0.0,0.0,0.0
t3,0.0,0.0,0.0
t4,0.0,0.0,0.0
t5,0.0,0.0,0.0
t6,0.0,0.0,0.0
t7,0.0,0.0,0.0
t8,0.0,-6.311597947141046e-17,0.0
t9,0.0,2.4923493989171908,0.0
t10,0.0,2.399382370962312,0.0
t11,0.0,2.347835648718645,0.0
t12,0.0,2.347835648718644,0.0
t13,0.0,2.3478356487186454,0.0
t14,0.0,2.3478356487186454,0.0
t15,0.0,2.347835648718645,0.0
t16,0.0,2.347835648718645,0.0
t17,0.0,2.2962889264749777,0.0
t18,0.0,0.0,0.0
t19,-0.0,-0.0,0.0
t20,-0.0,0.0,0.0
t21,0.0,-0.0,0.0
t22,-0.0,-3.6822164571736435e-17,0.0
t23,0.0,0.0,0.0
t24,0.0,0.0,0.0
t25,0.0,0.0,0.0
t26,0.0,0.0,0.0
t27,0.0,0.0,0.0
t28,0.0,7.642305494064693e-17,0.0
t29,0.0,0.0,0.0
t30,0.0,0.0,0.0
t31,0.0,3.477462200800504e-17,0.0
t32,0.0,7.642305494064693e-17,0.0
t33,-0.0,0.0,0.0
t34,0.0,2.2962889264749773,0.0
t35,0.0,2.2962889264749773,0.0
t36,0.0,2.2962889264749773,0.0
t37,0.0,3.389268600926591,0.0
t38,0.0,3.389268600926591,0.0
t39,0.0,3.389268600926591,0.0
t40,0.0,3.389268600926591,0.0
t41,0.0,2.2962889264749773,0.0
t42,0.0,1.885114174171656e-16,0.0
t43,0.0,4.046441446695765e-17,0.0
t44,0.0,0.0,0.0
t45,0.0,0.0,0.0
t46,0.0,0.0,0.0
t47,0.0,7.642305494064693e-17,0.0
t48,0.0,7.642305494064693e-17,0.0
t49,0.0,0.9860751453066803,24.065024141246923
t50,0.0,0.0,24.065024141246923
t51,0.0,0.0,24.065024141246923
t52,0.0,0.0,24.065024141246923
t53,0.0,0.0,24.065024141246923
t54,0.0,0.0,24.065024141246923
t55,0.0,0.0,24.065024141246923
t56,-0.0,4.432362108982813,34.54480407999315
t57,0.0,4.757141838119464,34.54480407999315
t58,0.0,4.757141838119464,-0.0
t59,0.0,4.757141838119462,0.0
t60,0.0,4.75714183811946,0.0
t61,0.0,4.75714183811946,0.0
t62,0.0,4.757141838119458,0.0
t63,0.0,4.75714183811946,0.0
t64,0.0,4.757141838119464,0.0
t65,0.0,4.648787154760056,0.0
t66,47.34064080115318,47.38939324434386,30.728500813581448
t67,47.34064080115318,47.38939324434386,30.728500813581448
t68,47.43316209029293,47.38939324434386,30.728500813581448
t69,47.43316209029293,47.38939324434386,30.728500813581444
t70,47.43316209029293,47.38939324434386,30.728500813581444
t71,47.371481230866436,47.38939324434386,30.728500813581448
t72,0.0,38.16680349464423,26.009931159699082
t73,0.0,0.0,0.0
t74,0.0,0.0,0.0
t75,0.0,0.0,0.0
t76,0.0,0.0,0.0
t77,0.0,0.0,0.0
t78,0.0,0.0,0.0
t79,0.0,2.4923493989171908,0.0
t80,0.0,0.24686060636584214,0.0
t81,0.0,-0.0,0.0
t82,0.0,0.0,0.0
t83,0.0,0.0,0.0
t84,0.0,-0.0,0.0
t85,0.0,0.0,0.0
t86,0.0,0.0,0.0
t87,0.0,-0.0,0.0
t88,0.0,-0.0,0.0
t89,0.0,0.0,0.0
t90,0.0,0.0,0.0
t91,0.0,2.2962889264749777,0.0
t92,0.0,0.0,0.0
t93,0.0,0.0,0.0
t94,0.0,0.0,0.0
t95,0.0,0.0,0.0
t96,0.0,0.0,0.0
t97,0.0,0.0,0.0
t98,0.0,0.0,0.0
t99,0.0,0.0,0.0
t100,0.0,0.0,0.0
t101,0.0,0.0,0.0
t102,0.0,0.0,0.0
t103,0.0,0.0,0.0
t104,0.0,2.564577378248736,0.0
t105,0.0,0.66474624082194,0.0
t106,0.0,0.24686060636584226,0.0
t107,0.0,-0.0,0.0
t108,0.0,6.065158113291359e-17,0.0
t109,0.0,0.0,0.0
t110,0.0,0.0,0.0
t111,0.0,-0.0,0.0
t112,0.0,6.065158113291359e-17,0.0
t113,0.0,-0.0,0.0
t114,0.0,-0.0,0.0
t115,0.0,0.0,0.0
t116,0.0,0.0,0.0
t117,0.0,0.0,0.0
t118,0.0,0.0,0.0
t119,0.0,0.0,0.0
t120,0.0,0.0,0.0
t121,0.0,2.0828659044158924,0.0
t122,0.0,2.0828659044158924,0.0
t123,0.0,2.0828659044158924,0.0
t124,0.0,2.0828659044158924,0.0
t125,0.0,2.0828659044158924,0.0
t126,0.0,2.0828659044158924,0.0
t127,0.0,2.811513795735444,0.0
t128,0.0,2.7973627415241213,0.0
t129,0.0,2.7973627415241213,0.0
t130,0.0,2.7973627415241213,0.0
t131,0.0,2.7973627415241213,0.0
t132,0.0,2.7973627415241205,0.0
t133,0.0,2.7973627415241205,0.0
t134,0.0,4.757141838119463,-0.0
t135,0.0,4.757141838119463,0.0
t136,0.0,4.757141838119463,0.0
t137,0.0,4.757141838119463,0.0
t138,0.0,4.757141838119463,-0.0
t139,0.0,4.757141838119463,-0.0
