time,theta_0,theta_1,theta_2
0.0,-0.8101168467753259,0.16235650578055258,2.5478196100038497
0.02003338898163606,-0.8058499120030377,0.1729320413718664,2.5329771396402476
0.04006677796327212,-0.8019453470443704,0.18283967350648192,2.5191649425469644
0.060100166944908176,-0.7983854003778293,0.19206563441136254,2.506379034975543
0.08013355592654424,-0.795150615546147,0.20061289779245456,2.494596986762769
0.1001669449081803,-0.7922206714540572,0.20849757082411283,2.483782369639021
0.12020033388981635,-0.7895750689152032,0.21574551356958344,2.473888824354696
0.14023372287145242,-0.7871936660779875,0.22238937535691197,2.464863559730152
0.16026711185308848,-0.7850570779678301,0.2284661273667997,2.456650219610107
0.18030050083472454,-0.7831469602898148,0.2340150946855907,2.449191134613301
0.2003338898163606,-0.7814461987934552,0.23907644924356,2.442429018558972
0.22036727879799667,-0.77993902486791,0.24369010094738705,2.4363081929295998
0.2404006677796327,-0.7786110757971658,0.24789491735139904,2.4307754274548437
0.2604340567612688,-0.7774494148592542,0.2517282048563179,2.425780479012013
0.28046744574290483,-0.776442523633385,0.2552253936972099,2.421276398945252
0.3005008347245409,-0.7755802766923441,0.25841987504578645,2.417219670655635
0.32053422370617696,-0.7748539061021306,0.2613429509011985,2.413570224210009
0.340567612687813,-0.7742559618522828,0.2640238638286689,2.4102913670326913
0.3606010016694491,-0.7737802721594087,0.26648988275569446,2.4073496584127914
0.3806343906510851,-0.7734219065005746,0.26876642771465065,2.4047147477950013
0.4006677796327212,-0.7731771442345373,0.2708772188979289,2.402359194345686
0.42070116861435725,-0.7730434508106308,0.27284443881578724,2.4002582810039206
0.44073455759599334,-0.7730194621990055,0.27468890221747644,2.3983898289906063
0.4607679465776294,-0.7731049780055437,0.2764302318171546,2.3967340151974663
0.4808013355592654,-0.7733009653655917,0.27808703387300304,2.395273200501666
0.5008347245409015,-0.7736095735382237,0.2796770684892647,2.393991774058036
0.5208681135225376,-0.7740341587828279,0.2812174224312167,2.3928760053606886
0.5409015025041736,-0.7745793219940648,0.2827246800889434,2.3919139109141985
0.5609348914858097,-0.7752509577633689,0.2842150864267364,2.3910951403457097
0.5809682804674458,-0.7760563155919077,0.28570471386053925,2.3904108707404457
0.6010016694490818,-0.7770040759470874,0.2872096289979687,2.389853715958196
0.6210350584307178,-0.778104437299622,0.28874605263328024,2.389417653675419
0.6410684474123539,-0.7793692182566191,0.29033052736957904,2.3890979598961173
0.66110183639399,-0.7808119753689665,0.29198008560122907,2.388891158776815
0.681135225375626,-0.7824481312386805,0.29371241434720513,2.3887949859005526
0.7011686143572621,-0.7842951200910288,0.29554602911083316,2.3888083599892727
0.7212020033388982,-0.7863725467071799,0.2975004474347599,2.388931368281497
0.7412353923205343,-0.7887023537780917,0.29959636063005785,2.389165262157111
0.7612687813021702,-0.7913090033470052,0.3018558104664684,2.389512461889614
0.7813021702838063,-0.7942196640280781,0.304302361028466,2.389976572008689
0.8013355592654424,-0.7974643958362856,0.3069612603640052,2.390562404481358
0.8213689482470784,-0.8010763322939473,0.3098595921471074,2.3912760091559173
0.8414023372287145,-0.805091844695083,0.31302640336244086,2.3921247103417196
0.8614357262103506,-0.8095506708638612,0.31649279360111515,2.3931171462718233
0.8814691151919867,-0.8144959914436926,0.3202919515276942,2.3942633089250758
0.9015025041736227,-0.8199744259191908,0.32445911468823496,2.3955745802400332
0.9215358931552587,-0.8260359089131964,0.3290314191149805,2.397063758807293
0.9415692821368948,-0.8327334002950921,0.33404759990144184,2.3987450694027275
0.9616026711185308,-0.8401223720003064,0.3395474950092712,2.4006341460001126
0.9816360601001669,-0.8482600006473606,0.34557129342212506,2.402747976234313
1.001669449081803,-0.8572039846939044,0.35215846168608866,2.405104792016893
1.021702838063439,-0.8670108971424069,0.3593462779925664,2.407723888158918
1.0417362270450752,-0.8777339904814453,0.36716791086535616,2.4106253486251665
1.0617696160267112,-0.8894203914581851,0.37565000128124865,2.413829659186014
1.0818030050083471,-0.9021076618750089,0.3848097451288336,2.4173571857552534
1.1018363939899833,-0.91581978099776,0.39465154703288846,2.421227502973949
1.1218697829716193,-0.9305627202126933,0.40516342106493014,2.425458568156841
1.1419031719532553,-0.9463199225294259,0.4163134402671305,2.430065751271373
1.1619365609348915,-0.9630481712291391,0.42804668474629937,2.4350607554919175
1.1819699499165275,-0.980674483441235,0.4402832604696175,2.440450491980695
1.2020033388981637,-0.9990947257874955,0.4529179937803604,2.4462360010162127
1.2220367278797997,-1.0181745934884079,0.4658223294919181,2.4524115330055674
1.2420701168614356,-1.0377533290076384,0.47884868939983977,2.458963908616876
1.2621035058430718,-1.0576502365888842,0.49183724153034236,2.4658722640676194
1.2821368948247078,-1.0776733978407351,0.5046244090665611,2.4731082577832515
1.3021702838063438,-1.0976295818645199,0.5170521196174398,2.4806367312561575
1.32220367278798,-1.1173343159105622,0.5289767983684869,2.4884167865511526
1.342237061769616,-1.1366205570438237,0.5402766479921327,2.4964031780607683
1.362270450751252,-1.155345258823795,0.5508566652033984,2.5045478626294737
1.3823038397328882,-1.1733932498012623,0.5606509418828252,2.5128015769275143
1.4023372287145242,-1.1906784272678699,0.5696223684090607,2.5211153278678866
1.4223706176961604,-1.2071426750343826,0.5777602553174224,2.5294416887260374
1.4424040066777963,-1.2227531270691359,0.5850765373141195,2.5377358587640937
1.4624373956594323,-1.23749844578858,0.5916012481530227,2.545956466644635
1.4824707846410685,-1.2513847149141164,0.5973778588822852,2.5540661250409085
1.5025041736227045,-1.264431402922881,0.6024589112594577,2.5620317606725007
1.5225375626043405,-1.276667694824047,0.6069022113445705,2.569824752488554
1.5425709515859767,-1.288129349930624,0.6107677055246338,2.5774209134150676
1.5626043405676127,-1.298856136809588,0.6141150557337902,2.5848003500848753
1.5826377295492486,-1.308889825843966,0.6170018629173488,2.5919472319356944
1.6026711185308848,-1.3182726795736697,0.6194824514750175,2.5988494971077296
1.6227045075125208,-1.3270463632800842,0.6216071139286694,2.6054985183604926
1.6427378964941568,-1.3352511954288924,0.6234217163199129,2.6118887481180573
1.662771285475793,-1.3429256633571875,0.624967574441049,2.618017357925216
1.682804674457429,-1.3501061395316332,0.6262815243981175,2.623883884142593
1.7028380634390652,-1.356826744938059,0.6273961252805773,2.629489888666559
1.7228714524207012,-1.3631193170196227,0.6283399451865542,2.6348386408421454
1.7429048414023371,-1.3690134492233716,0.6291378936942257,2.639934824538223
1.7629382303839733,-1.3745365773124374,0.6298115737416885,2.644784272579826
1.7829716193656093,-1.379714093818139,0.63037963323753,2.649393729589686
1.8030050083472453,-1.3845694778090294,0.6308581042791891,2.653770642538917
1.8230383973288815,-1.3891244308856951,0.6312607218595117,2.6579229780352605
1.8430717863105175,-1.3933990129739904,0.6315992173160886,2.661859064666978
1.8631051752921535,-1.397411774063015,0.631883584650852,2.6655874584212396
1.8831385642737897,-1.4011798775800957,0.6321223163837345,2.6691168302054376
1.9031719532554257,-1.4047192164076132,0.6323226138612759,2.672455871555414
1.9232053422370616,-1.4080445216083024,0.6324905744322594,2.6756132161851194
1.9432387312186978,-1.411169460755544,0.6326313525724164,2.6785973771922045
1.9632721202003338,-1.4141067251947543,0.6327492962525858,2.6814166979512453
1.98330550918197,-1.416868114622328,0.6328480723926214,2.6840793112387837
2.003338898163606,-1.4194646100961354,0.6329307692782878,2.6865931098269242
2.023372287145242,-1.4219064383203188,0.6329999823064824,2.6889657250229133
2.043405676126878,-1.4242031372167587,0.6330578965782817,2.691204509647554
2.0634390651085144,-1.4263636045580665,0.633106343867411,2.6933165296997323
2.0834724540901504,-1.428396152735193,0.6331468642472111,2.6953085574970586
2.1035058430717863,-1.4303085499293076,0.633180748014667,2.697187070923717
2.1235392320534223,-1.432108062736523,0.6332090777434889,2.6989582540021106
2.1435726210350583,-1.4338014924245919,0.633232760317538,2.7006280011161303
2.1636060100166943,-1.4353952086818629,0.6332525556520043,2.702201922038935
2.1836393989983307,-1.4368951800431793,0.6332690995896159,2.7036853494626403
2.2036727879799667,-1.438307003182929,0.6332829254161328,2.705083346775873
2.2237061769616027,-1.439635925605009,0.6332944776887204,2.706400716925365
2.2437395659432386,-1.4408868745760572,0.633304130826007,2.707642012759127
2.2637729549248746,-1.442064470993161,0.6333121950361192,2.7088115449661183
2.2838063439065106,-1.443173058756584,0.6333189327074648,2.709913395058196
2.303839732888147,-1.444216713915828,0.6333245609234194,2.7109514220014854
2.323873121869783,-1.4451992685841748,0.6333292622696495,2.7119292753236026
