Constraint,Price
MinCapReq_1,294564.1291472149
MinCapReq_2,0.0
MinCapReq_3,262983.85201391694
MinCapReq_4,0.0
MinCapReq_5,0.0
MinCapReq_6,0.0
MinCapReq_7,0.0
MinCapReq_8,124051.40734118274
MinCapReq_9,26124.510605160394
MinCapReq_10,24530.849102379045
MinCapReq_11,59869.45695249555
MinCapReq_12,312440.42779581575
MinCapReq_13,11872.490219877756
