Resource,Fuel,Zone,AnnualSumCosts
NENG_Rest_conventional_steam_coal_1,new_england_coal,1,0.0
NENG_Rest_natural_gas_fired_combined_cycle_1,new_england_naturalgas,1,1.9950756233838284e-8
NENG_Rest_natural_gas_fired_combined_cycle_2,new_england_naturalgas,1,1.3103138600499713e9
NENG_Rest_natural_gas_fired_combustion_turbine_1,new_england_naturalgas,1,7.977452295201017e7
NENG_Rest_natural_gas_fired_combustion_turbine_2,new_england_naturalgas,1,1.3153365530915491e-8
NENG_Rest_nuclear_1,new_england_uranium,1,5.53595832535383e7
NY_Z_A_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,2,-1.4211528955135129e-9
NY_Z_A_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,2,3.1817848866599984e6
NY_Z_A_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,2,5.354018378604017e6
NY_Z_B_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,3,1.6121728265517434e-9
NY_Z_B_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,3,0.0
NY_Z_B_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,3,-8.051849387058491e-11
NY_Z_B_nuclear_1,middle_atlantic_uranium,3,2.460955101923902e-11
NY_Z_C&E_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,4,2.135901339056802e8
NY_Z_C&E_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,4,0.0
NY_Z_C&E_nuclear_1,middle_atlantic_uranium,4,0.0
NY_Z_D_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,5,2.8366599513334885e7
NY_Z_D_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,5,1.8143937151056832e-9
NY_Z_F_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,6,5.534955328052447e8
NY_Z_F_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,6,1.583283343528861e-8
NY_Z_F_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,6,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,7,1.1881556766868624e8
NY_Z_G-I_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,7,0.0
