Line,New_Trans_Capacity,Cost_Trans_Capacity
1,-0.0,-0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,1440.6035196174757,8.966316306099169e6
14,1080.2636613087336,8.308307819125471e6
15,19.19876428742373,88160.72560784977
16,0.0,0.0
17,0.0,0.0
