Constraint,CapRes_1,CapRes_2,CapRes_3
t1,0.0,0.0,0.0
t2,0.0,0.0,0.0
t3,0.0,0.0,0.0
t4,0.0,0.0,0.0
t5,0.0,0.0,0.0
t6,0.0,0.0,0.0
t7,0.0,0.0,0.0
t8,0.34243145284213083,0.0,0.0
t9,2.456222694889328,0.0,0.0
t10,2.456222694889328,0.0,0.0
t11,2.456222694889328,0.0,0.0
t12,2.456222694889328,0.0,0.0
t13,18.44898950327519,0.0,0.0
t14,0.0,0.0,0.0
t15,0.0,0.0,0.0
t16,0.0,0.0,0.0
t17,0.0,0.0,0.0
t18,0.0,0.0,0.0
t19,0.0,0.0,0.0
t20,0.0,0.0,0.0
t21,0.0,0.0,0.0
t22,0.0,0.0,0.0
t23,0.0,0.0,0.0
t24,0.0,0.0,0.0
t25,0.0,0.0,0.0
t26,0.0,-3.467118148182322e-15,0.0
t27,0.0,-3.489771198298374e-15,0.0
t28,0.0,-3.489771198298374e-15,0.0
t29,0.0,-3.489771198298374e-15,0.0
t30,0.0,-3.467118148182322e-15,0.0
t31,0.0,-3.467118148182322e-15,0.0
t32,0.5836870200548828,2.026396458412198,0.0
t33,9.585897140582782,37.99167036100148,0.0
t34,28.297055725830123,37.99167036100148,0.0
t35,28.297055725830134,38.46981960577873,0.0
t36,28.297055725830134,38.46981960577873,-0.0
t37,28.297055725830127,38.46981960577873,-7.991695279098568e-16
t38,27.49849612205718,38.46981960577873,1.1776597885115603
t39,27.49849612205718,38.43330234023092,2.4562226948893287
t40,25.89231965884194,36.10191958178439,2.4562226948893287
t41,21.4248898205216,30.6172763669627,19.16722526630229
t42,19.557602405096603,30.6172763669627,29.327464212774093
t43,113.85733272809465,121.44028621419426,122.86961316156267
t44,155.74884460602158,160.47756805865316,161.94231465540548
t45,278.2937686048651,283.02249205749666,383.5812773260344
t46,118.03135815589025,122.76008160852184,160.61887131099678
t47,15.75903174583051,20.4877551984621,19.573554639763966
t48,0.0,1.2280958455557431,2.2436875281671653e-15
t49,0.0,0.0,0.0
t50,0.0,0.0,0.0
t51,0.0,0.0,0.0
t52,0.0,0.0,0.0
t53,0.0,0.0,0.0
t54,0.0,0.0,0.0
t55,0.0,0.0,0.0
t56,0.0,0.0,0.0
t57,0.0,0.0,0.0
t58,0.0,0.0,0.0
t59,0.49619962878667706,0.0,0.0
t60,1.3056158384036194,0.0,0.0
t61,1.305615838403619,0.0,0.0
t62,1.305615838403619,0.0,0.0
t63,0.0,0.0,0.0
t64,0.0,0.0,0.0
t65,0.0,0.0,0.0
t66,0.0,0.013362001875341261,0.0
t67,0.0,0.013362001875341261,0.0
t68,2.9876893185807996,0.013362001875341261,0.0
t69,0.0,0.013362001875345092,0.0
t70,0.0,0.013362001875345092,0.0
t71,0.0,0.0,0.0
t72,0.0,0.0,0.0
