Constraint,CapRes_1,CapRes_2,CapRes_3
t1,0.0,0.0,0.0
t2,0.0,0.0,0.0
t3,0.0,0.0,0.0
t4,0.0,0.0,0.0
t5,0.0,0.0,0.0
t6,0.0,0.0,0.0
t7,0.0,0.0,0.0
t8,2.456222694889328,0.0,0.0
t9,2.833367491435689,0.0,0.0
t10,2.833367491435689,0.0,0.0
t11,2.7819826848533884,0.0,0.0
t12,4.432174579143151,0.0,0.0
t13,5.216117386843198,0.0,0.0
t14,0.0,0.0,0.0
t15,0.0,0.0,0.0
t16,0.0,0.0,0.0
t17,0.0,0.0,0.0
t18,0.0,0.0,0.0
t19,0.0,0.0,0.0
t20,0.0,0.0,0.0
t21,0.0,0.0,0.0
t22,0.0,0.0,0.0
t23,0.0,0.0,0.0
t24,0.0,0.0,0.0
t25,0.0,0.0,0.0
t26,0.0,0.0,0.0
t27,0.0,0.0,0.0
t28,0.0,0.0,0.0
t29,0.0,0.0,0.0
t30,0.0,0.0,0.0
t31,0.0,-0.0,0.0
t32,0.067780454863601,2.0755318339728936,0.0
t33,0.7819529947514461,29.746217223179244,0.0
t34,24.478813055345398,30.06273219950784,0.0
t35,24.478813055345398,30.179431116621366,0.0
t36,24.478813055345398,30.179431116621366,0.0
t37,22.880005967637935,30.179431116621366,-6.598986703532235e-17
t38,24.478813055345398,30.179431116621366,2.4562226948893278
t39,22.880005967637935,27.379491338440804,2.4562226948893278
t40,17.495620578887717,26.406230272205022,2.4562226948893278
t41,15.990234816606506,23.600291549739907,15.402346050053845
t42,15.31770014006953,24.602684997460734,25.123081387805374
t43,93.32800988217757,101.16293285451081,102.59225980187924
t44,128.82162214947002,133.5503456021016,134.44945527091937
t45,240.00213548649413,244.7308589391257,319.50440347588875
t46,101.04677444457957,105.77549789721115,133.70239846335738
t47,10.149913594754528,13.143527044775185,13.058723356792804
t48,0.0,0.9142005586981268,0.0
t49,0.0,0.0,0.0
t50,0.0,0.0,0.0
t51,0.0,0.0,0.0
t52,0.0,0.0,0.0
t53,0.0,0.0,0.0
t54,0.0,0.0,0.0
t55,0.0,0.0,0.0
t56,0.0,0.0,0.0
t57,0.0,0.0,0.0
t58,1.16483450264838,0.0,0.0
t59,2.615600769485828,0.0,0.0
t60,2.615600769485829,0.0,0.0
t61,2.820615284075141,0.0,0.0
t62,2.820615284075141,0.0,0.0
t63,0.0,0.0,0.0
t64,0.0,0.0,0.0
t65,0.0,0.0,0.0
t66,0.0,0.0,0.0
t67,0.0,-3.694159790877321e-15,0.0
t68,2.703175637453281e-15,8.845801508017285e-15,0.0
t69,0.0,-0.0,0.0
t70,0.0,0.0,0.0
t71,0.0,0.0,0.0
t72,0.0,0.0,0.0
