x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72
0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.3411560144862,269.16991168639044,269.16991168639044,264.2883550610719,421.0565850185993,495.53115175010385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.387116417084968,131.36810311824294,4112.440593298027,4112.440593298027,4112.440593298027,3843.8410025631733,4112.440593298027,3843.8410025631733,2939.2642572531367,2686.359449189893,2573.373623531681,15679.105660205832,21642.032521110963,40320.35876173101,16975.858106689368,1705.1854839187608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.81311927013476,266.79127848755445,266.79127848755456,287.7027589756644,287.7027589756644,0.0,0.0,0.0,0.0,0.0,2.757239150202347e-13,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,348.6893481074461,4997.364493494113,5050.539009517317,5070.14442759239,5070.14442759239,5070.14442759239,5070.14442759239,4599.754544858055,4436.2466857304435,3964.8489803563043,4133.251079573403,16995.372719557818,22436.45806115307,41114.78430177312,17770.283646731474,2208.112543522231,153.5856938612853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.768042986694867e-13,9.022717538177631e-13,-0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1086297661934154e-14,412.6454127414071,412.6454127414071,412.6454127414071,2587.594136409046,4220.677673151303,17235.49964671571,22587.508485514456,53676.739783949306,22462.002941844043,2193.865523941191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
